run_no,spat_feed,diff_mort,juv-mort,time,BA
334,FALSE,TRUE,0.8,146,19.8251526
338,FALSE,TRUE,0.8,64,36.38964998
335,FALSE,TRUE,0.8,111,31.73419121
340,FALSE,TRUE,0.8,24,35.33682816
334,FALSE,TRUE,0.8,147,20.02839239
334,FALSE,TRUE,0.8,148,18.85525511
333,FALSE,TRUE,0.8,83,34.31050802
335,FALSE,TRUE,0.8,112,31.87843024
337,FALSE,TRUE,0.8,123,29.06339923
335,FALSE,TRUE,0.8,113,31.97220998
337,FALSE,TRUE,0.8,124,28.81389331
340,FALSE,TRUE,0.8,25,35.87536984
337,FALSE,TRUE,0.8,125,28.85741931
340,FALSE,TRUE,0.8,26,36.19591435
334,FALSE,TRUE,0.8,149,18.49203159
340,FALSE,TRUE,0.8,27,36.27067376
336,FALSE,TRUE,0.8,116,27.22413924
339,FALSE,TRUE,0.8,52,37.32299931
336,FALSE,TRUE,0.8,117,26.90250229
336,FALSE,TRUE,0.8,118,27.01193586
334,FALSE,TRUE,0.8,150,18.65990758
339,FALSE,TRUE,0.8,53,37.60444003
335,FALSE,TRUE,0.8,114,31.27302436
337,FALSE,TRUE,0.8,126,29.03796446
339,FALSE,TRUE,0.8,54,36.10328792
335,FALSE,TRUE,0.8,115,31.184017
339,FALSE,TRUE,0.8,55,36.36262592
339,FALSE,TRUE,0.8,56,36.61239159
336,FALSE,TRUE,0.8,119,27.26925985
336,FALSE,TRUE,0.8,120,26.80713444
336,FALSE,TRUE,0.8,121,27.05504634
336,FALSE,TRUE,0.8,122,27.22089049
335,FALSE,TRUE,0.8,116,31.28089649
337,FALSE,TRUE,0.8,127,28.91430442
335,FALSE,TRUE,0.8,117,30.98413435
340,FALSE,TRUE,0.8,28,36.59835891
335,FALSE,TRUE,0.8,118,30.4886151
333,FALSE,TRUE,0.8,84,32.9504784
341,FALSE,TRUE,1,0,47.26784422
340,FALSE,TRUE,0.8,29,36.72574675
333,FALSE,TRUE,0.8,85,33.36310881
333,FALSE,TRUE,0.8,86,32.78849899
340,FALSE,TRUE,0.8,30,35.57130879
333,FALSE,TRUE,0.8,87,31.71111228
340,FALSE,TRUE,0.8,31,35.47530642
341,FALSE,TRUE,1,1,45.51182232
336,FALSE,TRUE,0.8,123,27.49573459
336,FALSE,TRUE,0.8,124,26.8291954
335,FALSE,TRUE,0.8,119,30.53934278
341,FALSE,TRUE,1,2,44.22084907
336,FALSE,TRUE,0.8,125,26.10009237
337,FALSE,TRUE,0.8,128,28.77589633
335,FALSE,TRUE,0.8,120,29.19445806
337,FALSE,TRUE,0.8,129,29.02494328
337,FALSE,TRUE,0.8,130,29.2716305
335,FALSE,TRUE,0.8,121,29.45210249
341,FALSE,TRUE,1,3,42.26678728
338,FALSE,TRUE,0.8,65,36.46883343
341,FALSE,TRUE,1,4,40.12547663
338,FALSE,TRUE,0.8,66,36.97125964
338,FALSE,TRUE,0.8,67,36.29596868
336,FALSE,TRUE,0.8,126,26.32107192
335,FALSE,TRUE,0.8,122,29.71559766
337,FALSE,TRUE,0.8,131,29.03340507
337,FALSE,TRUE,0.8,132,28.85413114
335,FALSE,TRUE,0.8,123,29.6156818
337,FALSE,TRUE,0.8,133,28.81556585
335,FALSE,TRUE,0.8,124,27.59465943
337,FALSE,TRUE,0.8,134,29.06703841
339,FALSE,TRUE,0.8,57,36.9069463
335,FALSE,TRUE,0.8,125,27.23904645
337,FALSE,TRUE,0.8,135,29.26016115
335,FALSE,TRUE,0.8,126,26.36962122
340,FALSE,TRUE,0.8,32,34.334879
337,FALSE,TRUE,0.8,136,28.51770803
337,FALSE,TRUE,0.8,137,27.16730983
337,FALSE,TRUE,0.8,138,26.88414596
333,FALSE,TRUE,0.8,88,31.46719144
339,FALSE,TRUE,0.8,58,36.47362185
341,FALSE,TRUE,1,5,38.46115635
340,FALSE,TRUE,0.8,33,33.80751794
339,FALSE,TRUE,0.8,59,36.02072257
333,FALSE,TRUE,0.8,89,31.70319212
341,FALSE,TRUE,1,6,37.74845633
339,FALSE,TRUE,0.8,60,36.20365408
340,FALSE,TRUE,0.8,34,34.04559368
333,FALSE,TRUE,0.8,90,31.86011068
341,FALSE,TRUE,1,7,36.78519641
339,FALSE,TRUE,0.8,61,36.39280534
340,FALSE,TRUE,0.8,35,34.4193278
336,FALSE,TRUE,0.8,127,26.14459998
340,FALSE,TRUE,0.8,36,34.18921159
335,FALSE,TRUE,0.8,127,26.28603158
337,FALSE,TRUE,0.8,139,25.96155327
335,FALSE,TRUE,0.8,128,25.64247837
336,FALSE,TRUE,0.8,128,26.2243177
337,FALSE,TRUE,0.8,140,26.1816949
340,FALSE,TRUE,0.8,37,34.15630092
335,FALSE,TRUE,0.8,129,25.90051197
336,FALSE,TRUE,0.8,129,25.45264231
335,FALSE,TRUE,0.8,130,25.93814997
336,FALSE,TRUE,0.8,130,24.88463323
335,FALSE,TRUE,0.8,131,26.00679874
335,FALSE,TRUE,0.8,132,24.0611655
340,FALSE,TRUE,0.8,38,34.23699018
335,FALSE,TRUE,0.8,133,24.26202299
341,FALSE,TRUE,1,8,35.96868302
337,FALSE,TRUE,0.8,141,26.38304988
341,FALSE,TRUE,1,9,35.1512566
337,FALSE,TRUE,0.8,142,26.25742775
335,FALSE,TRUE,0.8,134,24.14518335
337,FALSE,TRUE,0.8,143,26.46323308
341,FALSE,TRUE,1,10,35.31587886
336,FALSE,TRUE,0.8,131,24.83814034
335,FALSE,TRUE,0.8,135,24.29176414
335,FALSE,TRUE,0.8,136,24.47056445
336,FALSE,TRUE,0.8,132,24.84841578
336,FALSE,TRUE,0.8,133,24.63130776
336,FALSE,TRUE,0.8,134,24.58119592
336,FALSE,TRUE,0.8,135,24.83623396
333,FALSE,TRUE,0.8,91,32.17218288
338,FALSE,TRUE,0.8,68,36.09909289
337,FALSE,TRUE,0.8,144,26.17354558
333,FALSE,TRUE,0.8,92,31.45130059
335,FALSE,TRUE,0.8,137,24.65673265
337,FALSE,TRUE,0.8,145,25.77861653
340,FALSE,TRUE,0.8,39,33.73052767
337,FALSE,TRUE,0.8,146,25.41467706
333,FALSE,TRUE,0.8,93,31.80837586
337,FALSE,TRUE,0.8,147,25.21317827
333,FALSE,TRUE,0.8,94,32.01879743
340,FALSE,TRUE,0.8,40,32.95881693
341,FALSE,TRUE,1,11,34.42580131
336,FALSE,TRUE,0.8,136,23.88650374
340,FALSE,TRUE,0.8,41,33.34642387
340,FALSE,TRUE,0.8,42,33.69119371
337,FALSE,TRUE,0.8,148,24.90870366
335,FALSE,TRUE,0.8,138,24.53345911
340,FALSE,TRUE,0.8,43,34.17186286
337,FALSE,TRUE,0.8,149,24.96886965
339,FALSE,TRUE,0.8,62,36.64068199
335,FALSE,TRUE,0.8,139,24.78550314
335,FALSE,TRUE,0.8,140,24.99613438
340,FALSE,TRUE,0.8,44,33.37516392
339,FALSE,TRUE,0.8,63,37.00889722
340,FALSE,TRUE,0.8,45,33.86859093
336,FALSE,TRUE,0.8,137,23.44474832
339,FALSE,TRUE,0.8,64,37.36307741
336,FALSE,TRUE,0.8,138,23.2062376
341,FALSE,TRUE,1,12,34.19516932
340,FALSE,TRUE,0.8,46,33.87742113
336,FALSE,TRUE,0.8,139,23.39662411
339,FALSE,TRUE,0.8,65,37.57027019
336,FALSE,TRUE,0.8,140,23.66735017
336,FALSE,TRUE,0.8,141,23.63400509
341,FALSE,TRUE,1,13,33.97189357
337,FALSE,TRUE,0.8,150,24.38821779
339,FALSE,TRUE,0.8,66,37.78248429
335,FALSE,TRUE,0.8,141,25.00777544
341,FALSE,TRUE,1,14,33.62464025
335,FALSE,TRUE,0.8,142,24.71694587
333,FALSE,TRUE,0.8,95,32.18627797
336,FALSE,TRUE,0.8,142,23.80569204
333,FALSE,TRUE,0.8,96,32.52644689
336,FALSE,TRUE,0.8,143,23.77910882
335,FALSE,TRUE,0.8,143,24.01294681
333,FALSE,TRUE,0.8,97,31.53180224
335,FALSE,TRUE,0.8,144,24.24785228
333,FALSE,TRUE,0.8,98,31.88544317
333,FALSE,TRUE,0.8,99,31.53157414
333,FALSE,TRUE,0.8,100,30.94130578
341,FALSE,TRUE,1,15,33.88494924
341,FALSE,TRUE,1,16,34.23677001
340,FALSE,TRUE,0.8,47,34.30462196
342,FALSE,TRUE,1,0,40.1997517
336,FALSE,TRUE,0.8,144,23.3435712
335,FALSE,TRUE,0.8,145,23.78301771
340,FALSE,TRUE,0.8,48,34.3220851
340,FALSE,TRUE,0.8,49,34.83857672
342,FALSE,TRUE,1,1,40.11308616
338,FALSE,TRUE,0.8,69,36.26568366
335,FALSE,TRUE,0.8,146,23.93709957
341,FALSE,TRUE,1,17,34.58910276
336,FALSE,TRUE,0.8,145,23.37198872
342,FALSE,TRUE,1,2,40.52855558
336,FALSE,TRUE,0.8,146,23.40741744
341,FALSE,TRUE,1,18,34.20467478
336,FALSE,TRUE,0.8,147,23.19491321
336,FALSE,TRUE,0.8,148,22.72533929
338,FALSE,TRUE,0.8,70,36.35730401
336,FALSE,TRUE,0.8,149,22.33343841
341,FALSE,TRUE,1,19,34.46483075
342,FALSE,TRUE,1,3,40.35249082
338,FALSE,TRUE,0.8,71,36.26611077
333,FALSE,TRUE,0.8,101,30.18220274
338,FALSE,TRUE,0.8,72,36.62326305
342,FALSE,TRUE,1,4,40.16452562
339,FALSE,TRUE,0.8,67,38.26033026
335,FALSE,TRUE,0.8,147,22.94294062
338,FALSE,TRUE,0.8,73,36.58957663
333,FALSE,TRUE,0.8,102,30.20694933
335,FALSE,TRUE,0.8,148,23.16772908
335,FALSE,TRUE,0.8,149,22.94544216
342,FALSE,TRUE,1,5,39.57854032
333,FALSE,TRUE,0.8,103,30.44825969
338,FALSE,TRUE,0.8,74,35.58637056
336,FALSE,TRUE,0.8,150,22.56034723
333,FALSE,TRUE,0.8,104,30.48485575
338,FALSE,TRUE,0.8,75,34.92996315
333,FALSE,TRUE,0.8,105,30.09269249
340,FALSE,TRUE,0.8,50,35.06218183
341,FALSE,TRUE,1,20,34.75190524
335,FALSE,TRUE,0.8,150,22.354244
340,FALSE,TRUE,0.8,51,33.40062658
341,FALSE,TRUE,1,21,33.43000511
341,FALSE,TRUE,1,22,33.06732881
340,FALSE,TRUE,0.8,52,33.12305928
341,FALSE,TRUE,1,23,32.76889493
340,FALSE,TRUE,0.8,53,33.2664121
341,FALSE,TRUE,1,24,32.41272076
341,FALSE,TRUE,1,25,32.18837427
341,FALSE,TRUE,1,26,32.57590849
341,FALSE,TRUE,1,27,32.80141772
341,FALSE,TRUE,1,28,33.16658096
343,FALSE,TRUE,1,0,39.52539138
333,FALSE,TRUE,0.8,106,30.37993262
341,FALSE,TRUE,1,29,33.53971193
342,FALSE,TRUE,1,6,39.88558864
333,FALSE,TRUE,0.8,107,30.49971488
341,FALSE,TRUE,1,30,33.20744029
333,FALSE,TRUE,0.8,108,30.20405531
344,FALSE,TRUE,1,0,45.35999169
333,FALSE,TRUE,0.8,109,30.52102065
341,FALSE,TRUE,1,31,32.14117208
342,FALSE,TRUE,1,7,39.9340343
341,FALSE,TRUE,1,32,31.16356763
341,FALSE,TRUE,1,33,31.32616192
341,FALSE,TRUE,1,34,31.57436985
344,FALSE,TRUE,1,1,45.3092669
344,FALSE,TRUE,1,2,45.26563501
339,FALSE,TRUE,0.8,68,38.35126992
338,FALSE,TRUE,0.8,76,34.94305767
339,FALSE,TRUE,0.8,69,38.51403634
338,FALSE,TRUE,0.8,77,35.25751401
341,FALSE,TRUE,1,35,31.78442539
333,FALSE,TRUE,0.8,110,30.78637906
339,FALSE,TRUE,0.8,70,38.49793959
338,FALSE,TRUE,0.8,78,35.03025009
333,FALSE,TRUE,0.8,111,30.37477842
339,FALSE,TRUE,0.8,71,38.10794965
333,FALSE,TRUE,0.8,112,30.41014695
339,FALSE,TRUE,0.8,72,37.33076553
333,FALSE,TRUE,0.8,113,30.3427071
342,FALSE,TRUE,1,8,39.65286382
333,FALSE,TRUE,0.8,114,29.36732412
333,FALSE,TRUE,0.8,115,29.60032609
333,FALSE,TRUE,0.8,116,29.85140848
342,FALSE,TRUE,1,9,38.48757138
341,FALSE,TRUE,1,36,32.18111837
341,FALSE,TRUE,1,37,32.56864568
341,FALSE,TRUE,1,38,32.83220111
341,FALSE,TRUE,1,39,32.42719262
344,FALSE,TRUE,1,3,43.70745352
344,FALSE,TRUE,1,4,42.03468207
343,FALSE,TRUE,1,1,39.82830846
333,FALSE,TRUE,0.8,117,29.6549797
333,FALSE,TRUE,0.8,118,29.86607193
344,FALSE,TRUE,1,5,40.99462149
333,FALSE,TRUE,0.8,119,29.84972552
342,FALSE,TRUE,1,10,38.84298253
343,FALSE,TRUE,1,2,39.80704262
340,FALSE,TRUE,0.8,54,33.38660843
344,FALSE,TRUE,1,6,40.78743799
341,FALSE,TRUE,1,40,32.70250879
342,FALSE,TRUE,1,11,38.30861114
341,FALSE,TRUE,1,41,32.03649716
343,FALSE,TRUE,1,3,40.04712392
344,FALSE,TRUE,1,7,40.51013782
341,FALSE,TRUE,1,42,32.32649181
341,FALSE,TRUE,1,43,32.80953084
340,FALSE,TRUE,0.8,55,33.36529166
341,FALSE,TRUE,1,44,33.15735136
339,FALSE,TRUE,0.8,73,34.8348796
343,FALSE,TRUE,1,4,39.7755957
341,FALSE,TRUE,1,45,31.98591842
338,FALSE,TRUE,0.8,79,34.74847806
341,FALSE,TRUE,1,46,32.2116983
339,FALSE,TRUE,0.8,74,34.97108923
341,FALSE,TRUE,1,47,31.61602321
338,FALSE,TRUE,0.8,80,34.71078935
339,FALSE,TRUE,0.8,75,33.70060365
338,FALSE,TRUE,0.8,81,34.79529216
333,FALSE,TRUE,0.8,120,29.87150206
341,FALSE,TRUE,1,48,31.84202495
344,FALSE,TRUE,1,8,40.85729202
342,FALSE,TRUE,1,12,37.32169113
341,FALSE,TRUE,1,49,32.26332939
342,FALSE,TRUE,1,13,37.38492022
344,FALSE,TRUE,1,9,40.56587465
342,FALSE,TRUE,1,14,37.09601297
342,FALSE,TRUE,1,15,35.9290879
333,FALSE,TRUE,0.8,121,29.96966518
342,FALSE,TRUE,1,16,35.95542416
343,FALSE,TRUE,1,5,39.35566631
341,FALSE,TRUE,1,50,32.68866804
343,FALSE,TRUE,1,6,39.32690108
339,FALSE,TRUE,0.8,76,34.03168942
343,FALSE,TRUE,1,7,39.03406544
339,FALSE,TRUE,0.8,77,34.12780329
344,FALSE,TRUE,1,10,40.91107163
339,FALSE,TRUE,0.8,78,34.41181293
339,FALSE,TRUE,0.8,79,34.13215978
343,FALSE,TRUE,1,8,38.9765863
338,FALSE,TRUE,0.8,82,33.93748285
339,FALSE,TRUE,0.8,80,34.44242796
339,FALSE,TRUE,0.8,81,34.32314089
343,FALSE,TRUE,1,9,38.86243181
339,FALSE,TRUE,0.8,82,33.69310177
342,FALSE,TRUE,1,17,35.6079696
338,FALSE,TRUE,0.8,83,34.1093411
333,FALSE,TRUE,0.8,122,30.24713965
338,FALSE,TRUE,0.8,84,33.81753245
342,FALSE,TRUE,1,18,34.96145874
333,FALSE,TRUE,0.8,123,30.30648147
333,FALSE,TRUE,0.8,124,30.64941214
342,FALSE,TRUE,1,19,35.31658862
342,FALSE,TRUE,1,20,35.7550121
344,FALSE,TRUE,1,11,40.51123453
344,FALSE,TRUE,1,12,40.68896227
340,FALSE,TRUE,0.8,56,33.63382976
333,FALSE,TRUE,0.8,125,30.94271841
333,FALSE,TRUE,0.8,126,30.75226212
343,FALSE,TRUE,1,10,38.80696774
333,FALSE,TRUE,0.8,127,31.11455491
333,FALSE,TRUE,0.8,128,31.11148082
333,FALSE,TRUE,0.8,129,29.70025317
342,FALSE,TRUE,1,21,36.03583847
340,FALSE,TRUE,0.8,57,33.97310721
333,FALSE,TRUE,0.8,130,29.18379427
343,FALSE,TRUE,1,11,37.73852467
339,FALSE,TRUE,0.8,83,33.08566237
333,FALSE,TRUE,0.8,131,29.42601879
342,FALSE,TRUE,1,22,35.75268955
333,FALSE,TRUE,0.8,132,29.23789706
340,FALSE,TRUE,0.8,58,34.16042536
333,FALSE,TRUE,0.8,133,29.42692174
343,FALSE,TRUE,1,12,37.10771841
339,FALSE,TRUE,0.8,84,33.59826149
342,FALSE,TRUE,1,23,35.35499358
340,FALSE,TRUE,0.8,59,34.42110945
339,FALSE,TRUE,0.8,85,33.64236554
342,FALSE,TRUE,1,24,35.83282245
343,FALSE,TRUE,1,13,37.44408607
340,FALSE,TRUE,0.8,60,34.84284657
342,FALSE,TRUE,1,25,36.34530558
338,FALSE,TRUE,0.8,85,33.16129775
341,FALSE,TRUE,1,51,32.06101779
344,FALSE,TRUE,1,13,40.04959449
342,FALSE,TRUE,1,26,36.42873408
341,FALSE,TRUE,1,52,31.87021678
338,FALSE,TRUE,0.8,86,32.57903107
342,FALSE,TRUE,1,27,36.85548414
341,FALSE,TRUE,1,53,31.99898256
342,FALSE,TRUE,1,28,36.7334295
341,FALSE,TRUE,1,54,32.14960328
333,FALSE,TRUE,0.8,134,29.72364712
333,FALSE,TRUE,0.8,135,29.6857438
333,FALSE,TRUE,0.8,136,29.8896554
333,FALSE,TRUE,0.8,137,29.61073084
343,FALSE,TRUE,1,14,36.9620156
344,FALSE,TRUE,1,14,38.53933216
339,FALSE,TRUE,0.8,86,33.62526772
333,FALSE,TRUE,0.8,138,28.49064558
343,FALSE,TRUE,1,15,37.0461636
344,FALSE,TRUE,1,15,38.57198449
342,FALSE,TRUE,1,29,36.45975965
333,FALSE,TRUE,0.8,139,28.56686171
344,FALSE,TRUE,1,16,38.470209
342,FALSE,TRUE,1,30,36.8746801
344,FALSE,TRUE,1,17,37.62031068
342,FALSE,TRUE,1,31,36.68729598
342,FALSE,TRUE,1,32,36.27107208
338,FALSE,TRUE,0.8,87,33.01651615
333,FALSE,TRUE,0.8,140,26.29974816
343,FALSE,TRUE,1,16,37.32079225
344,FALSE,TRUE,1,18,37.90306443
342,FALSE,TRUE,1,33,35.49538215
341,FALSE,TRUE,1,55,32.04975128
344,FALSE,TRUE,1,19,37.25920428
343,FALSE,TRUE,1,17,37.08485749
333,FALSE,TRUE,0.8,141,26.10672366
341,FALSE,TRUE,1,56,31.94897361
342,FALSE,TRUE,1,34,34.10896015
344,FALSE,TRUE,1,20,36.34358368
333,FALSE,TRUE,0.8,142,25.78446338
341,FALSE,TRUE,1,57,32.19343853
333,FALSE,TRUE,0.8,143,26.00443045
342,FALSE,TRUE,1,35,34.18424613
343,FALSE,TRUE,1,18,36.09234009
339,FALSE,TRUE,0.8,87,32.61727166
341,FALSE,TRUE,1,58,31.37922996
344,FALSE,TRUE,1,21,36.04612496
342,FALSE,TRUE,1,36,34.5715778
341,FALSE,TRUE,1,59,31.82528196
343,FALSE,TRUE,1,19,35.51710931
339,FALSE,TRUE,0.8,88,31.75530142
344,FALSE,TRUE,1,22,36.08200074
342,FALSE,TRUE,1,37,34.24161451
341,FALSE,TRUE,1,60,31.69947331
339,FALSE,TRUE,0.8,89,31.92315384
341,FALSE,TRUE,1,61,31.95330072
340,FALSE,TRUE,0.8,61,35.33617471
342,FALSE,TRUE,1,38,34.18419825
344,FALSE,TRUE,1,23,36.42559187
339,FALSE,TRUE,0.8,90,30.77729641
344,FALSE,TRUE,1,24,36.82350731
344,FALSE,TRUE,1,25,37.25636307
333,FALSE,TRUE,0.8,144,26.12830956
340,FALSE,TRUE,0.8,62,35.56775124
333,FALSE,TRUE,0.8,145,26.37401942
333,FALSE,TRUE,0.8,146,26.69346652
340,FALSE,TRUE,0.8,63,36.0473514
340,FALSE,TRUE,0.8,64,35.63814572
340,FALSE,TRUE,0.8,65,34.53086904
338,FALSE,TRUE,0.8,88,32.87508273
338,FALSE,TRUE,0.8,89,33.18308948
333,FALSE,TRUE,0.8,147,26.60609911
342,FALSE,TRUE,1,39,34.24128963
333,FALSE,TRUE,0.8,148,26.52543562
333,FALSE,TRUE,0.8,149,26.70660512
333,FALSE,TRUE,0.8,150,26.64818817
343,FALSE,TRUE,1,20,35.12015337
344,FALSE,TRUE,1,26,36.20400951
339,FALSE,TRUE,0.8,91,30.98262796
343,FALSE,TRUE,1,21,35.55244831
339,FALSE,TRUE,0.8,92,31.34040483
343,FALSE,TRUE,1,22,35.09664337
342,FALSE,TRUE,1,40,33.04278707
341,FALSE,TRUE,1,62,32.17220066
342,FALSE,TRUE,1,41,33.49922383
344,FALSE,TRUE,1,27,35.94151817
341,FALSE,TRUE,1,63,32.18459882
345,FALSE,TRUE,1,0,43.54867328
338,FALSE,TRUE,0.8,90,32.81036678
339,FALSE,TRUE,0.8,93,31.05081317
343,FALSE,TRUE,1,23,35.0014612
338,FALSE,TRUE,0.8,91,32.76188271
345,FALSE,TRUE,1,1,43.86524435
339,FALSE,TRUE,0.8,94,31.44280683
339,FALSE,TRUE,0.8,95,31.38485392
339,FALSE,TRUE,0.8,96,30.81254979
339,FALSE,TRUE,0.8,97,30.87130329
339,FALSE,TRUE,0.8,98,31.12907021
344,FALSE,TRUE,1,28,36.36479522
342,FALSE,TRUE,1,42,32.38363301
339,FALSE,TRUE,0.8,99,31.07878359
342,FALSE,TRUE,1,43,32.21816294
344,FALSE,TRUE,1,29,35.85556897
342,FALSE,TRUE,1,44,32.55685613
342,FALSE,TRUE,1,45,32.23290358
342,FALSE,TRUE,1,46,32.70642815
342,FALSE,TRUE,1,47,32.86234373
340,FALSE,TRUE,0.8,66,33.71789184
342,FALSE,TRUE,1,48,32.29619406
340,FALSE,TRUE,0.8,67,34.20294298
343,FALSE,TRUE,1,24,35.17791901
344,FALSE,TRUE,1,30,35.92460766
343,FALSE,TRUE,1,25,35.56945795
339,FALSE,TRUE,0.8,100,31.24973588
344,FALSE,TRUE,1,31,35.80170094
343,FALSE,TRUE,1,26,35.88757047
341,FALSE,TRUE,1,64,30.73776833
339,FALSE,TRUE,0.8,101,31.51597946
344,FALSE,TRUE,1,32,36.17959748
339,FALSE,TRUE,0.8,102,31.12327821
341,FALSE,TRUE,1,65,30.5001901
338,FALSE,TRUE,0.8,92,33.19470189
345,FALSE,TRUE,1,2,43.31406251
342,FALSE,TRUE,1,49,31.37536551
345,FALSE,TRUE,1,3,43.12981027
342,FALSE,TRUE,1,50,31.11199851
342,FALSE,TRUE,1,51,30.88912596
345,FALSE,TRUE,1,4,42.65243523
342,FALSE,TRUE,1,52,31.2392129
342,FALSE,TRUE,1,53,31.35821437
342,FALSE,TRUE,1,54,31.70030256
344,FALSE,TRUE,1,33,36.49252155
339,FALSE,TRUE,0.8,103,30.99345451
339,FALSE,TRUE,0.8,104,31.24960879
343,FALSE,TRUE,1,27,36.32294451
344,FALSE,TRUE,1,34,36.83132421
344,FALSE,TRUE,1,35,36.73503255
341,FALSE,TRUE,1,66,30.5786023
338,FALSE,TRUE,0.8,93,33.37540117
345,FALSE,TRUE,1,5,42.78416758
344,FALSE,TRUE,1,36,37.13890656
344,FALSE,TRUE,1,37,35.70911864
345,FALSE,TRUE,1,6,42.42026331
339,FALSE,TRUE,0.8,105,31.21872501
344,FALSE,TRUE,1,38,35.7100546
345,FALSE,TRUE,1,7,42.15684594
343,FALSE,TRUE,1,28,35.48925595
345,FALSE,TRUE,1,8,40.71009539
340,FALSE,TRUE,0.8,68,34.39265507
343,FALSE,TRUE,1,29,33.90964231
343,FALSE,TRUE,1,30,33.4829306
340,FALSE,TRUE,0.8,69,34.56685075
343,FALSE,TRUE,1,31,33.35665514
340,FALSE,TRUE,0.8,70,34.78352209
340,FALSE,TRUE,0.8,71,35.03159582
344,FALSE,TRUE,1,39,36.17309979
340,FALSE,TRUE,0.8,72,35.08963461
344,FALSE,TRUE,1,40,36.60731577
344,FALSE,TRUE,1,41,36.89413466
339,FALSE,TRUE,0.8,106,31.35915949
344,FALSE,TRUE,1,42,36.05479718
339,FALSE,TRUE,0.8,107,31.39067348
344,FALSE,TRUE,1,43,36.28975626
339,FALSE,TRUE,0.8,108,29.64614815
339,FALSE,TRUE,0.8,109,29.703811
344,FALSE,TRUE,1,44,36.42281978
339,FALSE,TRUE,0.8,110,29.38744529
345,FALSE,TRUE,1,9,40.8019877
344,FALSE,TRUE,1,45,35.73963723
338,FALSE,TRUE,0.8,94,33.15254987
341,FALSE,TRUE,1,67,30.74338058
344,FALSE,TRUE,1,46,36.11761906
345,FALSE,TRUE,1,10,41.1484251
341,FALSE,TRUE,1,68,30.95960295
344,FALSE,TRUE,1,47,36.36916469
341,FALSE,TRUE,1,69,29.21811589
338,FALSE,TRUE,0.8,95,33.4923164
345,FALSE,TRUE,1,11,40.13040681
341,FALSE,TRUE,1,70,28.53835192
344,FALSE,TRUE,1,48,36.8250768
343,FALSE,TRUE,1,32,33.58611633
342,FALSE,TRUE,1,55,32.02384084
344,FALSE,TRUE,1,49,37.0295255
342,FALSE,TRUE,1,56,31.92701179
343,FALSE,TRUE,1,33,33.83490383
344,FALSE,TRUE,1,50,37.3754317
342,FALSE,TRUE,1,57,32.27723481
343,FALSE,TRUE,1,34,34.04002202
342,FALSE,TRUE,1,58,31.74849277
343,FALSE,TRUE,1,35,34.14493807
342,FALSE,TRUE,1,59,32.21822213
339,FALSE,TRUE,0.8,111,29.15552894
342,FALSE,TRUE,1,60,32.6981494
343,FALSE,TRUE,1,36,33.98686022
339,FALSE,TRUE,0.8,112,28.92712701
342,FALSE,TRUE,1,61,32.34710917
339,FALSE,TRUE,0.8,113,28.46403699
343,FALSE,TRUE,1,37,34.35250261
342,FALSE,TRUE,1,62,32.72624166
343,FALSE,TRUE,1,38,34.63019693
343,FALSE,TRUE,1,39,34.89241632
345,FALSE,TRUE,1,12,40.51414454
343,FALSE,TRUE,1,40,34.6073441
345,FALSE,TRUE,1,13,40.29898033
345,FALSE,TRUE,1,14,40.32994569
339,FALSE,TRUE,0.8,114,28.68261441
338,FALSE,TRUE,0.8,96,32.91575255
339,FALSE,TRUE,0.8,115,28.87125041
345,FALSE,TRUE,1,15,40.6161817
339,FALSE,TRUE,0.8,116,28.87296285
339,FALSE,TRUE,0.8,117,29.24020773
341,FALSE,TRUE,1,71,28.88283901
339,FALSE,TRUE,0.8,118,29.50563634
340,FALSE,TRUE,0.8,73,35.45158873
341,FALSE,TRUE,1,72,28.788013
339,FALSE,TRUE,0.8,119,29.78976667
339,FALSE,TRUE,0.8,120,29.88807113
341,FALSE,TRUE,1,73,29.06082731
340,FALSE,TRUE,0.8,74,35.71867981
340,FALSE,TRUE,0.8,75,35.7952104
343,FALSE,TRUE,1,41,33.89700958
343,FALSE,TRUE,1,42,34.28416051
339,FALSE,TRUE,0.8,121,29.98517662
339,FALSE,TRUE,0.8,122,30.25313542
345,FALSE,TRUE,1,16,40.92712134
344,FALSE,TRUE,1,51,36.43555448
344,FALSE,TRUE,1,52,35.94854579
338,FALSE,TRUE,0.8,97,32.73635635
338,FALSE,TRUE,0.8,98,32.78432798
338,FALSE,TRUE,0.8,99,33.05258103
338,FALSE,TRUE,0.8,100,32.51483647
339,FALSE,TRUE,0.8,123,28.99107088
338,FALSE,TRUE,0.8,101,32.59683335
341,FALSE,TRUE,1,74,29.32757927
339,FALSE,TRUE,0.8,124,28.30334968
338,FALSE,TRUE,0.8,102,32.89414563
343,FALSE,TRUE,1,43,33.79603236
342,FALSE,TRUE,1,63,32.91431766
338,FALSE,TRUE,0.8,103,33.17701475
343,FALSE,TRUE,1,44,33.77387228
342,FALSE,TRUE,1,64,33.33181975
342,FALSE,TRUE,1,65,33.6927429
342,FALSE,TRUE,1,66,33.92091972
345,FALSE,TRUE,1,17,41.39902912
339,FALSE,TRUE,0.8,125,28.34167772
340,FALSE,TRUE,0.8,76,35.64364767
343,FALSE,TRUE,1,45,34.03570061
343,FALSE,TRUE,1,46,34.10939204
338,FALSE,TRUE,0.8,104,32.68873715
