run_no,spat_feed,juv-mort,time,BA,no_trees,tree_size,tree_size_SD
22,FALSE,0.8,3,44.84568037,408,32.42081764,16.27828311
21,FALSE,0.8,42,32.38284254,281,33.65419508,14.06758999
22,FALSE,0.8,4,44.22730308,402,32.45690496,16.20778543
21,FALSE,0.8,43,32.30494995,278,33.81077316,14.03932138
22,FALSE,0.8,5,43.98153834,397,32.57759572,16.21741699
21,FALSE,0.8,44,32.36129388,277,33.92150589,14.01156341
22,FALSE,0.8,6,43.9130724,393,32.75285823,16.18995955
21,FALSE,0.8,45,32.39944931,302,34.02228758,13.98151073
21,FALSE,0.8,46,32.08951311,301,34.09842458,13.97019807
13,FALSE,0,43,81.84220616,296,6.443066992,4.789037277
22,FALSE,0.8,7,43.93260163,391,32.88506951,16.13787845
21,FALSE,0.8,47,31.46968348,297,34.07478485,13.72860644
22,FALSE,0.8,8,43.88400739,389,32.9840837,16.08979475
22,FALSE,0.8,9,43.21263242,383,33.03727826,15.94422998
21,FALSE,0.8,48,31.40269997,296,34.12806614,13.65695798
21,FALSE,0.8,49,31.23255686,293,34.25274281,13.58022145
22,FALSE,0.8,10,42.53849541,380,32.96225637,15.74672429
21,FALSE,0.8,50,31.15005656,290,34.4276291,13.52142241
22,FALSE,0.8,11,42.70260577,379,33.11181134,15.70120083
22,FALSE,0.8,12,42.90475496,379,33.23355209,15.64611307
23,FALSE,1,0,48.96871338,399,36.15814329,15.9892451
22,FALSE,0.8,13,42.53844704,377,33.19465416,15.57252572
14,FALSE,0,45,74.94409454,370,5.725073914,5.105708974
23,FALSE,1,1,48.6665633,396,36.19752206,15.96661044
22,FALSE,0.8,14,42.48944766,375,33.27879373,15.55824458
22,FALSE,0.8,15,41.67953225,367,33.28949559,15.57508257
22,FALSE,0.8,16,41.57035553,365,33.34397777,15.56620531
23,FALSE,1,2,48.59278835,394,36.29941568,15.90919197
23,FALSE,1,3,48.69909572,392,36.47569494,15.86621167
23,FALSE,1,4,48.37623631,387,36.60916904,15.86830676
22,FALSE,0.8,17,41.4143419,363,33.37989096,15.54880543
23,FALSE,1,5,48.5072128,386,36.74255271,15.82592689
23,FALSE,1,6,48.20747445,384,36.75942896,15.73565036
22,FALSE,0.8,18,41.07725879,361,33.35315931,15.47456833
22,FALSE,0.8,19,40.72580374,358,33.35763618,15.42951342
13,FALSE,0,44,83.11634386,294,6.372058516,4.856555167
22,FALSE,0.8,20,40.4156666,355,33.44063425,15.37367864
23,FALSE,1,7,47.54134674,378,36.79431225,15.74770042
23,FALSE,1,8,47.34839739,375,36.89792601,15.70398017
23,FALSE,1,9,47.03575144,371,37.00422211,15.66414611
22,FALSE,0.8,21,39.94434877,349,33.59474748,15.3411804
23,FALSE,1,10,46.15369246,367,36.90139619,15.49036295
22,FALSE,0.8,22,39.92040444,345,33.8265195,15.28660491
22,FALSE,0.8,23,39.65324783,342,33.8767349,15.24068431
23,FALSE,1,11,46.33578129,367,37.00974119,15.43551883
22,FALSE,0.8,24,39.24697636,338,33.9593938,15.08702397
23,FALSE,1,12,46.28077585,364,37.16780281,15.42265499
23,FALSE,1,13,45.92433998,361,37.1851835,15.40947385
23,FALSE,1,14,44.98805758,356,37.11662361,15.22510004
22,FALSE,0.8,25,39.10380372,337,33.9939285,14.96788911
22,FALSE,0.8,26,39.2433553,336,34.14028309,14.92748721
23,FALSE,1,15,43.68978182,350,36.95055149,14.98168137
22,FALSE,0.8,27,39.20535817,334,34.24809419,14.89494185
23,FALSE,1,16,43.72598889,349,37.05273868,14.92513921
14,FALSE,0,46,76.55505124,387,6.110733503,5.214870152
22,FALSE,0.8,28,39.09756646,332,34.32912737,14.84180051
23,FALSE,1,17,43.6331559,347,37.13816284,14.90676235
22,FALSE,0.8,29,39.12796099,331,34.41959152,14.8015731
23,FALSE,1,18,42.76185718,342,37.08531445,14.73427005
22,FALSE,0.8,30,39.30670995,331,34.61307839,14.70085196
23,FALSE,1,19,42.22176455,339,37.02483615,14.67601377
23,FALSE,1,20,41.84276599,336,37.02628074,14.66561589
22,FALSE,0.8,31,38.8750423,325,34.72394816,14.73163823
23,FALSE,1,21,41.35741094,332,37.04480615,14.63567404
22,FALSE,0.8,32,38.38750104,322,34.75908461,14.59689193
23,FALSE,1,22,40.45450064,329,36.88398937,14.33855546
23,FALSE,1,23,40.23898155,325,37.03159591,14.33580911
22,FALSE,0.8,33,38.02953536,318,34.81706941,14.57223672
13,FALSE,0,45,83.76671275,489,6.812809373,5.033362616
22,FALSE,0.8,34,37.37111139,315,34.72979709,14.36001417
23,FALSE,1,24,40.05506904,322,37.1518861,14.28310655
23,FALSE,1,25,40.22197705,322,37.25976732,14.23284988
22,FALSE,0.8,35,37.13721002,313,34.73492861,14.33158728
23,FALSE,1,26,40.30901896,320,37.46076925,14.17588542
22,FALSE,0.8,36,37.02030053,312,34.74891972,14.28949903
22,FALSE,0.8,37,36.67050432,311,34.6897255,14.11210185
23,FALSE,1,27,40.31461339,318,37.61683372,14.12614729
22,FALSE,0.8,38,35.97040852,307,34.59539399,13.98707007
23,FALSE,1,28,40.28024844,315,37.80597799,14.1162812
22,FALSE,0.8,39,35.98421571,306,34.67541924,13.95971527
14,FALSE,0,47,77.3425227,409,6.384205243,5.279242027
23,FALSE,1,29,40.21350042,313,37.90912141,14.11207932
22,FALSE,0.8,40,35.72981387,303,34.71075597,13.9769709
23,FALSE,1,30,39.99708154,309,38.07002855,14.11347448
22,FALSE,0.8,41,34.939737,297,34.67110673,13.88899769
23,FALSE,1,31,39.4086492,305,38.07729646,13.98870545
22,FALSE,0.8,42,33.94244577,290,34.65981589,13.73803652
23,FALSE,1,32,38.75867898,300,38.06408708,14.01914974
22,FALSE,0.8,43,33.47682021,286,34.6899089,13.61758171
22,FALSE,0.8,44,33.3700973,282,34.88876112,13.61811442
23,FALSE,1,33,38.56020811,298,38.09642151,14.02278593
23,FALSE,1,34,38.05937067,293,38.16861,14.05337136
23,FALSE,1,35,37.028109,288,38.02112415,13.85098774
22,FALSE,0.8,45,33.15325952,299,34.91117903,13.56586005
23,FALSE,1,36,36.95272769,286,38.13962288,13.81726934
13,FALSE,0,46,84.25607161,539,7.390917348,5.127016971
22,FALSE,0.8,46,33.15939141,299,35.05221345,13.55762067
23,FALSE,1,37,36.04769348,283,37.95887534,13.46732519
23,FALSE,1,38,35.88356334,280,38.08798057,13.47107503
22,FALSE,0.8,47,33.24457453,297,35.2715328,13.47371413
23,FALSE,1,39,34.51066397,273,37.90401274,13.16237432
22,FALSE,0.8,48,33.27456756,295,35.43274273,13.45737101
23,FALSE,1,40,33.60842736,269,37.72648492,12.95744013
22,FALSE,0.8,49,32.38633945,290,35.30266498,13.26878847
23,FALSE,1,41,33.47031084,267,37.79675899,12.95845321
22,FALSE,0.8,50,32.10627951,287,35.36222582,13.2019118
23,FALSE,1,42,33.34685848,265,37.87817127,12.95681067
23,FALSE,1,43,33.39059542,264,37.99346486,12.93479657
23,FALSE,1,44,33.09082467,261,38.06383539,12.87805826
24,FALSE,1,0,46.5971988,381,35.85821388,16.48945927
23,FALSE,1,45,33.01136303,260,38.11219973,12.8247614
14,FALSE,0,48,78.46137332,446,6.748037606,5.405599337
24,FALSE,1,1,46.12021089,380,35.82378246,16.20076422
23,FALSE,1,46,32.026505,255,37.99530429,12.4849922
24,FALSE,1,2,46.15743617,378,35.97702342,16.15210107
24,FALSE,1,3,46.34139467,378,36.08817217,16.09568819
23,FALSE,1,47,32.04985316,254,38.09962861,12.46604049
23,FALSE,1,48,31.99839754,251,38.3238095,12.44445635
24,FALSE,1,4,46.31341459,376,36.19898052,16.07537013
23,FALSE,1,49,31.74417323,249,38.35531895,12.3483501
24,FALSE,1,5,46.26815137,375,36.26275224,16.01368275
13,FALSE,0,47,84.43707938,600,7.791471176,5.18604646
24,FALSE,1,6,46.22025211,373,36.36999265,15.9824036
23,FALSE,1,50,31.77453793,248,38.46713248,12.32864774
24,FALSE,1,7,45.54310669,370,36.31414951,15.77897886
24,FALSE,1,8,45.00838417,366,36.35966913,15.62654073
24,FALSE,1,9,44.4006643,364,36.32339684,15.30190849
24,FALSE,1,10,43.90724911,359,36.40175253,15.2507475
24,FALSE,1,11,43.85047302,357,36.52097,15.18511921
24,FALSE,1,12,43.99699287,356,36.67520303,15.1303614
24,FALSE,1,13,43.77262492,354,36.69064631,15.12011083
14,FALSE,0,49,79.08720822,482,7.051440426,5.507183022
24,FALSE,1,14,43.59295121,351,36.7896936,15.10900478
24,FALSE,1,15,42.54251193,347,36.65013924,14.77148786
24,FALSE,1,16,42.30393468,344,36.73316579,14.72712269
13,FALSE,0,48,84.64246827,682,7.862816536,5.355722156
24,FALSE,1,17,42.36785442,344,36.78296629,14.68294132
24,FALSE,1,18,42.30605967,343,36.82334552,14.65926718
24,FALSE,1,19,41.94724351,339,36.88529341,14.67616098
24,FALSE,1,20,41.09006943,336,36.74641025,14.39390769
24,FALSE,1,21,40.38873088,332,36.6740674,14.29542281
24,FALSE,1,22,39.27291189,326,36.53702364,14.1180061
24,FALSE,1,23,38.93235716,321,36.66887053,14.14427383
24,FALSE,1,24,38.83261592,319,36.76444819,14.09757748
14,FALSE,0,50,79.68750907,538,7.284354987,5.484335987
24,FALSE,1,25,38.22649715,315,36.73090314,14.01393932
24,FALSE,1,26,37.56900876,311,36.66386885,13.93800156
13,FALSE,0,49,85.14789084,771,8.215728712,5.490771636
24,FALSE,1,27,36.62048997,305,36.64283689,13.6549796
24,FALSE,1,28,36.78198134,305,36.75246615,13.6069311
24,FALSE,1,29,36.46244058,302,36.79567549,13.55555324
24,FALSE,1,30,36.49641821,301,36.89426086,13.52891382
24,FALSE,1,31,35.85915499,297,36.83173257,13.45795774
24,FALSE,1,32,35.65783938,295,36.85486641,13.45917281
24,FALSE,1,33,35.37403372,290,37.04598255,13.4576608
24,FALSE,1,34,35.01887051,288,36.99898185,13.40419619
24,FALSE,1,35,34.30546914,283,36.93278306,13.41026778
24,FALSE,1,36,33.85813968,278,37.01304855,13.46057912
13,FALSE,0,50,85.41038735,905,8.752167528,5.566080869
24,FALSE,1,37,33.69343973,275,37.13562934,13.46832795
24,FALSE,1,38,33.42755174,271,37.26962323,13.48962616
24,FALSE,1,39,33.09739096,268,37.30488902,13.46252456
24,FALSE,1,40,32.4858865,264,37.26003296,13.37605745
24,FALSE,1,41,31.90201063,262,37.12141034,13.14531057
24,FALSE,1,42,32.04242893,262,37.22950427,13.09888051
24,FALSE,1,43,31.9647178,259,37.42146562,13.09474214
24,FALSE,1,44,31.5881832,256,37.42534357,13.0719088
24,FALSE,1,45,30.72091979,250,37.42767799,12.81509186
24,FALSE,1,46,30.7723664,249,37.55438929,12.79214024
24,FALSE,1,47,30.31934055,245,37.64839988,12.59786155
24,FALSE,1,48,30.28388387,244,37.71948854,12.56800438
24,FALSE,1,49,30.33945069,243,37.85251802,12.54252506
24,FALSE,1,50,30.2788119,241,37.98630958,12.53636943
