"BehaviorSpace results (NetLogo 5.1.0)"
"Denny_mort_4.3.34.nlogo"
"Experiment_1"
"01/25/2016 16:03:17:535 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","spatial-feedback?","juvenile-mortality","drought-rate","[step]","sum [BA] of trees","count trees with [tree-size-t1 > 10]","mean [tree-size-t1] of trees","standard-deviation [tree-size-t1] of trees"
"26","true","0.2","1","10","42.47545458893967","370","31.570552086111732","16.802460634578754"
"25","true","0.2","1","23","39.47933206483234","330","25.412970171938433","18.030010976122572"
"26","true","0.2","1","11","42.045705655706584","366","31.581533317969026","16.75644388674976"
"23","true","0.2","1","31","36.356993219584425","307","25.966431642693216","17.52201953477232"
"25","true","0.2","1","24","38.82671306638327","326","25.44161702127617","17.853925912805604"
"24","true","0.2","1","33","34.877234660621134","306","32.39304670219213","15.318842595553182"
"26","true","0.2","1","12","42.246641694061736","366","31.709060143576036","16.69753358338542"
"23","true","0.2","1","32","36.25676152070193","304","25.9238734011198","17.567701227846257"
"24","true","0.2","1","34","34.723745010711845","304","32.4970109214145","15.278316906957796"
"25","true","0.2","1","25","38.85069817004792","324","25.554057567629144","17.81609248279662"
"26","true","0.2","1","13","41.73204808803375","363","31.65858405810402","16.59854973379424"
"24","true","0.2","1","35","34.1629953976978","299","32.495442285624584","15.214392707389429"
"23","true","0.2","1","33","35.40847585095875","298","25.86411609789853","17.41268295285548"
"25","true","0.2","1","26","38.65304398691638","321","25.656122981089442","17.744852477071365"
"26","true","0.2","1","14","41.34055104337533","357","31.750846942295624","16.619451859242375"
"23","true","0.2","1","34","35.03760662543273","294","25.788338514121417","17.413146122042036"
"25","true","0.2","1","27","38.44234329423247","318","25.76216248256454","17.658762256210647"
"26","true","0.2","1","15","41.223145417171615","355","31.936685506784308","16.532861275253836"
"24","true","0.2","1","36","33.88967274088714","297","32.48214514178343","15.153997183614841"
"23","true","0.2","1","35","34.87817818361453","292","25.718118869573843","17.39051519008895"
"25","true","0.2","1","28","38.3346621621093","317","25.910328849104683","17.529526073674877"
"26","true","0.2","1","16","41.02915744812068","353","31.95329559667103","16.509448270684924"
"24","true","0.2","1","37","33.49183887574941","295","32.267868425827054","15.115051318856324"
"23","true","0.2","1","36","34.696226121253844","289","25.758884313542996","17.365713788738873"
"26","true","0.2","1","17","40.52350716755648","351","31.873449859527952","16.37282814409676"
"24","true","0.2","1","38","33.123905462106826","291","32.35340766994512","15.097667543404487"
"23","true","0.2","1","37","34.00006151600754","283","25.694950990369612","17.3260334763502"
"25","true","0.2","1","29","38.422831544354146","316","26.029100437045834","17.47370857837863"
"26","true","0.2","1","18","40.02922121763699","346","31.86887049043338","16.39157134281515"
"24","true","0.2","1","39","32.68982995327726","288","32.34660638445162","15.06924895927733"
"23","true","0.2","1","38","33.15763418183677","276","25.567814032926158","17.316227549037002"
"26","true","0.2","1","19","39.8861848610556","342","31.91805667149301","16.453533603208424"
"25","true","0.2","1","30","38.511045428532675","315","26.264218321756932","17.414442393376486"
"24","true","0.2","1","40","32.495601086819626","287","31.963357083654778","15.25494171651145"
"23","true","0.2","1","39","32.190476173002544","274","25.322499629234226","16.86761697335261"
"23","true","0.2","1","40","32.03435716754965","272","25.226592242775997","16.87835508429148"
"25","true","0.2","1","31","38.18883875012479","312","26.271631369063424","17.33751615270513"
"26","true","0.2","1","20","39.24618512515965","338","31.858631592361967","16.33470027593383"
"24","true","0.2","1","41","32.46141468817316","286","31.63464076318723","15.52573352870485"
"25","true","0.2","1","32","36.84379063353686","308","26.073112826506158","16.849783042857144"
"26","true","0.2","1","21","38.52328627504487","333","31.801234972096832","16.223735531882646"
"23","true","0.2","1","41","31.67299201243927","268","25.13109890381462","16.897185988033595"
"24","true","0.2","1","42","32.147794055664214","283","31.46567047365599","15.601146973266019"
"25","true","0.2","1","33","36.580255482102466","306","26.106585655195747","16.769157897103018"
"26","true","0.2","1","22","37.58411263993179","329","31.64283855828279","15.976147287577417"
"24","true","0.2","1","43","31.841333353584677","278","31.472563672257195","15.687758404839773"
"23","true","0.2","1","42","31.77046045532525","266","25.231025069385083","16.893177121313872"
"25","true","0.2","1","34","36.02466220989665","302","26.114079283654377","16.67616105930546"
"26","true","0.2","1","23","36.97789805970378","325","31.60942888384789","15.817641953617185"
"24","true","0.2","1","44","32.005051316966785","278","30.895753801111752","16.092284643755587"
"25","true","0.2","1","35","35.71038498802817","298","26.118355362579837","16.659247118882877"
"23","true","0.2","1","43","31.745563259323784","263","25.239547340473926","16.921642153446076"
"25","true","0.2","1","36","34.90454579926325","294","26.057286067847656","16.46469284247256"
"26","true","0.2","1","24","36.6841983130341","319","31.662722181373546","15.924413607310687"
"23","true","0.2","1","44","31.293720707350136","258","25.210065436274697","16.888273014684646"
"24","true","0.2","1","45","32.04885710448748","296","31.048157605185818","16.073573054382937"
"25","true","0.2","1","37","34.109709981287246","289","26.000798122867394","16.32461986536645"
"26","true","0.2","1","25","36.86576574553233","319","31.77808124872979","15.88959338927192"
"24","true","0.2","1","46","31.814433579827835","294","30.959995550882347","16.19409775433886"
"25","true","0.2","1","38","33.80046674094636","285","26.052341832914898","16.29445639102803"
"26","true","0.2","1","26","36.89547888147208","317","31.909807256510412","15.872090206114"
"23","true","0.2","1","45","31.407174145403786","375","25.316289420937622","16.891193286018733"
"25","true","0.2","1","39","33.63387325421542","282","26.128638041815034","16.284694648614508"
"24","true","0.2","1","47","31.367221104635068","287","30.7040745790555","16.489701234481476"
"23","true","0.2","1","46","31.58951083135995","386","25.446910370033216","16.85356973056665"
"25","true","0.2","1","40","33.308334922106035","279","26.181815143177424","16.240279765445425"
"24","true","0.2","1","48","31.389442938166688","286","30.493451586091084","16.683001753455883"
"26","true","0.2","1","27","36.974867886882244","316","32.02438385820351","15.835905867345739"
"24","true","0.2","1","49","31.481433731295965","285","30.71046521802339","16.610260515106066"
"23","true","0.2","1","47","30.938830640332167","384","25.346732751677553","16.6874294717574"
"26","true","0.2","1","28","37.153957567181266","316","32.21790528751081","15.748013257901967"
"24","true","0.2","1","50","31.42225568141735","283","30.708501461976294","16.65707003425003"
"25","true","0.2","1","41","33.01083935801871","275","26.1947159090911","16.219806484102175"
"23","true","0.2","1","48","30.95917092517087","385","25.33764497247751","16.65516887053036"
"27","true","0.2","1","0","44.22804139182828","419","33.5327197373589","14.828700182759535"
"26","true","0.2","1","29","36.59359332193239","312","32.22316366781767","15.56208106720996"
"25","true","0.2","1","42","32.695426796594106","272","26.251138792736157","16.112932537953792"
"27","true","0.2","1","1","43.88875339666514","413","23.518023982763584","19.177196180345238"
"27","true","0.2","1","2","44.07652720554737","411","23.455875147195282","19.166000351891128"
"23","true","0.2","1","49","31.10126287975542","386","25.488452892156484","16.615730835580845"
"25","true","0.2","1","43","32.177056971374085","268","26.147644502204987","16.013571728827216"
"27","true","0.2","1","3","43.83649000802572","406","23.425142402249275","19.151003697657647"
"26","true","0.2","1","30","35.96299545293216","308","32.31957698891562","15.328796539103193"
"23","true","0.2","1","50","30.86918385439897","384","25.423374020125937","16.507948487615888"
"25","true","0.2","1","44","32.37996038808672","268","26.238790334041827","15.981771512734875"
"28","true","0.2","1","0","47.53865629972981","411","35.203469391710186","15.29041380919873"
"26","true","0.2","1","31","35.83673449544129","304","32.476256620657544","15.321110163578698"
"28","true","0.2","1","1","47.52209549433557","410","35.273975712939276","15.22831850775909"
"27","true","0.2","1","4","43.82302922943831","405","23.421322438010296","19.07012179848431"
"28","true","0.2","1","2","47.53895913737738","408","35.397379710883186","15.19672490812287"
"26","true","0.2","1","32","35.78380296786092","302","32.567893177636286","15.30315157328893"
"27","true","0.2","1","5","43.84314589662696","402","23.510322541475727","19.049645067852722"
"25","true","0.2","1","45","32.15761217951683","402","26.242518447199128","15.975708340226982"
"26","true","0.2","1","33","35.10093410709796","296","32.52190159098673","15.313705124731898"
"27","true","0.2","1","6","43.37397031628379","395","23.45737763988139","19.05440809386944"
"28","true","0.2","1","3","46.35082506186966","400","35.377332360402775","14.973515865537058"
"25","true","0.2","1","46","31.676686929296327","405","26.299825852794683","15.916455678758641"
"26","true","0.2","1","34","34.859804567370325","294","32.49852887836872","15.317644265757762"
"28","true","0.2","1","4","46.03788351341881","395","35.50505056130888","14.958159980934173"
"26","true","0.2","1","35","34.71252113342461","292","32.51680829828318","15.346343765519341"
"25","true","0.2","1","47","31.726599395436086","405","26.425523144083478","15.894865555231219"
"27","true","0.2","1","7","43.34838996925164","393","23.565753556651295","18.985236847168974"
"26","true","0.2","1","36","34.616031386271224","290","32.57973591808627","15.342552154276376"
"28","true","0.2","1","5","45.56374966991043","391","35.53501921873254","14.878143391451802"
"27","true","0.2","1","8","42.28412092543021","388","23.52848540714475","18.67324755994948"
"28","true","0.2","1","6","45.563477736113526","388","35.71931641616815","14.821906896174081"
"25","true","0.2","1","48","31.60107703038671","404","26.528809482724927","15.815972736689126"
"26","true","0.2","1","37","34.291978327834386","286","32.61638452570186","15.367734539488323"
"27","true","0.2","1","9","42.39565203672698","387","23.658751256662757","18.612603661375093"
"28","true","0.2","1","7","44.86783997835998","382","35.735384069831284","14.793439214030055"
"25","true","0.2","1","49","31.652063750271363","404","26.57620208045107","15.78523154364796"
"26","true","0.2","1","38","33.94040726191691","283","32.50420299374982","15.423151411360406"
"27","true","0.2","1","10","42.33634577852344","384","23.794665192375163","18.569622294923512"
"28","true","0.2","1","8","44.31431870492757","378","35.80431900834893","14.528619883924929"
"27","true","0.2","1","11","42.459547100451154","382","23.944715102564608","18.53118883757624"
"25","true","0.2","1","50","31.714194965133547","402","26.633427270235075","15.82052715187358"
"26","true","0.2","1","39","33.736784752533424","280","32.63002565438499","15.411011915156745"
"28","true","0.2","1","9","44.20345422796965","377","35.84649685207039","14.431486971653664"
"29","true","0.2","1","0","47.65015295280667","418","35.20850944431525","14.564235875276092"
"26","true","0.2","1","40","33.58629657868281","277","32.6188419772139","15.503203314884683"
"29","true","0.2","1","1","47.744200069212845","416","35.3588378740237","14.53838287789571"
"28","true","0.2","1","10","43.866550051667204","373","35.91890003020557","14.407791649426693"
"29","true","0.2","1","2","47.090432915016244","411","35.350373556146124","14.473742356658992"
"26","true","0.2","1","41","33.17702672003151","274","32.474759164755085","15.548376545820494"
"27","true","0.2","1","12","42.19048862703172","378","23.959533208973657","18.481222486992664"
"28","true","0.2","1","11","43.62723211807476","369","36.02716680060665","14.414394629067365"
"29","true","0.2","1","3","46.88984374727667","409","35.42102900020329","14.330745623792543"
"26","true","0.2","1","42","32.871021144330385","272","32.44462469369597","15.48161700685425"
"28","true","0.2","1","12","43.44136426258554","366","36.107659349538494","14.41685074207027"
"29","true","0.2","1","4","46.588271007131425","405","35.50640715635126","14.291682312520424"
"27","true","0.2","1","13","41.67542083625517","373","23.959912216599996","18.387963865349757"
"26","true","0.2","1","43","32.79168758322223","269","32.39653260322635","15.610823468441534"
"28","true","0.2","1","13","43.33112578432333","364","36.18504838896998","14.376987411524386"
"29","true","0.2","1","5","46.66598198336765","403","35.654013574965106","14.2643491007695"
"27","true","0.2","1","14","40.604726320570556","366","23.842135222116124","18.240567713062234"
"26","true","0.2","1","44","32.71392524884046","267","32.10299047158823","15.864684650033038"
"29","true","0.2","1","6","45.71499687984092","396","35.64230887889974","14.13477445384698"
"27","true","0.2","1","15","39.92629112275144","360","23.85477552012673","18.154155168597057"
"26","true","0.2","1","45","32.60083197183981","297","31.960014177703055","15.889097703048593"
"29","true","0.2","1","7","45.52210758347478","392","35.773647423841496","14.111976635197552"
"28","true","0.2","1","14","42.847317569991205","359","36.240753914468115","14.374329952284612"
"26","true","0.2","1","46","32.61951631692765","303","32.05308382501575","15.847038578852702"
"27","true","0.2","1","16","39.733581525677515","356","23.968058063905705","18.149454681712996"
"29","true","0.2","1","8","45.464178104124514","389","35.919071077996456","14.079391620702777"
"26","true","0.2","1","47","32.77245887248731","304","32.060626103746756","15.897334797334537"
"27","true","0.2","1","17","39.497268412842494","354","24.084701535062894","18.06972115699991"
"28","true","0.2","1","15","42.30986477113394","355","36.22993214443688","14.326721775141502"
"29","true","0.2","1","9","45.02583664868983","385","35.96136818266718","14.005461440409675"
"29","true","0.2","1","10","45.08055546096102","383","36.10146483148981","13.987569975221668"
"28","true","0.2","1","16","41.911090654935364","351","36.17432027148478","14.415756641548917"
"26","true","0.2","1","48","32.12436579983426","300","31.91727001812816","15.755023323924783"
"29","true","0.2","1","11","44.99467777045986","381","36.18566358446031","13.948542732089612"
"27","true","0.2","1","18","39.13903260724913","351","24.14379445044851","17.989143056078078"
"28","true","0.2","1","17","41.26898972274986","347","36.13370811164312","14.306299599022124"
"29","true","0.2","1","12","44.22205884942894","375","36.18613657888811","13.869238773887238"
"26","true","0.2","1","49","31.60698406532786","299","31.650876539031085","15.644950074279276"
"27","true","0.2","1","19","38.832451573170985","346","24.31171564296763","17.98161766963882"
"28","true","0.2","1","18","40.8913890858716","343","36.09220323849901","14.383511173616782"
"29","true","0.2","1","13","44.11507663008005","372","36.3139895870506","13.839590049130486"
"26","true","0.2","1","50","31.257009065001466","295","31.22674019614018","15.93422915185139"
"28","true","0.2","1","19","40.597558328186864","340","36.12852476171898","14.371965765968445"
"27","true","0.2","1","20","38.83607052713223","345","24.37975332265164","17.938827200610945"
"30","true","0.2","1","0","46.37546862161301","410","34.714486649751635","15.34485924454705"
"28","true","0.2","1","20","40.026765018441324","338","36.02580809641199","14.19403255524981"
"27","true","0.2","1","21","38.208858803011","342","24.28786157051384","17.791013715279185"
"30","true","0.2","1","1","46.19025321988988","409","24.892278073509853","19.683253852433825"
"29","true","0.2","1","14","44.190069881968455","372","36.36504761828945","13.798071278983093"
"30","true","0.2","1","2","46.065784389561045","407","24.845475180206975","19.59972647048434"
"28","true","0.2","1","21","39.48734905433335","335","35.95237473372214","14.13225969122413"
"27","true","0.2","1","22","38.30543658157318","342","24.367684101853126","17.746069162421993"
"30","true","0.2","1","3","46.16287200700294","405","24.87122553649008","19.577209391341167"
"29","true","0.2","1","15","43.901251888836995","369","36.39395154353932","13.806490610469053"
"29","true","0.2","1","16","43.558004443803185","365","36.45840805357452","13.804181196259346"
"28","true","0.2","1","22","39.26778504684612","333","35.974228500770174","14.096495332210088"
"27","true","0.2","1","23","37.89893179853946","338","24.412229952727763","17.60257592256894"
"30","true","0.2","1","4","46.004914168386215","400","24.863442534873734","19.586968701730836"
"29","true","0.2","1","17","41.78659011967084","357","36.16423811606089","13.51977395103946"
"28","true","0.2","1","23","38.29216459331553","332","35.831326293078796","13.273575099042668"
"27","true","0.2","1","24","38.04585652245358","337","24.545603521936112","17.565223577758275"
"30","true","0.2","1","5","45.6646497138744","396","24.854894074664866","19.539330015130155"
"29","true","0.2","1","18","41.08249541732952","350","36.224260672552035","13.514482452183183"
"28","true","0.2","1","24","37.6887035163823","325","35.92424291792518","13.314853140577556"
"30","true","0.2","1","6","45.7990556662792","395","24.873243220760365","19.50326542015138"
"27","true","0.2","1","25","38.101106142468886","335","24.63357172536513","17.528512106241966"
"29","true","0.2","1","19","40.45832417817564","345","36.10311779464885","13.62861955136182"
"28","true","0.2","1","25","37.18117767571572","320","35.86383066409965","13.4095598861949"
"27","true","0.2","1","26","38.118230103503144","333","24.75038617939449","17.473886514328036"
"29","true","0.2","1","20","39.191198859768896","338","35.912717786621705","13.5127543053189"
"28","true","0.2","1","26","37.11523178740315","319","35.811461495692626","13.452667428075967"
"30","true","0.2","1","7","45.66661245011336","392","25.050556040984112","19.422185677585432"
"27","true","0.2","1","27","37.781235438687766","330","24.773084149783912","17.357532595868843"
"28","true","0.2","1","27","37.055893297316494","318","35.86646029378386","13.3870446239944"
"27","true","0.2","1","28","37.99120338159445","330","24.981237900725922","17.30679723043922"
"30","true","0.2","1","8","45.847943733927146","391","25.12404027532499","19.385213150378068"
"29","true","0.2","1","21","38.90380410083643","334","35.998136143436085","13.531882380372005"
"27","true","0.2","1","29","38.18246670536694","329","25.140255422631736","17.261692686401812"
"30","true","0.2","1","9","45.66581556419944","385","25.20848089291199","19.39727808993552"
"28","true","0.2","1","28","37.22898300598069","318","35.87392798318678","13.452871141675853"
"29","true","0.2","1","22","38.82722296584809","332","36.085055389407025","13.520373715594681"
"27","true","0.2","1","30","38.09727894344773","326","25.099645649674997","17.261389549092"
"29","true","0.2","1","23","38.82500001620491","329","36.276638338968716","13.503684473147251"
"28","true","0.2","1","29","36.8654594523256","315","35.77853570291991","13.51104793941227"
"30","true","0.2","1","10","45.77386983746807","382","25.338195351004018","19.381323409623704"
"27","true","0.2","1","31","37.5644285602712","320","25.08897604065729","17.208143692662485"
"28","true","0.2","1","30","37.03732806990144","315","35.891048681523266","13.464193522124399"
"29","true","0.2","1","24","38.812068497016945","327","36.39958061976298","13.492513641852735"
"30","true","0.2","1","11","45.33416865485311","380","25.40558402341426","19.17612480017038"
"27","true","0.2","1","32","37.41100048323715","317","25.17462653959904","17.181821991558035"
"29","true","0.2","1","25","38.511009428917674","324","36.44169592833289","13.457149684905183"
"30","true","0.2","1","12","43.78665600127066","375","25.213455377553824","18.748800591549855"
"27","true","0.2","1","33","36.8806999302715","312","25.19748942949672","17.080236473955765"
"29","true","0.2","1","26","38.2839526761168","321","36.50921674948225","13.463004948389209"
"28","true","0.2","1","31","36.908648878181175","312","35.90004184569765","13.591900038853858"
"30","true","0.2","1","13","43.475466263641685","371","25.184877319224356","18.739931447994334"
"27","true","0.2","1","34","35.679078090967614","303","24.966493846799786","17.01064764014563"
"28","true","0.2","1","32","36.31752225812623","308","35.90481490301026","13.38611432426434"
"30","true","0.2","1","14","42.65451397229072","363","25.20149463100284","18.688392638344826"
"29","true","0.2","1","27","38.455950257145204","321","36.619559991487364","13.415642375205406"
"28","true","0.2","1","33","35.15495358422703","300","35.72757265125571","13.311995384500745"
"30","true","0.2","1","15","42.35934696197506","361","25.23731980450258","18.600471169603964"
"27","true","0.2","1","35","34.572958691063924","299","24.764619301811184","16.680754109786097"
"29","true","0.2","1","28","37.812860555458094","315","36.551525620342424","13.533061948801652"
"30","true","0.2","1","16","42.27563649904622","358","25.465175858204475","18.578244834188368"
"27","true","0.2","1","36","34.18251097565551","296","24.74735708045998","16.56556953101028"
"30","true","0.2","1","17","42.36934248899625","358","25.54878033062989","18.52251009968577"
"28","true","0.2","1","34","34.9063481135983","297","35.88329159135584","13.219420263606118"
"29","true","0.2","1","29","37.70271290845","314","36.58927417304404","13.4436766584794"
"27","true","0.2","1","37","34.09356099835613","294","24.737725169835667","16.565322750402153"
"30","true","0.2","1","18","41.767909074699446","353","25.55770001088665","18.4754474761722"
"28","true","0.2","1","35","34.85393362395452","295","35.99269758490574","13.204662931018888"
"30","true","0.2","1","19","41.43913013205521","349","25.64283366191306","18.448558526440344"
"29","true","0.2","1","30","37.45090006482934","312","36.62742529873027","13.319064160996875"
"28","true","0.2","1","36","34.80549249577321","293","35.99321295494059","13.311012456752962"
"30","true","0.2","1","20","40.69846919348165","346","25.667570309728745","18.23415095922137"
"27","true","0.2","1","38","33.85437038634278","290","24.83311445516355","16.563854634915188"
"30","true","0.2","1","21","40.29110993691089","341","25.699041866700178","18.230222745206614"
"28","true","0.2","1","37","34.59404792278265","291","35.78495177130078","13.535952025266566"
"29","true","0.2","1","31","37.54106098095412","311","36.7538534428415","13.29050984579791"
"27","true","0.2","1","39","33.755718830458456","287","24.921702366887224","16.576238796910737"
"30","true","0.2","1","22","39.415058637175086","336","25.578177412960965","18.068068348645575"
"28","true","0.2","1","38","33.56225748565995","287","35.62307357238443","13.045985729907047"
"29","true","0.2","1","32","37.065619789116305","305","36.77164291236753","13.435040717824123"
"27","true","0.2","1","40","33.26937056982963","285","24.81914963827564","16.395259306300893"
"28","true","0.2","1","39","33.077916551206656","283","35.606453552464664","13.037799208504905"
"27","true","0.2","1","41","32.58421056862898","281","24.697863862175044","16.244612212268986"
"30","true","0.2","1","23","39.339390226141084","334","25.6645519459868","17.999259424477888"
"28","true","0.2","1","40","33.04124681656848","282","35.659235284305275","13.020999371253717"
"29","true","0.2","1","33","36.45717633570581","302","36.62022807497471","13.277915632254668"
"28","true","0.2","1","41","32.71726552957726","279","35.549380313909225","13.157182380015506"
"30","true","0.2","1","24","39.27136054954232","330","25.819818673686648","17.99960502942207"
"27","true","0.2","1","42","32.66899142685744","279","24.740427527466526","16.2500524363714"
"28","true","0.2","1","42","32.8118612068712","278","35.572680358497124","13.252003734716427"
"29","true","0.2","1","34","36.37919339469883","300","36.488342254837775","13.517941252677138"
"30","true","0.2","1","25","39.265363651368965","328","25.976019907696738","17.934846030012718"
"28","true","0.2","1","43","32.80335785885443","276","35.47645382706633","13.495011344739101"
"27","true","0.2","1","43","32.62154249049107","278","24.755195336667363","16.18844557713528"
"29","true","0.2","1","35","34.84128338599091","295","35.96296939544592","13.081877874572394"
"30","true","0.2","1","26","38.72454015110014","324","26.00710257153828","17.7820957117076"
"29","true","0.2","1","36","34.75903421092813","292","36.011511471990964","13.186720054454206"
"27","true","0.2","1","44","32.008773779454586","274","24.652856788443373","16.00419454866853"
"30","true","0.2","1","27","38.251202236362424","320","25.9898507974761","17.689647549580695"
"28","true","0.2","1","44","32.480054426811286","271","35.502733668123405","13.638473743537258"
"30","true","0.2","1","28","38.458941598139646","320","26.175237732433782","17.624770696552538"
"27","true","0.2","1","45","32.213556500332835","413","24.739646249857135","15.985352774705778"
"29","true","0.2","1","37","34.49494393217272","290","35.88850627075601","13.282984011769456"
"28","true","0.2","1","45","32.122956093183745","268","35.51705269153168","13.573503935957126"
"30","true","0.2","1","29","38.13358046254681","319","26.245769693660527","17.39338367493483"
"27","true","0.2","1","46","31.743162852681326","426","24.707939424736644","15.865481456931196"
"29","true","0.2","1","38","34.29262555667276","288","35.804638029383426","13.369428652095888"
"28","true","0.2","1","46","32.26982242007192","268","35.729709044040156","13.44796982266377"
"30","true","0.2","1","30","38.206128528531984","316","26.4444593986296","17.381592689484965"
"27","true","0.2","1","47","31.01925682579624","421","24.52310129254736","15.81949765671977"
"29","true","0.2","1","39","34.15672275589283","287","35.80836860321222","13.324898691961847"
"27","true","0.2","1","48","30.414343121254348","419","24.359292946030973","15.77736366044905"
"28","true","0.2","1","47","31.71871963811366","264","35.55825879475162","13.55009066425576"
"29","true","0.2","1","40","33.95173432426377","285","35.727152128923436","13.398181083456643"
"27","true","0.2","1","49","30.095079151355268","417","24.283706290587084","15.729031242613228"
"28","true","0.2","1","48","31.358917654140928","262","35.306700807255645","13.602695622355734"
"30","true","0.2","1","31","38.205291780512624","312","26.59800658942211","17.38574293548023"
"29","true","0.2","1","41","33.796644150045566","284","35.722663284577074","13.343986530853142"
"28","true","0.2","1","49","31.17573538893544","259","35.40035597280574","13.620200713652913"
"29","true","0.2","1","42","33.44225913889115","280","35.66095851681671","13.490179577235788"
"30","true","0.2","1","32","37.818820206072274","309","26.613407822504602","17.308825516474336"
"27","true","0.2","1","50","29.38043459662548","413","24.29112568820171","15.48607262631843"
"28","true","0.2","1","50","31.321339847612144","259","35.38379851623198","13.718749347887291"
"29","true","0.2","1","43","33.52049162508182","278","35.749707199947224","13.566266757856578"
"30","true","0.2","1","33","36.90736875118969","304","26.54508297133628","17.133529241326777"
"32","true","0.2","1","0","48.44745474478602","407","35.61123991934794","15.743549290940173"
"29","true","0.2","1","44","33.35074218325997","275","35.515026952767","13.907794199013052"
"31","true","0.2","1","0","45.62801584699815","425","34.07219479346216","14.364688956893444"
"32","true","0.2","1","1","47.777965140106026","404","32.260509765178206","17.83426929820225"
"30","true","0.2","1","34","36.58326507259412","302","26.523756054293933","17.03353848455177"
"29","true","0.2","1","45","33.5067972499306","275","35.40029129505664","14.086444448654118"
"31","true","0.2","1","1","45.762388399588104","422","22.776065725092177","19.270110159312132"
"32","true","0.2","1","2","47.78886131411601","403","32.07346706776475","17.916895039711893"
"29","true","0.2","1","46","33.480783275865","274","35.1325112048081","14.367627946018718"
"31","true","0.2","1","2","45.43390551405635","418","22.747213777652433","19.172166031489645"
"30","true","0.2","1","35","36.021956053560096","297","26.495656254478117","17.00236552789636"
"32","true","0.2","1","3","47.059244543398584","398","31.986981801478283","17.827497982886282"
"31","true","0.2","1","3","44.92993671039572","414","22.636482334156014","19.04677881298817"
"29","true","0.2","1","47","32.65495042044079","269","34.67875951327752","14.565917994093816"
"32","true","0.2","1","4","46.275051925610015","396","31.904457985633147","17.51144084049974"
"30","true","0.2","1","36","35.721902921625585","293","26.530880921195333","17.020382155461487"
"31","true","0.2","1","4","44.859642578168334","410","22.684323921012503","19.023933645645954"
"29","true","0.2","1","48","32.80909896079702","269","34.573951218740625","14.713796805644982"
"30","true","0.2","1","37","35.21701837901145","289","26.509558444719172","16.958440330854057"
"29","true","0.2","1","49","32.58635583242562","266","34.6474533593801","14.702750333465575"
"32","true","0.2","1","5","45.33672353615946","388","31.871339473413958","17.48350459730243"
"30","true","0.2","1","38","35.096152212032194","288","26.575313184457357","16.884090888829633"
"31","true","0.2","1","5","44.59268837830753","406","22.612142359755076","18.973207606112084"
"30","true","0.2","1","39","35.01651250518919","286","26.5727863549821","16.886852866979847"
"32","true","0.2","1","6","44.62006994078212","382","31.900901596949637","17.349754960831635"
"29","true","0.2","1","50","32.67629106386992","265","34.564150746891784","14.867497696116356"
"31","true","0.2","1","6","44.52474200522465","404","22.6180099740239","18.89554182124929"
"32","true","0.2","1","7","44.569324319685556","378","31.994303948854164","17.400685326390278"
"33","true","0.2","1","0","42.94589861307238","417","33.512951553673105","13.727525324117163"
"30","true","0.2","1","40","34.633198762073164","280","26.64970409143102","16.903026094648627"
"31","true","0.2","1","7","43.898583677663154","399","22.50245074306001","18.779740114365996"
"33","true","0.2","1","1","42.530599433096164","412","26.74305070298593","17.766306535345535"
"30","true","0.2","1","41","34.29187268458567","276","26.644030736806183","16.887558439042124"
"33","true","0.2","1","2","42.43383181925802","408","26.809775662319883","17.741474258535593"
"32","true","0.2","1","8","43.815604982208576","375","31.849275273187406","17.196782472007516"
"31","true","0.2","1","8","43.2943716995089","394","22.50625849217263","18.633891581780983"
"33","true","0.2","1","3","42.31136140621714","405","26.942279101211366","17.68013187981392"
"30","true","0.2","1","42","34.33497486978858","273","26.784688485786145","16.905340430873743"
"32","true","0.2","1","9","44.01499742736242","375","31.970922280321513","17.14410288714022"
"33","true","0.2","1","4","42.30373571101107","403","26.80246113845593","17.719715718529592"
"31","true","0.2","1","9","42.60022567254749","391","22.4521271271713","18.40014365334857"
"30","true","0.2","1","43","34.27799712619317","271","26.911116135184983","16.860147344662614"
"33","true","0.2","1","5","42.247346416563566","399","27.018914334985215","17.689499375678416"
"32","true","0.2","1","10","43.607305350830536","372","32.0468910253186","17.006224436999272"
"30","true","0.2","1","44","34.00026390836247","269","26.951303290734334","16.760509634866303"
"31","true","0.2","1","10","42.14041710099155","386","22.380066567841126","18.311485701913725"
"33","true","0.2","1","6","41.5659352606402","391","27.014625026984863","17.67758638607419"
"32","true","0.2","1","11","43.76364162692851","371","32.19303899585001","16.960936909020134"
"33","true","0.2","1","7","41.2513120610584","388","27.039829884863135","17.589226178568875"
"30","true","0.2","1","45","34.150790004235645","396","27.043648373866276","16.744665228250877"
"31","true","0.2","1","11","41.22049173730085","378","22.310066072545702","18.14380268641617"
"33","true","0.2","1","8","41.31365932830896","386","27.015066547027278","17.614117781961458"
"30","true","0.2","1","46","33.81982858110388","398","27.17859943373375","16.656228491782326"
"32","true","0.2","1","12","43.708733161067656","367","32.43295389184182","16.923341115782684"
"33","true","0.2","1","9","41.276458268947906","382","27.148098476209853","17.617605421133117"
"31","true","0.2","1","12","40.92369452691622","377","22.374252914943757","17.93476631652473"
"30","true","0.2","1","47","32.8230830645722","394","26.985110212874233","16.423819773266455"
