"[all run data]","count trees","sum [BA] of trees","count trees","sum [BA] of trees","count trees","sum [BA] of trees","count trees","sum [BA] of trees","count trees","sum [BA] of trees","count trees","sum [BA] of trees","count trees","sum [BA] of trees","count trees","sum [BA] of trees","count trees","sum [BA] of trees","count trees","sum [BA] of trees","count trees","sum [BA] of trees","count trees","sum [BA] of trees","count trees","sum [BA] of trees","count trees","sum [BA] of trees","count trees","sum [BA] of trees","count trees","sum [BA] of trees"
,"42","12.294822072712977","31","8.78050402124841","41","11.250943661230036","34","12.033793599346666","39","10.82662941251758","40","14.121513482519047","23","9.445922581238868","31","9.47644844197785","33","8.475082316890095","31","11.648078011688618","28","9.548368429541329","37","11.25457861035503","87","12.45941145972463","39","10.817398406248786","28","7.1428281534027365","31","8.239991306368074"
,"42","12.415600857167833","31","8.862792921803338","41","11.36931329091506","34","12.117916759068155","39","10.892851703699534","40","14.239077809291873","23","9.522785428826486","31","9.566602788223722","33","8.4272608775874","31","11.744357876262333","28","9.58445563048657","34","10.606404767465186","86","12.5563322126251","38","10.756940740058097","28","7.226986234786545","31","8.25763368983759"
,"42","12.513129402912027","30","8.148939199182497","41","11.463684826614417","34","12.18862280438225","38","10.454311608665003","40","14.297773318226321","23","9.621731420947198","30","9.297722723274644","33","8.486116656511326","31","11.833172326954578","28","9.64456269160268","34","10.683612034746941","86","12.40047831517641","38","10.9084251505258","28","7.285049895954518","31","8.336291625813026"
,"42","12.650688363896682","30","8.189893274957099","41","11.566125622185536","34","12.256640837250455","35","10.486542750905077","40","14.375691476012316","23","9.671148774460578","30","9.384323577303066","32","8.429687417841086","31","11.90271326665038","28","9.732513580745445","34","10.791736357684496","86","12.542248291412792","38","10.973127512198356","28","7.339462760431674","31","8.378493166827301"
,"43","12.798808199529052","29","8.012140627358946","41","11.670359788737624","34","12.37301039161446","35","10.554322172827295","40","14.437554403246148","22","9.285519314628221","30","9.458048471675706","32","8.463967275830832","31","11.948657658355843","27","9.469113120173937","34","10.916534884479448","84","12.590080750583859","38","11.044313868958799","28","7.417944860098323","30","8.309656012972047"
,"43","12.873938154097662","28","7.860068928300765","41","11.713145531466019","33","11.953185486979796","35","10.69156474947463","40","14.504760652711289","19","7.065720443909044","30","9.56150397927403","31","8.409095942753734","31","12.053170874886069","27","9.52560094455552","34","11.001774406930739","85","12.710705123754039","38","11.06248916677244","28","7.519114986857056","29","8.011821205506147"
,"43","12.934081901822312","28","7.929179572626751","41","11.783317813438021","33","12.034773067604222","35","10.758554097758642","40","14.597272724892557","19","7.075726347676965","30","9.649141837192438","31","8.472508159410634","31","12.095117891128183","27","9.597994545718436","33","10.93942238024362","84","12.876125932996523","38","11.207835661025852","28","7.58867956994511","29","8.077657169528484"
,"43","13.02384972954963","27","7.593620998773119","41","11.912422592606713","33","12.072454726443631","34","10.158711318254737","40","14.672827193912003","19","7.124172943672016","29","9.485567740956022","31","8.567565324938263","31","12.183423599580019","25","8.42826917875588","33","10.98423561415754","84","12.846257858987666","38","11.26426121031038","28","7.630103992981344","28","6.952092789020611"
,"43","13.12843595961175","27","7.644866759473927","41","11.964382964551818","33","12.18362534776499","33","8.931373987721878","39","14.581233019982518","19","7.17158943568137","29","9.55258041351512","31","8.620342852748323","31","12.283969610748356","25","8.449467982842647","33","11.08606187370363","83","12.638568787647479","37","11.220893503279525","28","7.681126548003134","26","6.359349381136915"
,"42","13.026770687287883","27","7.711769384270694","41","12.110144961029373","33","12.255018142213904","33","8.971057460889913","39","14.656914618263183","19","7.220183529814296","28","8.156276084471475","31","8.729178317964474","31","12.338212685515193","25","8.547032346058566","33","11.139145087922154","83","12.799979760735486","37","11.300151024987928","28","7.744502635980458","26","6.421077366844101"
,"42","13.091156071794954","27","7.755956424975688","41","12.19784016883051","33","12.334586356472984","33","9.025097379827578","38","14.589448857983164","19","7.3231522026272104","28","8.220182829272087","31","8.833060841143107","31","12.451148752944738","25","8.603798209670472","32","11.089185378876127","81","12.291111803628153","37","11.430449969597639","28","7.854923304521391","26","6.460279048486698"
,"42","13.182192877891563","26","7.62351553143152","41","12.28551855328213","32","12.237203461797378","33","9.090452190367287","37","14.530286387845079","19","7.372619335212183","27","8.124054321143912","30","8.861113001359797","30","12.150593434276157","25","8.680194728495293","31","10.972979441990251","82","12.12823544768784","37","11.485964207596501","28","7.906495728826656","26","6.5023807650397005"
,"42","13.266155338496258","24","6.705051384925685","41","12.364758350024132","32","12.257990175784887","33","9.139772903118638","37","14.65180508060451","19","7.438834474914997","27","8.211368816082722","30","8.913004851305507","30","12.242518311882064","25","8.779531033269633","31","11.065893193352808","84","12.267518361240812","36","11.453548413726185","28","7.959619867584447","26","6.569802906049268"
,"42","13.331335515076162","24","6.765125383299473","41","12.482165929783374","31","12.167767516991798","33","9.20369376356622","37","14.762813864921354","18","7.307707132408988","26","8.12406023610814","30","8.972713541690114","29","11.712621409602676","25","8.819051646373351","31","11.114489067023836","83","12.127614099143157","35","11.349648125970234","28","8.072181590694084","26","6.609602736614089"
,"43","13.466809310672467","24","6.825006786052593","41","12.537574615331216","31","12.278057158183138","33","9.273356834323263","37","14.909946211015159","18","7.344060684878014","25","7.757415142818641","30","9.039213195940565","29","11.845652788866946","25","8.849036172010186","31","11.178824864032778","83","12.02686576900024","34","11.050484630910821","28","8.115666481092859","25","6.492262855667255"
,"43","13.557783952269007","23","6.755572636859978","41","12.653214991161224","30","12.26631016917879","33","9.329809361680342","37","15.011797615261555","18","7.3924584323900895","25","7.8074293681245095","30","9.09882159412258","28","11.80612090584581","24","8.40534031644628","31","11.266604019487962","81","10.827975670606167","34","11.14144921511126","28","8.16863315235983","25","6.5654888610814295"
,"43","13.635749953896918","23","6.82294593502512","41","12.8258033516533","29","11.9462418082515","32","9.242171290943856","35","14.484586980202627","18","7.449069273388425","25","7.884700277781191","30","9.214495981407648","27","11.582213876263431","23","8.405403244769847","30","11.144486361657341","81","10.608110555833235","34","11.188016264779266","28","8.241957183727076","25","6.618086909884719"
,"43","13.75885233126139","23","6.897274195549917","41","12.913980519377043","29","12.056923434229894","32","9.298634146618873","35","14.561173761120918","17","7.177719070316909","25","7.96934504855836","31","9.28275894456213","27","11.621624711501976","23","8.464207864213","30","11.22941943407091","81","10.69103917683697","34","11.274445639507404","27","7.958344864038045","25","6.684107094857259"
,"42","13.69152254193344","23","6.951625370588584","40","12.646652608874128","28","11.711418451348854","32","9.356359448752654","34","14.502857420197595","17","7.242220551723471","24","7.455754164009123","30","8.99778470181098","27","11.706730637673243","23","8.507250245970273","29","11.094025963902954","80","10.069441121415633","34","11.370821895458722","25","7.5907182659566805","25","6.739628062952016"
,"41","13.501229304581129","23","7.015896470518569","39","12.522565668249838","28","11.714607536217553","32","9.43344762369136","32","14.045351400254876","17","7.291912314054889","24","7.528023830273588","31","9.077227716015082","27","11.75740065894427","22","7.415326139684606","29","11.201885800628862","77","9.814899159058978","33","10.989734013320918","24","7.27189451557246","25","6.83868185539241"
,"41","13.565062340893261","23","7.074951840154696","39","12.56470986207878","28","11.802110281807591","32","9.53672979025651","32","14.138101566014443","17","7.333325201565403","24","7.590595944475666","31","9.155690011147804","27","11.797379964085064","22","7.49744262381568","28","10.89675326229763","76","9.776111394300758","33","11.093293617129111","24","7.328157942151059","23","6.220191805375798"
,"41","13.684745303894854","23","7.099781859917486","39","12.681448754471848","28","11.857955141981265","32","9.617361706112318","32","14.203111603399808","15","5.25263164173965","24","7.690920151667022","31","9.223304027097583","26","11.665477390166043","22","7.581168555082348","27","10.776096189553648","77","9.922351974978183","33","11.103828697828876","24","7.403881557100828","23","6.264927544205825"
,"41","13.800538104166648","23","7.15607239528011","39","12.851515452278047","27","11.643854206714128","32","9.700496736969134","31","14.056459171113689","14","5.027529482946915","23","7.547041335277804","30","9.283866262809546","26","11.695445490269831","22","7.6244220964676455","26","10.217999440963789","79","10.064676298816378","33","11.216771667928864","24","7.458681831123581","22","6.1718072744821235"
,"40","13.872199935203108","22","7.076739141495329","39","12.908405229883313","27","11.715943874356139","32","9.787838251838075","31","14.117211440020721","14","5.0792224564393305","23","7.627788368738479","30","9.35758394000925","26","11.771173177533363","22","7.698683953070665","26","10.340842024757215","78","9.798203334829482","33","11.291467008019396","24","7.490227460101071","22","6.217957138883028"
,"39","14.001664670904812","22","7.121791661950675","38","12.835868445829904","27","11.772535533440127","32","9.34912609457353","30","13.183905693174943","14","5.128411569310365","23","7.629670783613822","29","8.943116983752848","26","11.805956483727169","21","7.4882242755354005","26","10.425459889758713","78","9.962026051024017","33","11.403041623007587","24","7.52831469321574","21","6.06832613589188"
,"38","13.506670245527856","22","7.171065688805091","34","12.097709126160892","26","11.56797191607342","32","9.410366404461568","30","13.269289358832275","14","5.157243588213882","23","7.666831739595702","29","8.985472608857398","26","11.843272313685219","21","7.55981804159891","26","10.505117867152789","76","10.069911936743175","33","11.535785728793131","24","7.571050148306622","21","6.136658465193757"
,"38","13.575452820067566","22","7.226811916423394","34","12.15739130676915","26","11.612406860580537","32","9.496019813847802","30","13.32226348098631","14","5.2144418110768855","23","7.732938280485997","29","9.085580258512069","26","11.897631682508319","20","7.398002621027657","25","10.18655474345868","75","9.487714489130704","32","11.245315375959752","23","7.206012653830339","21","6.18776066576406"
,"37","13.111895321752009","22","7.272908865819528","34","12.251502224366101","26","11.635597975841575","29","7.712503923067608","30","13.38909233767293","14","5.231638909150243","22","7.560842222918154","28","8.359228460047504","26","11.91284377075345","19","7.002699481198405","25","10.227906937698274","76","9.567120987424792","32","11.292328767550593","23","7.250613741224209","21","6.265660584282486"
,"37","13.215420108892387","22","7.337683350452768","34","12.364413621884816","26","11.706037354025426","28","7.562083003472849","30","13.521641856511964","14","5.2653973105633485","22","7.625699193897766","28","8.37164418697771","26","11.988832491634922","19","7.062329621220008","24","9.723263005167405","78","9.630070538405331","32","11.401705355219189","23","7.333010699538493","21","6.33784268439283"
,"38","13.376389679345877","21","6.829987363021799","33","12.094165869546249","25","11.27848390724229","28","7.582919007915569","30","13.573421645102574","14","5.298779715196024","22","7.698349818731937","28","8.457452275263764","26","12.062681590566866","19","7.104563594680619","24","9.810859211611298","80","9.740484665252055","32","11.52954123695997","23","7.404309496383664","21","6.390134636691876"
,"38","13.486180508515435","20","6.689224278629512","33","12.233189280488414","25","11.365009698601858","28","7.615997863040184","30","13.659462940618234","13","5.0953875473112555","22","7.761080900128004","27","8.344988578670224","26","12.144221263065893","19","7.13351299088144","24","9.86823601002682","79","9.768063954774872","32","11.612710305754849","21","6.926904536412991","20","6.284256243437195"
,"38","13.584028416251028","20","6.731186413928246","33","12.329713831833008","24","10.799840764022196","28","7.687175358380418","30","13.739456987207197","13","5.130525228231036","22","7.8199069913344665","27","8.386389850287518","24","10.915380929127661","17","6.304676717835348","24","9.931872518467983","78","9.613643278028862","32","11.680536541116966","21","7.008311770592676","20","6.308510177308005"
,"38","13.692919727162241","20","6.77470151150126","33","12.444998498113033","24","10.91498615084952","27","7.017463459281412","28","12.108684905697281","13","5.18083520755725","22","7.919806344518864","27","8.491757449356468","24","11.062696289738634","17","6.334113903794697","24","9.984296277121132","77","9.70723807382674","32","11.774411409296295","21","7.04845204811214","19","6.111903795009162"
,"37","12.915772687137862","19","6.508641854418878","33","12.522024206270759","24","11.038694064847249","27","7.0678206654802525","28","12.184813718419205","12","4.754007290694566","21","7.720182324757146","25","7.971029397035148","24","11.109497890202114","17","6.427619373415296","24","10.009662444983274","78","9.718331214287728","32","11.862106321662697","20","6.453754412171846","17","5.620699915677744"
,"37","13.036429155779537","19","6.533218314496768","32","11.92511618575948","24","11.09582506312976","27","7.113290635674844","28","12.294344694053649","12","4.773171084861074","21","7.789579839971285","25","7.983639902538413","23","10.737501869997516","17","6.465777981083922","24","10.070061619440992","78","9.858026941183862","32","11.893931574198783","20","6.561020553014385","17","5.678424746346029"
,"36","13.108043202746039","19","6.54895672615178","31","11.617914701942274","24","11.18710188094169","26","7.132259127526435","28","12.372193173997294","12","4.791113521655422","20","7.444089171992584","24","7.988627188702321","22","10.58174249503047","17","6.520169097378089","24","10.152216456270205","76","9.661861683865515","31","11.512320701426425","20","6.63046851144913","17","5.679012272537668"
,"36","13.188953478134415","19","6.612193921483965","29","11.009447317396486","24","11.252802234065202","25","6.801980712680877","28","12.41533009062235","12","4.803257037782143","19","7.283532267881099","23","7.799284212866652","22","10.639655722319104","16","6.321199920660111","24","10.201825775256516","77","9.79510983694766","31","11.603685974172109","20","6.698437199282111","16","5.4724566572915565"
,"35","13.321986409295425","18","6.043239928775794","29","11.084271978429344","22","10.14203197594199","25","6.8704962035154455","28","12.50716244459861","12","4.837039894603157","19","7.3759907473294755","23","7.822932352491079","22","10.697470934720219","16","6.412144720423253","23","9.858800465776048","78","9.91354814550945","30","11.439418397521592","19","6.63033739915994","16","5.515015168798425"
,"34","12.672807121735946","18","6.092836897067284","29","11.174148789098275","22","10.257557038331761","24","6.8721504014934975","27","12.161047600362267","12","4.881637638055635","19","7.457508429111896","22","6.8394477615378735","22","10.752644525039459","16","6.4408847124230535","23","9.87473928702226","80","10.027643620157816","29","10.81351142420582","19","6.703801035303971","16","5.559732558060048"
,"34","12.752361664968626","18","6.15866141308238","29","11.265758711530069","22","10.317585021665092","24","6.937719182750772","26","11.80900509048235","12","4.920224405433993","19","7.520330248888747","22","6.901471088580699","22","10.795847391131744","16","6.507602353538612","23","9.94279023912187","81","10.10968870291281","28","10.630154746477826","19","6.750185923985409","16","5.603684020209148"
,"34","12.83989904005635","18","6.192457131582868","29","11.325564505782216","22","10.396712743885654","24","6.978232293829986","26","11.884226229840026","12","4.9549158820809165","19","7.574127439084964","23","7.003143593952877","22","10.819926809382943","16","6.535826340717233","23","10.017736664631956","80","9.541541939935879","28","10.685677610364412","19","6.869407600516283","16","5.6408868508475996"
,"33","12.338496337858476","18","6.239190181512669","29","11.399443852899942","21","9.994306548548852","24","7.01030139978027","26","11.96407475553853","12","4.980999653880491","19","7.631905096815166","23","7.037183280747001","22","10.916759795000475","14","5.955859368597002","23","10.09791922030029","81","9.527515158732601","28","10.741384055810435","19","6.899187067786635","16","5.674688888460577"
,"32","11.859709341735073","17","5.927057099044861","28","11.240291090871425","21","10.101013198957789","24","7.078967960338874","26","12.04143320186702","12","5.017572862332371","18","7.3362935535933795","23","7.073758466959354","22","10.956445193418775","14","5.986269658399242","23","10.152311779078131","80","9.64403417846552","28","10.811103081007902","19","6.924077835649","16","5.747874969834998"
,"32","11.894059590770558","17","5.977096867866244","27","10.939987394787753","19","9.30563168327086","24","7.148641468691603","26","12.112112378684689","12","5.044585623668971","17","7.170821213483514","22","7.149526800544629","21","10.848419252365694","14","5.986062120807696","23","10.208740960897149","80","9.765334827531815","28","10.896077962359001","18","6.46151587759285","15","5.494108055423274"
,"32","11.962877515888476","17","5.9793093219581035","26","10.242618426381929","19","9.342709341779377","24","7.182494412581811","26","12.139384829261322","12","5.115605599829483","17","7.251874848275924","21","6.9448263610152425","21","10.89189400615865","14","6.028110717986495","23","10.30604844806749","82","9.926873120505057","27","10.757639999217288","18","6.519178284377147","15","5.531349222945643"
,"32","12.099879808791705","16","5.668571430314964","25","9.474991482344237","18","8.950570293591392","25","7.279435798429157","26","12.183203036603478","12","5.140779327842612","17","7.3054968634251605","20","6.799841963962071","20","10.533062250636878","13","5.5677000703966755","23","10.370838777405446","82","9.96636545492166","27","10.793063865291169","18","6.58715039357679","15","5.535971111103811"
,"32","12.203484286750726","16","5.729743875623228","24","8.749671419696803","18","8.980203671148264","25","7.333460902960588","26","12.217555001146348","12","5.156111459334436","17","7.385916302312734","19","6.119969287433821","20","10.591270621295818","13","5.60874431657292","23","10.43702425405208","82","10.034818271307566","27","10.87576434372491","18","6.574740419309416","15","5.5963076859188545"
,"30","11.420211739865831","16","5.725685468029795","24","8.855135411098178","18","9.061071137624863","24","6.878108076217041","26","12.285814692702973","11","4.754238523697693","17","7.45166928964456","17","5.540078718837816","20","10.665862444159234","11","5.112938811592089","23","10.492071915120826","81","9.36370718812547","27","10.943430265663373","18","6.66145897187068","15","5.651964213345749"
,"30","11.554305880864447","16","5.745258808969299","24","8.934821786965255","18","9.121167945510406","24","6.929603183114629","26","12.36266525488781","11","4.776046348029373","17","7.476853137991753","16","5.135992527018008","20","10.717221861764525","11","5.13543969710417","22","9.957375901789652","82","9.468166067627683","27","11.036542789882777","18","6.672773866899576","15","5.693082218200376"
,"30","11.630883184684503","16","5.774644429766407","24","9.047200448146436","18","9.21471673113618","24","6.956669125272467","24","10.719165724845013","10","4.499477253932539","17","7.528178990285559","15","5.087010929942497","19","10.164107236759735","11","5.151031043070724","22","9.968945835517223","82","9.554917986832608","27","11.102772608702493","18","6.727379766563441","15","5.748783759599072"
,"30","11.695330361183162","16","5.784265698015054","23","8.598656466012642","18","9.287601187168812","23","6.662920607798109","23","10.57655528460397","10","4.537661102189226","16","7.351273282679088","15","5.151135659214716","19","10.224980980819408","11","5.211563422235483","22","10.038269388301806","83","9.642385111085877","27","11.148436924812069","18","6.753995471176851","15","5.806911143045317"
,"29","11.540587957747729","15","5.595803133011174","23","8.695980180050924","18","9.368166346490357","23","6.698915766186364","23","10.625057397627192","10","4.546638870190173","16","7.41137135219815","15","5.189290390369949","18","9.74609730552846","11","5.246345067733684","22","10.085409798627046","81","9.339353246473435","27","11.269959318233026","17","6.418475969717513","15","5.781031107202397"
,"29","11.67209630095919","15","5.602267260672519","23","8.79854605233449","18","9.465324782535076","22","6.7296898957818225","23","10.680775931328954","10","4.603734732873446","16","7.454416292269616","15","5.245406437907924","18","9.792216378246847","11","5.299218961742989","22","10.130959298789644","81","9.457812665457933","25","10.863177535296716","16","6.23286346241377","15","5.839532827334686"
,"28","11.366270473716346","15","5.662029756205574","22","8.566283170833321","18","9.532509771590362","22","6.792499094873903","23","10.769163152738821","10","4.6419075841934365","16","7.525809421990414","15","5.272348175933964","18","9.852882669698097","11","5.324842401850075","22","10.169020738042418","82","9.550906399226687","25","10.896312791805974","16","6.244811672883078","15","5.85462821877713"
,"28","11.428834814695776","15","5.699113710570202","22","8.620476294990528","18","9.58902280702602","22","6.804963608470874","23","10.871612861669263","10","4.654376692622133","16","7.541653971272048","15","5.328275246754555","18","9.889385148859974","11","5.348123588351147","19","8.32016170963064","81","9.586372089400731","25","10.948085535920848","16","6.266825207399523","14","5.08276227141634"
,"28","11.46693872472212","15","5.728760533620732","20","7.392303643594181","18","9.650285007732805","22","6.860335242499219","23","10.95788802949974","10","4.67061147995455","16","7.544903061609711","15","5.344539559302152","18","9.922777894069226","11","5.387318370055244","18","8.078306115551397","83","9.592134904511123","25","11.029872139804857","16","6.294590357627354","14","5.11177061277303"
,"28","11.553806505112652","15","5.759694554630343","19","7.010005321678662","16","8.996048876258689","22","6.915829360118635","22","10.844169219402104","10","4.67880004526991","16","7.573027428555188","14","4.643485761537713","17","9.72799412097","11","5.399304457065355","17","7.411469794508615","79","9.596362939660901","24","9.598493969063481","16","6.344039938991025","14","5.125948658818173"
,"28","11.651035404156685","15","5.792937988680557","19","7.051543442257208","15","7.9815444872948005","22","6.975301858032922","21","10.632963506022373","10","4.710869222078734","16","7.622097293878603","14","4.646039525208897","17","9.77509901491875","11","5.475520408184606","17","7.484086085145801","78","9.722781640359562","24","9.68421921287221","15","6.1366285337291995","14","5.156752512671211"
,"28","11.714019731879706","15","5.874101834637452","19","7.0958667594626865","14","6.453593690492005","22","7.027725691896954","21","10.69289464134149","10","4.732311015682151","16","7.686654201104632","14","4.6374016298748995","17","9.833851249739265","11","5.489742202790669","16","6.404474083075406","79","9.8498384013825","24","9.78175478993144","15","6.209823089417025","13","4.977485156225471"
,"28","11.75037985521755","15","5.932565641261448","19","7.1280395689806495","14","6.4788778419083615","21","7.026116680040585","21","10.719732584214258","10","4.782434815710035","16","7.764152153151043","14","4.663185162970427","16","9.66358168161542","11","5.54780951929274","16","6.405651578754181","80","9.970767307994963","23","8.835395881864764","15","6.262141011438563","13","5.03532891755369"
,"28","11.85723045120603","14","5.382429031310056","19","7.170624766127669","13","5.5436805893988605","22","7.094118525311874","21","10.797293463290476","10","4.808452148828964","16","7.836376399399774","14","4.702127193803632","15","9.238060925036981","11","5.601100970676729","16","6.4584147947861235","79","10.095010010504438","23","8.892151864082475","15","6.289712239653123","13","5.0810606428660625"
,"28","11.982013526277273","14","5.434503362631358","18","7.008364984235137","13","5.585831742200985","21","7.15760311311057","20","8.674059197494335","10","4.824197540437607","16","7.911651464262523","14","4.739694977958179","15","9.248131762239924","10","4.8738680718659495","16","6.4733273043438775","80","10.189410664180363","22","8.532077025696953","15","6.366859261364142","13","5.089615822719761"
,"28","12.044459947399547","14","5.4678218175684625","18","7.0691889904131635","13","5.62034271253913","21","7.239478262906537","20","8.739221276825193","10","4.831595478925574","15","7.603253241101489","14","4.020161247151849","15","9.26602511948135","9","3.474757017739806","16","6.505187567259565","78","9.778213831101091","22","8.619795803727804","15","6.412083627328293","12","4.83311003898184"
,"27","11.762015795571338","14","5.496100459397968","18","7.096863681739173","13","5.666825684085362","20","6.875358878713175","20","8.763788316528997","10","4.822359206775756","15","7.685199957651367","14","4.047442767594466","14","7.259602239000186","9","3.4942535832320663","16","6.5607152437204554","76","9.835113049194184","22","8.664188284187231","15","6.4196750279211106","12","4.829462555032087"
,"28","11.811849768770717","14","5.505468786365973","18","7.154217697962116","13","5.698066171376271","20","6.907585777099957","19","7.904468792967154","10","4.83808775309526","15","7.73401179447141","14","4.063444980337961","14","7.329975672826469","9","3.5234986088631217","16","6.621959387484809","76","9.935149123789168","22","8.738706303752258","14","5.573328821504551","11","4.594385441643383"
,"28","11.897937227918264","14","5.528443426444646","18","7.2149047786749","13","5.779997603403099","20","6.9497847770606","19","7.966878283703314","10","4.851218578593755","15","7.780253332404638","14","4.099719741262971","14","7.412459645974317","9","3.541910534562968","16","6.67504914001323","75","9.810262229890478","22","8.813400329115833","13","4.949032529393479","11","4.610026552743089"
,"29","11.452323259396053","14","5.5448678536082205","17","6.899942265436026","13","5.824112482417228","20","6.993842388300277","19","7.999673015503324","10","4.898139616252408","15","7.8246657738827965","12","3.7967992693980843","14","7.448949343503528","9","3.5894183111424574","16","6.695677139281372","77","9.909365327750221","22","8.819079820144978","12","4.513732755927867","11","4.63941125581547"
,"29","11.552140992953204","14","5.590667955210103","17","6.961834684371548","12","5.293956568592938","20","6.978476750609874","17","6.972742721014799","10","4.9178890621637485","15","7.870871606018587","12","3.843812720080053","13","7.181963857143465","9","3.6304684458068293","16","6.759330090386183","80","10.038897483186663","21","8.599989726927888","12","4.553417585374017","11","4.660313255312894"
,"29","11.656769461282478","14","5.612501104154952","16","6.488903609713176","12","5.317320590597303","20","7.024033300940024","16","6.646672467048811","10","4.955707864668501","15","7.929290239584677","12","3.871601170521978","13","7.212633459692287","9","3.6714973176080083","16","6.823287495181109","80","10.147979437248795","21","8.635728719820408","12","4.604842830703274","11","4.702578368861811"
,"29","11.747057625201611","13","5.371503410890234","16","6.518626208178536","12","5.376407551046999","20","7.081734711484698","16","6.7316721227632605","10","4.972696010057529","15","8.006859866231663","12","3.9239267069628614","13","7.2883241953733355","9","3.6945069146032807","16","6.851403668186124","82","10.259437676525854","21","8.698660181373288","12","4.621525522789629","11","4.746584726362591"
,"29","11.83834839657705","13","5.4088525624902255","16","6.574155392579081","12","5.378634826239125","20","7.140555455608474","15","6.167783847425221","10","4.989411280618152","15","8.039545390554249","12","3.9230504788122857","13","7.349517953531899","9","3.7341170898797733","16","6.865970715241863","82","10.388516994394704","21","8.74322453522644","12","4.641774121908752","11","4.781526329539673"
,"28","10.24226776282717","13","5.452231200405103","16","6.561682309250998","12","5.401200866530265","20","7.17957116151845","15","6.26365488113945","9","4.683116938209458","15","8.076431164949511","12","3.9416306603668203","12","6.899058865605112","9","3.7620488247381685","16","6.927476397735176","83","10.5077782659855","20","8.365837389472865","12","4.674278193659698","11","4.811190964618442"
,"28","10.351969664542217","12","5.217503821262272","16","6.576750832734914","12","5.438512241915513","20","7.250401037689054","14","5.910241986930236","9","4.704797343166905","15","8.098260358138335","11","3.662667980078894","12","6.950365744783208","9","3.7644577967356487","16","6.990379955509813","82","10.37541845007591","20","8.388968195853696","12","4.723487542315818","11","4.843806976192988"
,"28","10.422565950647265","11","4.982951681906323","16","6.641864644858007","12","5.478446143711581","20","7.316148886863525","14","5.970662517071358","9","4.671023430209992","14","7.6332486414111225","11","3.693992214788051","11","6.209376523159099","9","3.784689104397122","16","7.0462589959404935","83","10.54706344844606","20","8.4403068135854","12","4.774902991290846","11","4.868266953338173"
,"28","10.472005701193847","11","5.0283600735194485","16","6.666242762750826","12","5.489907788167048","20","7.392298051924049","14","6.060507758067215","9","4.641534588693762","14","7.679898677951481","11","3.742258402349113","11","6.2412252955801675","9","3.822759138174378","16","7.048124635342974","82","10.693640953942268","20","8.522726130204259","12","4.830818415094767","11","4.884283261822128"
,"28","10.592558049388796","11","5.051444210133571","16","6.682733562522816","12","5.510370656490455","19","6.715811166335914","14","6.109954221978226","9","4.689845354207496","14","7.76050996514153","11","3.758485261863415","11","6.239459507888344","9","3.8643396752784165","16","7.125117439598272","83","10.851352395975056","19","8.283013504173645","12","4.86316294919775","11","4.927160076824345"
,"28","10.652117549884016","11","5.090029168604653","16","6.746240241973982","12","5.5562832158308","19","6.742309632455454","14","6.134519682803231","9","4.7097428733281745","14","7.781485201352286","11","3.763525213512237","11","6.305626957041566","9","3.8939177509881855","15","6.860796066278456","82","10.976855811178332","19","8.33809433348019","11","4.609684911350098","10","3.6365702221155427"
,"28","10.701301031240877","11","5.105850140398561","15","6.408337936746857","12","5.5582313626183755","19","6.811643545366116","14","6.174435895394631","9","4.754220732016179","14","7.829672859731897","11","3.7595111860457466","11","6.342916754957508","9","3.936394254693691","15","6.9015742477988224","83","11.134590683247325","19","8.409920395415096","11","4.6345791593250585","8","2.9069251230992017"
,"28","10.78724140172515","11","5.147077170831388","15","6.472041334863659","12","5.603524192056617","19","6.834499964024641","14","6.208630009683327","9","4.786724179368245","14","7.8330909247319225","11","3.763963512185837","11","6.381164862685395","9","3.950671227273668","15","6.9435564203487905","84","11.271318924277136","19","8.463453583355736","10","4.344383512995756","8","2.9019892049088556"
,"28","10.823838582748627","11","5.1957645937305825","15","6.476631364353351","12","5.64226528139138","19","6.866178079804629","13","5.441101627837447","9","4.786619413199829","14","7.901196509116086","11","3.7953339197223954","11","6.421839088377759","9","3.9825071481426613","15","6.987045218636794","84","11.433600029956503","19","8.481610589984772","9","4.07079339987207","8","2.93078226631769"
,"28","10.91195779497581","11","5.223066796232278","15","6.532378545960811","12","5.691282178394804","19","6.922009448204212","13","5.47136795277629","9","4.7998202278687305","14","7.952755905114538","11","3.8182250237526993","11","6.471449228277918","9","4.016651060280151","15","7.033694014396895","84","11.538407050257186","19","8.558260491867246","9","4.09444086902671","8","2.9470545656559106"
,"28","10.975860321391393","11","5.232007005035981","15","6.583533620002579","12","5.704333674836369","19","6.975045232192432","13","5.502209145858383","9","4.844690114041445","14","8.028627688453136","11","3.8663535815123877","10","6.123660528607555","9","4.05219521190065","15","7.0393930005645835","82","11.518397327643829","19","8.559821898901005","9","4.131336328988532","8","2.950905006859358"
,"28","11.061438960996481","11","5.2745845315847735","14","6.3977276989230845","12","5.764534298708043","18","6.671686127480548","13","5.535438859173956","8","3.859746385946393","14","8.04361914249936","11","3.879086146920228","10","6.165062683809534","9","4.075980792608849","15","7.108404529439856","80","11.334755529858313","19","8.587693058486906","9","4.151773964090513","7","2.4166920025120326"
