"BehaviorSpace results (NetLogo 5.1.0)"
"Denny_mort_4.3.32.nlogo"
"Experiment_1"
"01/24/2016 18:48:58:380 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","spatial-feedback?","juvenile-mortality","drought-rate","[step]","sum [BA] of trees","count trees with [tree-size-t1 > 10]","mean [tree-size-t1] of trees","standard-deviation [tree-size-t1] of trees"
"61","false","0","1","40","32.14647828418677","206","12.729762882911299","17.49866305543972"
"68","false","0","1","13","39.11640589587933","331","19.902974494754147","18.468398826678836"
"64","false","0","1","29","30.597857495747824","238","13.178917192737629","16.142115809302297"
"67","false","0","1","17","34.95683148987411","337","24.80292107509081","17.358003620641753"
"63","false","0","1","32","28.76579046846094","214","12.572235172202156","16.381133996941642"
"65","false","0","1","30","37.60485761195086","300","27.589098549854665","18.170257953451515"
"61","false","0","1","41","32.35099366509857","206","12.420152604279675","17.186736019655356"
"62","false","0","1","33","35.278693406765","251","13.991610506604902","15.620876894133927"
"66","false","0","1","19","37.21603620012993","298","18.79834026880654","18.995479858492203"
"64","false","0","1","30","30.26828233782792","235","12.749600109573386","15.784549290898903"
"68","false","0","1","14","38.55655010653837","327","19.590656551051666","18.31487448671535"
"67","false","0","1","18","34.669530668431534","334","24.457050287910093","17.36279254782593"
"63","false","0","1","33","28.933956115139722","213","11.983264104007397","15.974346577145717"
"66","false","0","1","20","37.379500923187955","297","18.75989297179102","18.945969261531967"
"61","false","0","1","42","31.234895787285136","203","11.964929060655686","16.543384828269566"
"64","false","0","1","31","30.353283865336838","234","12.421065394288474","15.532818186722489"
"65","false","0","1","31","37.14574168698213","296","27.344470101399807","18.173683624688387"
"68","false","0","1","15","38.481434651420045","325","19.287077352394558","18.261127510943528"
"67","false","0","1","19","34.579268539986025","332","23.85550762745601","17.46731559080763"
"62","false","0","1","34","35.414182326026335","249","13.917289193151491","15.523327440192693"
"63","false","0","1","34","28.837594754048745","211","11.479203352495867","15.550799573251938"
"61","false","0","1","43","31.455053451178095","203","11.935616258800858","16.377042578063428"
"66","false","0","1","21","37.505949224015","295","18.523990432099442","18.855857745019325"
"64","false","0","1","32","30.191608106109268","231","12.024019492263665","15.20517103876205"
"68","false","0","1","16","38.35524207115118","322","18.9234760225914","18.19803777100015"
"65","false","0","1","32","37.267702871044456","295","27.020357812328687","18.289625611205405"
"67","false","0","1","20","34.56180671929423","329","22.92513587948984","17.655540267048213"
"62","false","0","1","35","35.62621311083462","248","13.864474644393637","15.440246949129847"
"61","false","0","1","44","31.67021570869449","203","11.893699922145654","16.21446828058094"
"64","false","0","1","33","29.873205130553867","227","11.80138227088123","14.930716885048303"
"68","false","0","1","17","38.41306779276815","321","18.789714498741034","18.152969427599047"
"65","false","0","1","33","37.16325369281951","293","27.093630839948883","18.228243863818175"
"63","false","0","1","35","28.914438121976136","210","11.304506242747433","15.314871325084289"
"66","false","0","1","22","37.41428585501638","291","18.42426055176294","18.800097551437936"
"61","false","0","1","45","31.815056667408246","202","11.80099719351098","16.01988945837404"
"64","false","0","1","34","29.48576334208392","221","11.478035096150753","14.626617332149763"
"62","false","0","1","36","35.68384209881742","246","13.726114720445164","15.30042671437753"
"65","false","0","1","34","37.35381306876247","293","26.900523830466692","18.273392580559168"
"68","false","0","1","18","38.36073153257006","319","18.567855954799793","18.04644481938696"
"67","false","0","1","21","34.69079269568478","328","22.20832208367365","17.746174961583637"
"64","false","0","1","35","28.365439209410738","217","11.196969088336603","14.089842537513602"
"66","false","0","1","23","36.374879256526725","285","18.17591540254763","18.50120107188297"
"65","false","0","1","35","37.40353824680054","291","26.69892993945594","18.352254717886417"
"61","false","0","1","46","31.841049491951225","200","11.828151798708188","15.90019220854108"
"63","false","0","1","36","29.143741665004132","210","11.145124113451825","15.0943894888206"
"62","false","0","1","37","35.521995096926766","243","13.571800263375032","15.136106532174674"
"68","false","0","1","19","37.75850513826062","313","18.332479959003237","17.894170597393934"
"67","false","0","1","22","34.853620453817264","327","21.333428102777855","17.813265407802753"
"64","false","0","1","36","28.147562316976295","216","11.009548472181887","13.770479799173637"
"66","false","0","1","24","36.59275828575185","285","17.90843233798631","18.381044815976658"
"61","false","0","1","47","31.91563044243769","199","11.86117410459817","15.77356690503254"
"65","false","0","1","36","37.36773807095045","289","26.470113397507784","18.40712053687473"
"68","false","0","1","20","37.75180951382577","312","18.267195471851878","17.783760978904578"
"63","false","0","1","37","29.28067544159787","209","10.915531446440935","14.825958403845618"
"62","false","0","1","38","35.259820918750606","238","13.426800824968119","14.968249663865752"
"67","false","0","1","23","35.0717134266885","327","20.986280633802135","17.804202322190783"
"64","false","0","1","37","28.266040618968464","214","10.809505969815737","13.568351099252494"
"61","false","0","1","48","32.029064523666925","198","11.728932361107587","15.570719810251706"
"66","false","0","1","25","36.52447854017347","283","17.6570982129744","18.242914102393016"
"68","false","0","1","21","37.385697497525605","311","18.21138500236488","17.56513705613977"
"65","false","0","1","37","37.428525243295404","288","26.303766227649735","18.44642184604362"
"64","false","0","1","38","28.346445150140465","212","10.650858910243326","13.363631443743541"
"63","false","0","1","38","29.1833425451071","207","10.76847545898647","14.569891648158798"
"61","false","0","1","49","31.897487285424823","195","11.475548868978352","15.292570278572335"
"68","false","0","1","22","37.512006471850334","309","18.21404132244277","17.525724295707697"
"62","false","0","1","39","35.25300086302087","236","13.361336992553055","14.855291411448611"
"66","false","0","1","26","36.75078295531461","283","17.25897417426947","18.09328793703505"
"65","false","0","1","38","36.94196120396603","283","26.197949740782065","18.41302158635681"
"64","false","0","1","39","28.018290652665524","208","10.364608153240408","13.023233833500479"
"61","false","0","1","50","31.9991007423612","193","11.363328711829793","15.107349366484579"
"68","false","0","1","23","37.461798531608906","307","18.093579611392347","17.4337387685171"
"67","false","0","1","24","35.196780653971054","324","20.45530695045332","17.83327872877907"
"63","false","0","1","39","29.338201547975586","206","10.701909959193168","14.39423622797271"
"62","false","0","1","40","35.15720573850461","449","13.214536212862484","14.681539447977677"
"66","false","0","1","27","36.74510667826875","280","17.135071271804","18.00072242505454"
"69","false","0","1","0","43.36514362007696","357","36.52693252074514","14.587509763847407"
"65","false","0","1","39","36.908258464081825","281","25.676504980588422","18.53121262538508"
"64","false","0","1","40","28.324440696779373","308","10.082785087109839","12.776893896754608"
"69","false","0","1","1","43.046646874661114","352","22.13924324265306","20.409175633777696"
"67","false","0","1","25","35.16382304542203","322","19.85056133356267","17.77796906989411"
"62","false","0","1","41","35.33576542791857","455","13.181584503105254","14.582476717900741"
"69","false","0","1","2","43.30125372910229","351","22.37254293314581","20.356507367612505"
"66","false","0","1","28","36.83818642863914","278","17.02081024412876","17.906299474634015"
"68","false","0","1","24","37.40849581102658","305","17.980213156091793","17.335405698652583"
"65","false","0","1","40","37.09728907388301","325","25.35939848468188","18.593903123977523"
"63","false","0","1","40","29.365890359635234","233","10.62575909480131","14.20602142670199"
"69","false","0","1","3","42.990104859703436","347","22.545373269771154","20.266664004878695"
"67","false","0","1","26","35.13672826559512","319","19.327498553201178","17.725697835374902"
"64","false","0","1","41","28.56276597638106","307","9.828566484706798","12.52828577408138"
"62","false","0","1","42","35.51311204879753","461","13.045897750942803","14.44784241994204"
"65","false","0","1","41","37.04962184049074","327","25.337781994901345","18.53198905683797"
"66","false","0","1","29","36.47344771386436","274","16.79980711729602","17.72882862467131"
"68","false","0","1","25","37.477463163724174","303","17.75700994729283","17.252116408086437"
"69","false","0","1","4","42.491203645525935","343","22.452740947459613","20.142670836192732"
"63","false","0","1","41","29.639695165333343","234","10.577117410350079","14.042629587567276"
"69","false","0","1","5","42.63775159884192","342","22.594110269253513","20.10147125132099"
"65","false","0","1","42","37.18634744003329","328","24.907497773416754","18.616241187359712"
"64","false","0","1","42","28.907667603414904","308","9.604690651792415","12.287540878764473"
"68","false","0","1","26","37.128102303937084","299","17.559976943295197","17.107902862011997"
"66","false","0","1","30","36.492471541499434","272","16.587943747969778","17.598239464252227"
"62","false","0","1","43","35.6778073646669","463","12.954257388971989","14.34160594891841"
"69","false","0","1","6","42.60161374925121","339","22.800355180084246","20.081385817238946"
"67","false","0","1","27","35.18310647607462","317","19.00348688094944","17.663048976321985"
"63","false","0","1","42","29.338030377169595","232","10.480795016287905","13.764269780850448"
"68","false","0","1","27","36.97997885190084","296","17.23976781882839","16.972942618933192"
"64","false","0","1","43","29.15738202003022","314","9.4217126204787","12.052984845600648"
"66","false","0","1","31","36.44951419616826","269","16.371743166767477","17.493774572212224"
"62","false","0","1","44","36.01234147038049","466","12.899419633654958","14.237091467772855"
"69","false","0","1","7","42.37920899854706","337","22.78034687119387","19.98379670321284"
"67","false","0","1","28","35.19218691470226","315","18.122595029059486","17.542508886327404"
"65","false","0","1","43","36.71331192593173","325","24.548801779172482","18.605908357019604"
"68","false","0","1","28","36.53591113018944","292","17.102144611887457","16.818716307851222"
"64","false","0","1","44","29.533738827228035","323","9.336622427409981","11.877893304089955"
"63","false","0","1","43","29.176617175152213","228","10.493939344419491","13.62263690830332"
"69","false","0","1","8","42.36556581018544","335","22.535898852760152","19.94532986535176"
"66","false","0","1","32","36.026951787357504","266","16.217232352510454","17.26632950260521"
"65","false","0","1","44","36.267765719268596","324","24.03048426775093","18.57170518436093"
"62","false","0","1","45","36.267520093930564","478","12.816704680434764","14.125975046584443"
"67","false","0","1","29","34.5121526783243","312","17.334618615800018","17.18889083769207"
"68","false","0","1","29","36.37465177869225","289","17.015539528616042","16.704933504927787"
"69","false","0","1","9","41.61950375838494","328","22.45538031920418","19.86197093178494"
"64","false","0","1","45","29.628188106124743","324","9.162855265845272","11.623056615469187"
"65","false","0","1","45","35.72149683454492","320","23.846886684163003","18.58070676667659"
"66","false","0","1","33","35.58015300438141","262","16.108926390740105","17.087255232938375"
"63","false","0","1","44","29.039503374016036","226","10.45816511783656","13.421529617733116"
"67","false","0","1","30","34.13246954437247","309","16.61013821704199","16.914047917921017"
"68","false","0","1","30","36.36429340847105","286","16.9391682162416","16.653812192369504"
"69","false","0","1","10","41.45180308920281","325","22.54877761688216","19.819448468586497"
"65","false","0","1","46","35.32143849415874","317","23.59932964517537","18.622042632610505"
"64","false","0","1","46","29.048075287665025","320","9.016963632709805","11.295778306647703"
"62","false","0","1","46","36.15559033664801","485","12.753548268198653","13.97189996181279"
"66","false","0","1","34","34.92719401088007","256","15.714289173818322","16.837262200287"
"68","false","0","1","31","36.37058063794016","284","16.742221839447247","16.552442989380612"
"69","false","0","1","11","41.136147317662065","321","22.3154064148217","19.75757777301529"
"67","false","0","1","31","34.22464080010964","307","16.311384171435027","16.807491640130337"
"65","false","0","1","47","35.51751554932966","319","23.538896450995267","18.589846571018523"
"63","false","0","1","45","28.323050916604185","225","10.304639176645118","13.043844515290983"
"69","false","0","1","12","41.09381240345779","317","22.233930635107903","19.75008899008717"
"64","false","0","1","47","29.29149023392422","324","9.061385974136067","11.174344102144243"
"68","false","0","1","32","36.398988915343395","282","16.584361213427123","16.44784581963386"
"62","false","0","1","47","36.44792872836765","489","12.761483704369379","13.889653144787966"
"65","false","0","1","48","35.2980587704929","317","23.069441503169838","18.607945040379953"
"69","false","0","1","13","41.02787633708883","315","22.34188077492604","19.744257350928827"
"66","false","0","1","35","35.18364592398698","256","15.61602085476147","16.72780938047239"
"64","false","0","1","48","29.277715406613183","323","9.046400603497654","11.000153562321897"
"63","false","0","1","46","28.16790843874047","222","10.320872511225096","12.866244092981407"
"67","false","0","1","32","34.47736894485541","307","15.991625518812926","16.675487067127232"
"65","false","0","1","49","34.9013127745463","317","22.586803672154634","18.531284180554042"
"62","false","0","1","48","36.631689315130686","497","12.690522075339672","13.768111811746264"
"69","false","0","1","14","40.702459778921636","311","21.966587632577117","19.72550254183446"
"68","false","0","1","33","36.27597909549866","278","16.402222471543087","16.36356210659207"
"66","false","0","1","36","35.21092366522807","253","15.405748945562836","16.612442915258303"
"64","false","0","1","49","29.388738237502388","328","9.120917630533006","10.877082610438022"
"67","false","0","1","33","34.546873083585155","305","15.721791810311062","16.564477150169377"
"63","false","0","1","47","28.092125658803255","221","10.308443145697899","12.681657500484013"
"68","false","0","1","34","36.30461213334127","276","16.151851454548382","16.27117755432022"
"62","false","0","1","49","36.38907937389791","505","12.658500084547844","13.597935091006125"
"66","false","0","1","37","34.77911261865495","249","15.172950976281152","16.394585868696065"
"65","false","0","1","50","34.73017685598399","318","22.566162087381237","18.44155611711341"
"69","false","0","1","15","40.73163347738109","310","21.86752445167526","19.70302262907383"
"67","false","0","1","34","34.70031849614706","304","15.562141460897475","16.453839442097703"
"70","false","0","1","0","43.518540955644426","350","36.838264424179265","15.050367463209055"
"68","false","0","1","35","36.47242433746198","275","16.060463618932726","16.180397948908908"
"62","false","0","1","50","36.15965476588386","514","12.597426225638612","13.434612648828853"
"66","false","0","1","38","34.87510049910828","247","15.023289362216698","16.270724354066026"
"69","false","0","1","16","40.17349791103378","305","21.48895258616894","19.63913230964703"
"70","false","0","1","1","43.01579347322128","343","22.81299358460913","20.761101140436633"
"64","false","0","1","50","29.69018697644948","331","9.172588859554342","10.789939493605699"
"63","false","0","1","48","27.657430645411925","216","10.22873715039009","12.443894350193226"
"72","false","0.2","1","0","41.698397593391846","358","35.11499567630037","15.826008656079647"
"67","false","0","1","35","34.7568402551767","302","15.455601450468526","16.346235802919466"
"71","false","0.2","1","0","40.90380731650604","325","36.558860460418316","16.325876017524923"
"72","false","0.2","1","1","41.66960863470039","355","31.767911396084433","18.118623859091464"
"69","false","0","1","17","39.924509900664994","302","21.175426886444797","19.600482459814714"
"66","false","0","1","39","35.09472576507281","246","15.02661102254703","16.196136494515752"
"71","false","0.2","1","1","40.870997415835305","322","22.883814374078167","21.201643076676802"
"70","false","0","1","2","42.953462557666334","340","23.102236583090455","20.691678610519176"
"72","false","0.2","1","2","41.20682361911798","349","32.05646857982346","18.035142869010265"
"63","false","0","1","49","27.542642614882897","216","10.237057304223745","12.24817299358928"
"71","false","0.2","1","2","40.34725037442233","318","23.018521110683444","21.06736840047734"
"68","false","0","1","36","36.51974011632738","273","15.847010067226725","16.077521697122894"
"67","false","0","1","36","34.754107954387564","299","15.36380012274348","16.256312865464423"
"69","false","0","1","18","39.86409143305776","300","21.116002300154413","19.52744515438219"
"70","false","0","1","3","42.31472256057557","335","22.920152625206843","20.58785805465987"
"71","false","0.2","1","3","40.05214187637049","315","22.944514098665696","20.9788730306975"
"72","false","0.2","1","3","41.0431622188585","346","32.226715996690636","17.97172945968434"
"71","false","0.2","1","4","39.389455092676336","309","22.780519262833376","20.906154732243017"
"68","false","0","1","37","36.728975258089676","272","15.766887993411947","16.005259298656973"
"70","false","0","1","4","41.91398048857448","330","22.658934224450736","20.539273402698417"
"66","false","0","1","40","35.35375811174769","349","14.74319258807405","16.057340249760376"
"63","false","0","1","50","27.871569757145892","218","10.303881696829114","12.165359630724984"
"72","false","0.2","1","4","40.530102548236194","341","32.257256006284635","17.93708183658231"
"67","false","0","1","37","34.773469057534314","297","15.270736168987082","16.14595468169184"
"69","false","0","1","19","39.85004564873038","299","21.022263173100548","19.450487077695747"
"71","false","0.2","1","5","39.08472703300693","305","23.175555205094206","20.87082756893776"
"73","false","0.2","1","0","43.569805574463224","367","35.65446872369816","15.517535924235062"
"70","false","0","1","5","41.973235526244636","328","22.72192440195945","20.50123352071661"
"72","false","0.2","1","5","40.05443305560324","336","32.11832375595602","18.041001910384438"
"73","false","0.2","1","1","43.058313378826725","362","33.554707202171734","17.074507984232678"
"71","false","0.2","1","6","39.20886493481998","304","23.408222488552084","20.822558718663135"
"66","false","0","1","41","35.2550326882274","349","14.453403911956883","15.85432267660223"
"68","false","0","1","38","36.66149442871264","269","15.563006532306403","15.8926861466872"
"73","false","0.2","1","2","42.3180502579187","355","33.47858585545445","17.145930178827932"
"67","false","0","1","38","34.508134938088084","294","15.031415859352498","15.938476172750102"
"69","false","0","1","20","39.472933410776065","297","20.78159369867093","19.275116277013655"
"71","false","0.2","1","7","38.4877558100769","298","23.348674852676627","20.73211823092271"
"72","false","0.2","1","6","39.91127890649346","334","32.11696654141902","18.00861179270861"
"66","false","0","1","42","35.471253938733476","353","14.083566877316027","15.673612356345396"
"70","false","0","1","6","41.67527215498075","325","22.64645169153117","20.42346341808981"
"73","false","0.2","1","3","41.843947019043085","351","33.51944789513983","17.036645562433815"
"71","false","0.2","1","8","38.61308627382697","297","23.541046447253397","20.684909017098203"
"68","false","0","1","39","36.41941428713888","264","15.35740338844051","15.763074769996473"
"70","false","0","1","7","41.70047519936486","323","22.726146383619124","20.387709514451373"
"73","false","0.2","1","4","41.59083176177416","347","33.606270674803866","17.056436219883693"
"72","false","0.2","1","7","39.758199754951065","332","32.18257666475276","17.94799753191625"
"67","false","0","1","39","34.786302319283195","294","14.929144752100362","15.83094011747934"
"71","false","0.2","1","9","38.41841066858908","294","23.643458795151076","20.638275170561883"
"69","false","0","1","21","38.975152016312414","292","20.31024566513857","19.16037658122855"
"66","false","0","1","43","35.50855266536999","356","13.845471760843102","15.492172958505837"
"73","false","0.2","1","5","40.62438178506736","341","33.53150699030501","16.90036661516357"
"70","false","0","1","8","40.84697181811232","318","22.450328443420872","20.225553320624705"
"72","false","0.2","1","8","39.35161509838497","327","32.25081516350461","17.947320604555106"
"68","false","0","1","40","36.56253339203115","463","15.188730194312802","15.65617942130582"
"71","false","0.2","1","10","37.670597518957464","290","23.584450740549322","20.430289335641707"
"67","false","0","1","40","35.0061308798978","343","14.808467345238595","15.72340113404185"
"69","false","0","1","22","38.67222747941642","288","20.227999848257145","19.087505668469202"
"72","false","0.2","1","9","39.52003547119467","327","32.375820978457476","17.88429139744062"
"70","false","0","1","9","40.97734718888071","317","22.488697369918984","20.17454501298752"
"66","false","0","1","44","35.61549808727864","360","13.658895652876003","15.34767700599464"
"71","false","0.2","1","11","37.63808813175551","288","23.682517739703684","20.39336748934643"
"73","false","0.2","1","6","40.271212439104204","338","33.396156930868955","16.919593837269773"
"71","false","0.2","1","12","37.42164159643583","285","23.81414166826389","20.347105589449814"
"72","false","0.2","1","10","39.31092105590739","324","32.35670499674357","17.924902298177702"
"67","false","0","1","41","35.01590571452716","343","14.709331799722674","15.590133167503046"
"69","false","0","1","23","38.356841964073936","284","20.144694964849553","19.010713632281767"
"68","false","0","1","41","36.57923357623","465","15.000627616569945","15.524531166323756"
"73","false","0.2","1","7","40.2345516764016","334","33.60127770599176","16.932422707516604"
"66","false","0","1","45","35.25355943742468","360","13.60328389160248","15.14102954607286"
"70","false","0","1","10","41.097308563158045","316","22.409195566102156","20.13332620528651"
"72","false","0.2","1","11","39.3935564398091","323","32.48006444912009","17.88630820033289"
"71","false","0.2","1","13","37.33577172808491","284","23.856086582140687","20.2921044450244"
"73","false","0.2","1","8","38.72976718581261","327","33.401767197114786","16.552695497374582"
"72","false","0.2","1","12","39.21802668952476","319","32.61691557796778","17.890102686629827"
"71","false","0.2","1","14","37.29426605041977","283","23.91700021527172","20.243072501285152"
"68","false","0","1","42","36.58306211323013","465","14.809775240504816","15.428933469789206"
"70","false","0","1","11","41.20360326097598","314","22.453871556753715","20.101933771362745"
"66","false","0","1","46","34.57596529435781","364","13.418163227675224","14.809064045184611"
"72","false","0.2","1","13","38.52000016900774","317","32.48409315352308","17.65321083460291"
"69","false","0","1","24","38.21385892745285","281","19.915042021289533","18.928032392230186"
"71","false","0.2","1","15","36.60474289119655","277","23.819701549269933","20.20849746485104"
"67","false","0","1","42","35.16927514175621","342","14.645743990572392","15.47391049771274"
"73","false","0.2","1","9","37.81045632986854","324","33.24144590543362","16.224693365054353"
"70","false","0","1","12","40.993917971432204","311","22.143420131496534","20.025671884445472"
"71","false","0.2","1","16","36.05275215048207","275","23.83535486547973","20.025752026015947"
"68","false","0","1","43","36.202863495899926","465","14.572287483090474","15.216996281304906"
"66","false","0","1","47","34.60772576642866","365","13.361321423547995","14.690823617005226"
"69","false","0","1","25","37.70798368523451","277","19.524016536176095","18.74114133087779"
"72","false","0.2","1","14","38.508790105737035","315","32.52419649235303","17.676585300631515"
"73","false","0.2","1","10","37.77718700703635","321","33.41276502946224","16.197739532274866"
"67","false","0","1","43","34.86253546209913","341","14.544396502541645","15.30923222988556"
"71","false","0.2","1","17","35.21560239585058","269","23.77633672790871","19.88805146171054"
"73","false","0.2","1","11","37.29560902279956","316","33.48607565630331","16.114363537219475"
"72","false","0.2","1","15","38.1060339648453","310","32.4920388769987","17.764022493725175"
"70","false","0","1","13","40.486228548805904","308","22.024654853957443","19.91698825480687"
"69","false","0","1","26","37.34383122254064","274","19.253365410613007","18.569007987415112"
"68","false","0","1","44","36.2974864904292","463","14.481420612086207","15.119522475409099"
"71","false","0.2","1","18","35.156767639273085","267","23.882524831651157","19.82398101290352"
"67","false","0","1","44","34.441715252794324","336","14.508508956507372","15.18034899398906"
"72","false","0.2","1","16","37.72761534264408","307","32.38575797183906","17.79224073549664"
"66","false","0","1","48","34.90816701754431","370","13.314665023699423","14.600379683504434"
"70","false","0","1","14","39.89011631343197","304","21.657460490834325","19.8097053857036"
"69","false","0","1","27","36.793400550826284","270","18.811614156882193","18.374364889648824"
"73","false","0.2","1","12","37.42875765588923","315","33.64176347944571","16.068152568395174"
"71","false","0.2","1","19","34.80229185712552","262","24.059045394008116","19.786707020462114"
"72","false","0.2","1","17","37.288598719925055","304","32.24765657935605","17.813637135802413"
"70","false","0","1","15","39.63169613416789","301","21.3711611779981","19.76211448471663"
"66","false","0","1","49","35.0678256753529","373","13.31174131787306","14.535353860306301"
"73","false","0.2","1","13","36.4096474039273","310","33.52739491663855","15.877589285436908"
"72","false","0.2","1","18","37.23141144481651","301","32.395845443659276","17.814903113270308"
"71","false","0.2","1","20","34.74355894400314","259","24.286127884777173","19.793846469670513"
"69","false","0","1","28","36.54996348932869","267","18.644511386188373","18.254170876551218"
"68","false","0","1","45","36.480743164837044","469","14.492515065177408","15.04397976210054"
"67","false","0","1","45","34.42508449187758","336","14.428855756890194","15.04831366965577"
"70","false","0","1","16","39.64112682686528","300","20.972328683042786","19.703030833876603"
"72","false","0.2","1","19","37.36394876390829","300","32.56106890567507","17.76119075252864"
"71","false","0.2","1","21","34.782842393670826","257","24.42214793873753","19.764762790608184"
"73","false","0.2","1","14","35.83353272214269","305","33.39899947132014","15.975539883015143"
"66","false","0","1","50","34.26244744320397","374","13.211953077535718","14.213655034829157"
"71","false","0.2","1","22","34.87787943283641","256","24.461841602005677","19.72853731485433"
"72","false","0.2","1","20","37.08909371534759","296","32.82988212578062","17.659462312902583"
"73","false","0.2","1","15","35.877912970575494","304","33.510752623442386","15.923375091838828"
"74","false","0.2","1","0","41.56817733391783","291","39.615412525335955","15.811825629236315"
"68","false","0","1","46","36.49217213722459","481","14.479004990781542","14.939376278977122"
"70","false","0","1","17","37.9771716661761","292","20.45548008829401","19.360948486408"
"67","false","0","1","46","34.243157879897794","336","14.414875265789071","14.884767740957253"
"74","false","0.2","1","1","40.26933808681547","284","30.308269488108394","21.1430917585382"
"72","false","0.2","1","21","37.152440368770684","294","33.00236555660957","17.63825946661825"
"71","false","0.2","1","23","34.956351349474446","255","24.578619158134348","19.695429866517692"
"69","false","0","1","29","36.677153683666326","265","18.523668284949608","18.19900290042717"
"73","false","0.2","1","16","35.94039423589527","304","33.560837774676166","15.893383535677495"
"70","false","0","1","18","37.76456750156391","289","20.028917343753847","19.268200492468235"
"71","false","0.2","1","24","35.11926945315212","255","24.76038140382675","19.641085372491354"
"73","false","0.2","1","17","35.43496611310936","300","33.418080837211626","15.974521923930833"
"74","false","0.2","1","2","39.74148214243571","280","30.048885705611248","21.15349053567751"
"67","false","0","1","47","34.19138156690191","337","14.355344618905598","14.780338235156034"
"68","false","0","1","47","36.824848195023876","493","14.433426593849978","14.84859551214954"
"69","false","0","1","30","36.74509565549709","263","18.137260105337237","18.103006144617577"
"71","false","0.2","1","25","35.02605053579375","253","24.92753134984841","19.590283052138048"
"72","false","0.2","1","22","37.30661611424858","294","33.20423772736605","17.54172698385925"
"74","false","0.2","1","3","39.60324539843851","277","30.148079303698214","21.15693646019431"
"73","false","0.2","1","18","35.445593294009754","299","33.41116549845848","16.001918070909245"
"72","false","0.2","1","23","37.329404342291724","293","33.02491819723552","17.66841095701481"
"70","false","0","1","19","37.16824345196167","284","19.682274131145352","19.119049826698305"
"67","false","0","1","48","34.1943621630412","335","14.34957361023887","14.688707729327236"
"74","false","0.2","1","4","39.66684638851792","276","30.20094298670896","21.133156856287034"
"69","false","0","1","31","36.64644184173559","259","17.887839678108108","18.026825553516442"
"68","false","0","1","48","36.557706828586035","500","14.21045632477984","14.650728977195277"
"71","false","0.2","1","26","34.42470681800598","250","24.864827040899282","19.40030818991697"
"72","false","0.2","1","24","37.328911898890816","291","33.16678535740186","17.636612584272832"
"73","false","0.2","1","19","35.18452313247447","297","33.42561543269245","15.915547369672682"
"70","false","0","1","20","37.300244542478175","283","19.657649473345174","19.05772367395293"
"71","false","0.2","1","27","34.21067739854464","247","24.877032103642783","19.34125814573473"
"69","false","0","1","32","36.16183084689072","256","17.606814434942745","17.800786077037333"
"72","false","0.2","1","25","36.785268720008865","285","33.20103475791777","17.70496282967681"
"74","false","0.2","1","5","39.63592829037132","274","30.389175127923284","21.09931618950684"
"67","false","0","1","49","34.35155262175363","334","14.413616120284834","14.636446360037938"
"73","false","0.2","1","20","35.123885696303134","293","33.63420843453882","15.93428379319722"
"71","false","0.2","1","28","32.96917012401227","243","24.513850611161853","18.925800170109135"
"70","false","0","1","21","37.32911416237511","281","19.560029106552232","18.988621556098895"
"72","false","0.2","1","26","36.32617128796699","281","33.026459364650904","17.77325386637931"
"74","false","0.2","1","6","39.69678035172589","273","30.35960812280885","21.10436256488601"
"68","false","0","1","49","36.57617944701733","504","14.122871191963162","14.553026394946382"
"73","false","0.2","1","21","34.63127230500839","291","33.65918767440281","15.67106985172936"
"69","false","0","1","33","35.89624918883312","252","17.436499252327923","17.672939899302342"
"72","false","0.2","1","27","36.21435250305915","277","33.10157142633841","17.874855900870774"
"71","false","0.2","1","29","33.05914035382241","242","24.719034600351158","18.902681600729863"
"67","false","0","1","50","34.67704804383548","336","14.373900695078664","14.550631357164281"
"74","false","0.2","1","7","39.1114957903251","268","30.300178690865312","21.060744912459683"
"73","false","0.2","1","22","34.678042736919835","290","33.765905530292386","15.638788902397305"
"70","false","0","1","22","37.03079732501488","278","19.27492984905656","18.854840761653755"
"72","false","0.2","1","28","35.98495115005116","275","33.12849726573669","17.81623538719557"
"71","false","0.2","1","30","32.14606855015422","239","24.601452583352348","18.517402530590928"
"69","false","0","1","34","35.64535522128045","248","17.122848705316855","17.5381063363649"
"74","false","0.2","1","8","39.00095874518027","266","30.305390580379505","21.050250963018005"
"68","false","0","1","50","36.809395647727115","509","13.974857268478422","14.467945021846528"
"73","false","0.2","1","23","34.36464708048648","286","33.85385188770925","15.605743140046698"
"75","false","0.2","1","0","42.30537715781586","333","36.72930251165197","16.404899752153057"
"72","false","0.2","1","29","36.134316345220775","275","32.96338851857515","17.922418762059177"
"70","false","0","1","23","36.654367370096814","276","18.881196902206636","18.625209681655"
"71","false","0.2","1","31","31.39721553588957","235","24.4118199110071","18.287591658282544"
"75","false","0.2","1","1","42.064924058361605","330","26.348237072677037","21.03527728208242"
"76","false","0.2","1","0","43.895440823102","374","36.03859099017138","13.997119349032726"
"73","false","0.2","1","24","34.51621382299502","286","34.04499056367539","15.5285816834926"
"74","false","0.2","1","9","38.12516586057814","261","30.284375684561667","20.88190194073157"
"76","false","0.2","1","1","43.40323557103983","370","32.7765780177094","16.566591269357893"
"69","false","0","1","35","35.453241284604026","246","16.920160865784958","17.352793718695803"
"75","false","0.2","1","2","42.281794319246906","330","26.23753235467095","21.00060350033234"
