run_no,spat_feed,diff_mort,juv-mort,time,BA,no_trees,tree_size,tree_size_SD
35,TRUE,FALSE,0.4,149,21.47016739,52,69.5015476,20.83879983
38,TRUE,FALSE,0.6,38,37.08818385,162,47.04603925,26.56303562
36,TRUE,FALSE,0.4,126,28.65464006,71,66.16539422,23.65080249
35,TRUE,FALSE,0.4,150,20.80467839,50,69.73397128,21.05275813
37,TRUE,FALSE,0.6,87,33.4473504,93,64.05933745,21.91262293
36,TRUE,FALSE,0.4,127,27.79138406,69,66.45153821,23.98890359
38,TRUE,FALSE,0.6,39,37.3557981,161,47.4545622,26.57601353
37,TRUE,FALSE,0.6,88,33.61369086,92,64.64397467,21.85710839
36,TRUE,FALSE,0.4,128,27.81636911,68,66.98502959,24.08725134
37,TRUE,FALSE,0.6,89,33.07376163,90,64.80003478,22.01623798
38,TRUE,FALSE,0.6,40,36.15239611,158,47.17802835,26.29764008
39,TRUE,FALSE,0.6,0,40.34269285,175,33.62658122,30.58808874
36,TRUE,FALSE,0.4,129,28.02083066,68,67.2693992,24.06633282
37,TRUE,FALSE,0.6,90,33.32016609,90,65.08606283,21.96343432
38,TRUE,FALSE,0.6,41,36.49504771,158,47.47904905,26.28070438
36,TRUE,FALSE,0.4,130,28.21023921,68,67.54780178,24.001198
37,TRUE,FALSE,0.6,91,33.15989307,89,65.3069653,21.99306701
39,TRUE,FALSE,0.6,1,36.46151744,172,33.53243315,28.94279618
38,TRUE,FALSE,0.6,42,36.80669097,157,47.95863357,26.24731902
36,TRUE,FALSE,0.4,131,28.40793294,68,66.92672215,24.96881693
39,TRUE,FALSE,0.6,2,36.15742136,176,33.65098994,28.80819698
38,TRUE,FALSE,0.6,43,36.98179368,155,48.4493479,26.35523831
36,TRUE,FALSE,0.4,132,28.67204668,68,67.25686772,25.02826502
37,TRUE,FALSE,0.6,92,33.16184122,88,65.67984074,22.11695291
38,TRUE,FALSE,0.6,44,37.37644834,155,48.80176666,26.31972459
39,TRUE,FALSE,0.6,3,35.39501432,179,33.64936601,28.22741886
36,TRUE,FALSE,0.4,133,28.85976064,68,67.53694596,24.9451605
37,TRUE,FALSE,0.6,93,32.70448234,87,65.65280035,21.92937128
38,TRUE,FALSE,0.6,45,37.81858995,155,49.18276072,26.30027687
39,TRUE,FALSE,0.6,4,35.24101779,179,33.90269947,28.06803876
37,TRUE,FALSE,0.6,94,32.81225984,86,66.22450704,21.84317527
36,TRUE,FALSE,0.4,134,29.1229359,68,67.91229269,24.87081448
38,TRUE,FALSE,0.6,46,38.00431038,154,49.52228116,26.33927703
39,TRUE,FALSE,0.6,5,34.73619139,178,34.0161148,27.88153095
37,TRUE,FALSE,0.6,95,33.11610813,86,66.5720015,21.8161356
36,TRUE,FALSE,0.4,135,29.29242625,68,68.16831073,24.77994059
38,TRUE,FALSE,0.6,47,37.78744071,152,49.70582606,26.43504503
37,TRUE,FALSE,0.6,96,33.36919823,86,66.86499887,21.77827594
39,TRUE,FALSE,0.6,6,34.60888706,178,34.17511228,27.71050589
38,TRUE,FALSE,0.6,48,37.91349173,150,50.22792681,26.44993892
36,TRUE,FALSE,0.4,136,29.53914053,69,68.49778242,24.76376333
37,TRUE,FALSE,0.6,97,33.25176561,85,67.14270435,21.85656894
37,TRUE,FALSE,0.6,98,32.89847399,84,67.19893955,21.81617807
38,TRUE,FALSE,0.6,49,37.87883029,147,50.84185407,26.46350335
36,TRUE,FALSE,0.4,137,28.45563943,66,68.63685545,25.01112087
39,TRUE,FALSE,0.6,7,34.30796416,177,34.28487639,27.42150184
38,TRUE,FALSE,0.6,50,36.35950227,142,50.91144458,25.93268231
37,TRUE,FALSE,0.6,99,33.20690747,84,67.57512471,21.72425067
38,TRUE,FALSE,0.6,51,36.41315761,139,51.62367946,25.9781151
36,TRUE,FALSE,0.4,138,27.730915,63,69.21697556,25.5014919
39,TRUE,FALSE,0.6,8,33.49817273,174,34.49723545,26.93615014
37,TRUE,FALSE,0.6,100,33.51313539,84,67.92669573,21.69563526
38,TRUE,FALSE,0.6,52,36.48493431,137,52.09315395,26.10836293
36,TRUE,FALSE,0.4,139,27.93242029,63,68.50901779,26.55602749
37,TRUE,FALSE,0.6,101,33.5808349,83,68.45825081,21.67579097
39,TRUE,FALSE,0.6,9,33.25366176,182,34.63278219,26.65945012
38,TRUE,FALSE,0.6,53,36.8465033,137,52.45931828,26.01783299
36,TRUE,FALSE,0.4,140,28.14603746,64,68.82748058,26.50496649
37,TRUE,FALSE,0.6,102,33.64884599,82,68.98106145,21.71281372
39,TRUE,FALSE,0.6,10,33.34130244,184,35.01701119,26.74409528
38,TRUE,FALSE,0.6,54,36.01033957,134,52.53387144,25.81370744
36,TRUE,FALSE,0.4,141,28.35283387,64,69.14118926,26.43989513
37,TRUE,FALSE,0.6,103,33.89148015,82,69.27381751,21.64731782
39,TRUE,FALSE,0.6,11,33.31907792,183,35.25155582,26.7461326
37,TRUE,FALSE,0.6,104,33.21177643,81,69.10323595,21.21756751
36,TRUE,FALSE,0.4,142,28.6455041,64,69.55520484,26.42127654
37,TRUE,FALSE,0.6,105,32.91154338,80,69.22338507,21.23953051
39,TRUE,FALSE,0.6,12,33.73175186,185,35.61282028,26.72000644
38,TRUE,FALSE,0.6,55,36.20089783,132,53.19629974,25.81860941
37,TRUE,FALSE,0.6,106,33.23097217,80,69.57833804,21.27678191
36,TRUE,FALSE,0.4,143,28.88770145,64,69.89759528,26.40148043
39,TRUE,FALSE,0.6,13,34.21159492,188,36.17913988,26.65980053
38,TRUE,FALSE,0.6,56,36.41226671,131,53.59817969,25.90263957
36,TRUE,FALSE,0.4,144,28.86081102,63,70.42996454,26.51500887
39,TRUE,FALSE,0.6,14,34.53963858,195,36.57242706,26.66368088
37,TRUE,FALSE,0.6,107,33.48951022,80,69.8657483,21.30210173
38,TRUE,FALSE,0.6,57,36.7611558,131,53.93798084,25.85132557
36,TRUE,FALSE,0.4,145,27.63121747,60,70.81615815,25.87499108
39,TRUE,FALSE,0.6,15,34.0512696,195,36.74203846,26.23845996
37,TRUE,FALSE,0.6,108,33.36332605,79,70.19361288,21.33243228
36,TRUE,FALSE,0.4,146,27.43071849,59,71.12264426,26.02857829
38,TRUE,FALSE,0.6,58,35.69447834,128,53.9162564,25.46049382
39,TRUE,FALSE,0.6,16,34.51195099,201,37.12879735,26.2186202
37,TRUE,FALSE,0.6,109,33.52031976,78,70.91522614,21.16080349
38,TRUE,FALSE,0.6,59,34.4740179,125,53.81647193,24.89548166
39,TRUE,FALSE,0.6,17,34.88604567,203,37.47372906,26.15390082
37,TRUE,FALSE,0.6,110,30.77003822,74,70.01243925,19.93022771
36,TRUE,FALSE,0.4,147,26.54490906,57,71.01555319,26.38806637
38,TRUE,FALSE,0.6,60,34.85547862,125,54.18517731,24.87582409
37,TRUE,FALSE,0.6,111,31.01146113,74,70.33213829,19.84525059
36,TRUE,FALSE,0.4,148,26.68434567,57,71.27241405,26.26323321
38,TRUE,FALSE,0.6,61,34.4704696,123,54.42804346,24.7044969
37,TRUE,FALSE,0.6,112,31.28422768,74,70.6796893,19.79198322
38,TRUE,FALSE,0.6,62,33.80724791,119,54.97199609,24.49194291
39,TRUE,FALSE,0.6,18,35.27015566,206,37.89858742,26.17106756
36,TRUE,FALSE,0.4,149,26.24206181,56,71.2556131,26.35585472
37,TRUE,FALSE,0.6,113,31.46241908,74,70.92643881,19.68192516
38,TRUE,FALSE,0.6,63,33.98042863,117,55.71961489,24.45071251
36,TRUE,FALSE,0.4,150,26.39468459,56,71.50181922,26.32402792
39,TRUE,FALSE,0.6,19,35.63281471,209,38.29359963,26.20631665
38,TRUE,FALSE,0.6,64,33.31533058,116,55.54811354,23.99278722
37,TRUE,FALSE,0.6,114,31.69919928,74,71.21067082,19.69055176
37,TRUE,FALSE,0.6,115,30.93762531,72,71.37075159,19.53925258
39,TRUE,FALSE,0.6,20,35.10830391,206,38.40711142,26.2186355
40,TRUE,FALSE,0.6,0,40.89648759,205,32.28523395,28.17281517
37,TRUE,FALSE,0.6,116,31.19734193,72,71.71097513,19.46755781
39,TRUE,FALSE,0.6,21,34.76490393,204,38.46489088,26.12899869
38,TRUE,FALSE,0.6,65,33.64138578,116,55.89762465,23.92610729
37,TRUE,FALSE,0.6,117,31.38388327,72,71.96384776,19.38016244
40,TRUE,FALSE,0.6,1,37.84082358,204,31.45689829,26.8593004
39,TRUE,FALSE,0.6,22,34.95338484,203,38.7762512,26.09651454
38,TRUE,FALSE,0.6,66,32.67794151,114,55.66901261,23.56014527
40,TRUE,FALSE,0.6,2,36.96566683,207,31.48303877,26.42083098
37,TRUE,FALSE,0.6,118,30.75124919,71,71.80976104,19.03558236
38,TRUE,FALSE,0.6,67,31.86832158,112,55.52010197,23.34031712
37,TRUE,FALSE,0.6,119,29.69087612,70,71.34709622,17.71693512
40,TRUE,FALSE,0.6,3,37.09117317,207,31.72738667,26.35195922
39,TRUE,FALSE,0.6,23,34.42385794,202,38.7665604,25.8840137
37,TRUE,FALSE,0.6,120,29.45772997,69,71.58069311,17.77181465
38,TRUE,FALSE,0.6,68,32.02130966,111,55.96336597,23.35777176
39,TRUE,FALSE,0.6,24,34.80788099,201,39.236165,25.8549263
37,TRUE,FALSE,0.6,121,28.60822595,66,72.18060506,17.69024027
40,TRUE,FALSE,0.6,4,37.4529226,209,32.17938571,26.35437152
38,TRUE,FALSE,0.6,69,32.36377738,111,56.3286382,23.32017669
37,TRUE,FALSE,0.6,122,28.84248902,66,72.5017668,17.65348396
39,TRUE,FALSE,0.6,25,35.04652791,200,39.54754491,25.88792422
38,TRUE,FALSE,0.6,70,31.53834978,110,56.0744074,22.59117567
37,TRUE,FALSE,0.6,123,29.11174005,66,72.86233847,17.63972248
39,TRUE,FALSE,0.6,26,35.4768496,199,40.03175636,25.89225488
40,TRUE,FALSE,0.6,5,37.94299819,212,32.55347694,26.32368165
38,TRUE,FALSE,0.6,71,31.28695664,109,56.13766966,22.52560721
37,TRUE,FALSE,0.6,124,29.31600254,66,73.13884771,17.611769
39,TRUE,FALSE,0.6,27,34.9737663,197,40.06976991,25.64888099
37,TRUE,FALSE,0.6,125,29.50748614,66,73.38954163,17.61757692
40,TRUE,FALSE,0.6,6,38.46133089,214,33.2984315,26.34231925
39,TRUE,FALSE,0.6,28,34.31083139,193,40.20085432,25.50464212
40,TRUE,FALSE,0.6,7,38.58030965,212,33.80065816,26.32056989
38,TRUE,FALSE,0.6,72,31.59664135,109,56.48440117,22.46100122
37,TRUE,FALSE,0.6,126,29.71914914,66,73.69890719,17.48229572
39,TRUE,FALSE,0.6,29,34.71484193,190,40.96419781,25.5224091
40,TRUE,FALSE,0.6,8,38.42959228,211,34.11082998,26.44481624
37,TRUE,FALSE,0.6,127,29.96965398,66,74.02607843,17.48196258
38,TRUE,FALSE,0.6,73,31.92709422,109,56.83935761,22.42436187
39,TRUE,FALSE,0.6,30,35.05234767,188,41.5300763,25.54120195
40,TRUE,FALSE,0.6,9,38.52797346,211,34.37926488,26.4578809
37,TRUE,FALSE,0.6,128,29.37775749,64,74.43636981,17.54416211
39,TRUE,FALSE,0.6,31,35.21038574,184,42.19125253,25.68362621
38,TRUE,FALSE,0.6,74,32.10628277,108,57.33242821,22.41079925
37,TRUE,FALSE,0.6,129,29.64748696,64,74.80145219,17.52011313
40,TRUE,FALSE,0.6,10,38.38690096,212,34.63175108,26.41036721
38,TRUE,FALSE,0.6,75,32.10927466,107,57.62946742,22.44728409
39,TRUE,FALSE,0.6,32,35.42287486,180,42.93775691,25.79489402
40,TRUE,FALSE,0.6,11,38.23006387,213,34.92571137,26.58368341
37,TRUE,FALSE,0.6,130,29.24305332,63,74.8734985,17.55419189
38,TRUE,FALSE,0.6,76,31.4449322,106,57.48189577,21.83827162
39,TRUE,FALSE,0.6,33,34.67827314,176,42.98275259,25.78119449
37,TRUE,FALSE,0.6,131,29.47440361,63,75.17213475,17.61028331
39,TRUE,FALSE,0.6,34,34.64811786,175,43.18124804,25.68462716
37,TRUE,FALSE,0.6,132,29.72953148,63,75.53064791,17.53876538
38,TRUE,FALSE,0.6,77,31.55973115,105,57.90002931,21.87716478
39,TRUE,FALSE,0.6,35,33.60568153,170,43.39266567,25.24769247
37,TRUE,FALSE,0.6,133,27.69473967,60,74.99355251,16.01518692
40,TRUE,FALSE,0.6,12,38.73517433,216,35.4254873,26.54593849
39,TRUE,FALSE,0.6,36,33.57194842,166,43.97750214,25.38771723
38,TRUE,FALSE,0.6,78,31.86540265,105,58.23294116,21.84019465
37,TRUE,FALSE,0.6,134,27.3799925,59,75.19258418,16.07425524
40,TRUE,FALSE,0.6,13,37.79861358,220,35.35090775,26.18425087
38,TRUE,FALSE,0.6,79,32.0504639,104,58.77149045,21.76688356
37,TRUE,FALSE,0.6,135,27.65293517,59,75.58634935,16.05914869
38,TRUE,FALSE,0.6,80,32.35733213,104,59.12028802,21.68424256
40,TRUE,FALSE,0.6,14,37.76077709,224,35.5341623,26.04721619
37,TRUE,FALSE,0.6,136,26.69980217,57,75.53459224,16.19981962
39,TRUE,FALSE,0.6,37,33.6969262,164,44.43639135,25.3991129
38,TRUE,FALSE,0.6,81,31.23030258,100,59.24046571,21.70549732
37,TRUE,FALSE,0.6,137,26.95063518,57,75.90617128,16.19197742
38,TRUE,FALSE,0.6,82,31.46085922,99,59.8736306,21.57565138
37,TRUE,FALSE,0.6,138,27.18762681,57,76.25278359,16.19798149
39,TRUE,FALSE,0.6,38,33.93402245,163,44.84065668,25.36934647
37,TRUE,FALSE,0.6,139,25.67930577,55,75.57378417,15.38990779
38,TRUE,FALSE,0.6,83,31.78270494,99,60.23451428,21.52976811
40,TRUE,FALSE,0.6,15,38.24058623,228,36.16014856,25.96483349
39,TRUE,FALSE,0.6,39,32.96212333,160,44.69662095,25.07677652
37,TRUE,FALSE,0.6,140,23.53453399,51,75.21748316,14.88017916
39,TRUE,FALSE,0.6,40,33.11127415,158,45.13244849,25.1992051
40,TRUE,FALSE,0.6,16,37.90135587,229,36.34033242,26.00051907
38,TRUE,FALSE,0.6,84,30.24501942,94,60.34931316,21.42501299
37,TRUE,FALSE,0.6,141,23.05820047,49,75.99078085,14.8553614
37,TRUE,FALSE,0.6,142,23.18501115,49,76.21741747,14.80203908
40,TRUE,FALSE,0.6,17,38.19808861,229,36.67167193,25.9960365
38,TRUE,FALSE,0.6,85,30.52023014,94,60.65677787,21.42660834
37,TRUE,FALSE,0.6,143,22.83294249,48,76.41656104,14.86449738
39,TRUE,FALSE,0.6,41,33.44151465,157,45.61628401,25.1970013
38,TRUE,FALSE,0.6,86,30.8302768,94,61.03242676,21.33864573
40,TRUE,FALSE,0.6,18,38.62286876,227,37.334038,25.98005158
37,TRUE,FALSE,0.6,144,22.96069356,48,76.64992519,14.80123584
38,TRUE,FALSE,0.6,87,30.61160906,93,61.16793812,21.3020545
39,TRUE,FALSE,0.6,42,33.80277588,157,45.97417569,25.127293
37,TRUE,FALSE,0.6,145,22.70102915,47,77.01754525,14.89893533
38,TRUE,FALSE,0.6,88,30.74477691,92,61.7042375,21.25768588
37,TRUE,FALSE,0.6,146,22.88298478,47,77.35582836,14.7979154
39,TRUE,FALSE,0.6,43,33.78996929,156,46.17431612,25.089382
38,TRUE,FALSE,0.6,89,30.81431443,91,62.14631784,21.30001901
40,TRUE,FALSE,0.6,19,37.97921736,225,37.73374395,25.75054336
37,TRUE,FALSE,0.6,147,22.0575005,45,77.59666949,14.9639479
39,TRUE,FALSE,0.6,44,33.96051476,154,46.66107765,25.1849622
37,TRUE,FALSE,0.6,148,22.27626249,45,77.98850103,14.99555127
40,TRUE,FALSE,0.6,20,38.29135677,225,38.17400562,25.789618
38,TRUE,FALSE,0.6,90,31.10568404,91,62.48850188,21.25520923
39,TRUE,FALSE,0.6,45,32.91233838,149,46.70698411,25.19501864
37,TRUE,FALSE,0.6,149,22.429046,45,78.27498619,14.94281054
39,TRUE,FALSE,0.6,46,32.60462548,146,47.05829536,25.15697243
40,TRUE,FALSE,0.6,21,37.79583908,222,38.22099388,25.72467457
38,TRUE,FALSE,0.6,91,31.39065594,91,62.82502624,21.20033842
37,TRUE,FALSE,0.6,150,22.24061299,44,78.84684667,14.94116909
38,TRUE,FALSE,0.6,92,31.72461148,91,63.20930048,21.15947523
40,TRUE,FALSE,0.6,22,37.94236899,222,38.58785305,25.70476037
38,TRUE,FALSE,0.6,93,31.3411014,90,63.19629852,21.08198786
41,TRUE,FALSE,0.8,0,46.62099262,199,34.30741609,31.00682882
39,TRUE,FALSE,0.6,47,31.94147934,143,47.14356075,25.00973465
38,TRUE,FALSE,0.6,94,30.96273195,89,63.21223533,20.93106143
41,TRUE,FALSE,0.8,1,40.18720694,197,32.82567609,28.39665478
38,TRUE,FALSE,0.6,95,31.01646188,88,63.67586897,20.91483161
39,TRUE,FALSE,0.6,48,31.51351301,141,47.19592263,24.94555776
40,TRUE,FALSE,0.6,23,37.85170707,220,38.8662572,25.74943134
41,TRUE,FALSE,0.8,2,40.62265515,198,33.29174074,28.33637326
38,TRUE,FALSE,0.6,96,30.79635026,87,63.82237221,20.93283622
39,TRUE,FALSE,0.6,49,31.34349789,140,47.335936,24.77660681
41,TRUE,FALSE,0.8,3,40.55160632,200,34.50288303,28.25254459
38,TRUE,FALSE,0.6,97,31.09896799,87,64.18491874,20.88139077
40,TRUE,FALSE,0.6,24,38.19998587,220,39.2238321,25.787927
40,TRUE,FALSE,0.6,25,38.4626505,218,39.66589799,25.79801637
38,TRUE,FALSE,0.6,98,31.37154064,87,64.49819008,20.87104334
39,TRUE,FALSE,0.6,50,30.93852519,138,47.50688917,24.52730396
41,TRUE,FALSE,0.8,4,41.03653827,199,35.19578133,28.2337299
40,TRUE,FALSE,0.6,26,38.13762566,217,39.86577244,25.51748297
38,TRUE,FALSE,0.6,99,31.63877797,87,64.80921345,20.8440599
41,TRUE,FALSE,0.8,5,40.5050434,195,36.20452762,28.08227598
39,TRUE,FALSE,0.6,51,31.18078448,136,48.14925229,24.59432948
38,TRUE,FALSE,0.6,100,31.2334249,85,65.16628039,20.89087621
41,TRUE,FALSE,0.8,6,40.86014845,194,36.77038941,28.13993712
38,TRUE,FALSE,0.6,101,30.36544696,82,65.44524725,20.89425541
39,TRUE,FALSE,0.6,52,31.38333329,134,48.78318844,24.62349204
41,TRUE,FALSE,0.8,7,41.36718454,197,37.23626609,28.1587457
38,TRUE,FALSE,0.6,102,30.42172208,81,65.9476461,20.92089999
40,TRUE,FALSE,0.6,27,37.40820262,214,39.9046313,25.21876535
38,TRUE,FALSE,0.6,103,30.70804918,81,66.30942381,20.85192478
38,TRUE,FALSE,0.6,104,30.96401161,81,66.62748486,20.80203335
39,TRUE,FALSE,0.6,53,30.46691411,131,48.89849585,23.96106898
40,TRUE,FALSE,0.6,28,37.83422007,213,40.35241769,25.21849302
38,TRUE,FALSE,0.6,105,29.83663442,78,66.71065211,20.61342106
41,TRUE,FALSE,0.8,8,40.20704908,196,37.15229437,27.81463283
38,TRUE,FALSE,0.6,106,29.11192692,75,67.27524459,20.52342786
40,TRUE,FALSE,0.6,29,38.10687838,211,40.76896256,25.30048831
39,TRUE,FALSE,0.6,54,30.79760993,131,49.25914683,23.89235254
38,TRUE,FALSE,0.6,107,29.39228151,75,67.63978926,20.4840253
41,TRUE,FALSE,0.8,9,39.73736928,198,37.21562603,27.76662838
40,TRUE,FALSE,0.6,30,37.48503346,207,40.91431506,25.18844407
38,TRUE,FALSE,0.6,108,28.96817688,74,67.61253959,20.43994142
39,TRUE,FALSE,0.6,55,30.6724873,130,49.41251844,23.80085325
41,TRUE,FALSE,0.8,10,39.99084376,200,37.68971353,27.87991091
38,TRUE,FALSE,0.6,109,29.18786328,74,67.90309371,20.40071418
40,TRUE,FALSE,0.6,31,37.48288628,202,41.4792406,25.39621576
39,TRUE,FALSE,0.6,56,31.07230196,130,49.82189448,23.76969489
41,TRUE,FALSE,0.8,11,40.42034274,203,38.03368777,27.83523103
38,TRUE,FALSE,0.6,110,29.45165719,74,68.23729689,20.39782668
39,TRUE,FALSE,0.6,57,30.97220988,129,49.99998131,23.68404318
38,TRUE,FALSE,0.6,111,29.708585,74,68.57413861,20.35099152
41,TRUE,FALSE,0.8,12,40.35879337,205,38.25374164,27.81938662
38,TRUE,FALSE,0.6,112,29.72397338,73,69.11378233,20.31287555
39,TRUE,FALSE,0.6,58,30.21742696,127,49.85159667,23.41351443
41,TRUE,FALSE,0.8,13,39.54460145,208,38.48016655,27.75212402
40,TRUE,FALSE,0.6,32,37.68619243,199,42.00344092,25.49309429
39,TRUE,FALSE,0.6,59,29.99069585,125,50.15311171,23.31188727
41,TRUE,FALSE,0.8,14,38.94860735,206,39.06481857,27.61254308
38,TRUE,FALSE,0.6,113,29.26278869,71,69.51073663,20.52294027
39,TRUE,FALSE,0.6,60,29.75700982,123,50.38889061,23.35171913
41,TRUE,FALSE,0.8,15,39.37536502,204,39.63510086,27.64303152
40,TRUE,FALSE,0.6,33,37.99919947,197,42.51172807,25.52814028
38,TRUE,FALSE,0.6,114,29.51010625,71,69.83634159,20.49755841
41,TRUE,FALSE,0.8,16,39.65848085,207,40.08600637,27.69569076
40,TRUE,FALSE,0.6,34,37.29184165,194,42.56579502,25.27103007
38,TRUE,FALSE,0.6,115,29.45493656,70,70.27353492,20.60582412
41,TRUE,FALSE,0.8,17,39.58304534,202,40.68422529,27.77051921
39,TRUE,FALSE,0.6,61,29.80469692,122,50.65310707,23.42846394
38,TRUE,FALSE,0.6,116,29.70156605,70,70.60667303,20.55459207
41,TRUE,FALSE,0.8,18,38.09774455,197,40.80578968,27.4157851
40,TRUE,FALSE,0.6,35,36.30700723,187,42.90468991,25.18568886
39,TRUE,FALSE,0.6,62,29.33356384,121,50.60581319,23.01509758
40,TRUE,FALSE,0.6,36,35.79753288,184,43.02599081,25.07931144
38,TRUE,FALSE,0.6,117,29.83171034,69,71.34465239,20.49597863
39,TRUE,FALSE,0.6,63,29.1036342,120,50.66936898,22.90366083
41,TRUE,FALSE,0.8,19,38.55658603,199,41.19684662,27.36063236
38,TRUE,FALSE,0.6,118,29.11800018,67,71.53545633,20.53573622
39,TRUE,FALSE,0.6,64,28.32166553,119,50.45444486,22.09828297
38,TRUE,FALSE,0.6,119,27.95130578,65,71.25696816,20.07790728
41,TRUE,FALSE,0.8,20,38.69852088,197,41.56304316,27.42217332
40,TRUE,FALSE,0.6,37,36.23192319,183,43.56209333,25.02617557
38,TRUE,FALSE,0.6,120,28.1486088,65,71.54927173,19.99936138
41,TRUE,FALSE,0.8,21,38.7672524,192,42.47654762,27.51082884
38,TRUE,FALSE,0.6,121,28.11824641,64,72.11864353,19.95864697
39,TRUE,FALSE,0.6,65,28.41067047,118,50.78342003,22.1440921
40,TRUE,FALSE,0.6,38,36.34847374,182,43.83142754,24.995671
38,TRUE,FALSE,0.6,122,27.63753912,62,72.62701822,20.16979643
39,TRUE,FALSE,0.6,66,28.75791484,118,51.17788608,22.08122197
40,TRUE,FALSE,0.6,39,36.43658256,180,44.17136708,25.08812306
41,TRUE,FALSE,0.8,22,38.27712086,185,43.23891515,27.72335731
38,TRUE,FALSE,0.6,123,27.09757141,61,72.54256226,19.98517834
39,TRUE,FALSE,0.6,67,28.4196955,115,51.64470677,21.98058942
40,TRUE,FALSE,0.6,40,36.25668741,179,44.27583831,24.93497253
41,TRUE,FALSE,0.8,23,37.19635959,181,43.34102412,27.23752806
38,TRUE,FALSE,0.6,124,27.03422792,60,73.06492486,20.10854461
39,TRUE,FALSE,0.6,68,28.55546542,113,52.34222129,21.94663227
40,TRUE,FALSE,0.6,41,36.70884856,178,44.77774989,24.97825443
41,TRUE,FALSE,0.8,24,37.06889576,179,43.55726367,27.26374984
38,TRUE,FALSE,0.6,125,25.64997423,56,73.64466943,20.37163087
40,TRUE,FALSE,0.6,42,35.87241985,175,44.69544479,24.80824545
41,TRUE,FALSE,0.8,25,37.32155782,178,43.91249725,27.29753476
38,TRUE,FALSE,0.6,126,24.93249742,55,73.36607983,19.89196225
41,TRUE,FALSE,0.8,26,37.13870028,174,44.3285021,27.50622761
39,TRUE,FALSE,0.6,69,28.3138029,112,52.4064378,21.82136911
40,TRUE,FALSE,0.6,43,36.03021897,172,45.28287345,24.89731859
38,TRUE,FALSE,0.6,127,24.85575011,54,73.93480975,20.02309097
40,TRUE,FALSE,0.6,44,36.38511111,170,45.89573857,24.93997088
39,TRUE,FALSE,0.6,70,27.40586434,109,52.29774711,21.68292958
38,TRUE,FALSE,0.6,128,25.01957168,54,74.22008955,19.93016555
40,TRUE,FALSE,0.6,45,36.09068133,166,46.22176944,25.20344189
41,TRUE,FALSE,0.8,27,37.55950122,174,44.70561667,27.45520648
39,TRUE,FALSE,0.6,71,27.66648887,109,52.61087119,21.62677894
38,TRUE,FALSE,0.6,129,25.20301171,54,74.52057282,19.89313768
38,TRUE,FALSE,0.6,130,25.0553507,53,74.99713109,20.03414478
39,TRUE,FALSE,0.6,72,27.24495671,108,52.54735691,21.32006209
41,TRUE,FALSE,0.8,28,37.63093871,173,44.96892974,27.41036897
38,TRUE,FALSE,0.6,131,25.23679426,53,75.30804456,19.95389035
39,TRUE,FALSE,0.6,73,27.26598584,107,52.84542828,21.3470651
41,TRUE,FALSE,0.8,29,38.03191809,172,45.50681324,27.35781881
38,TRUE,FALSE,0.6,132,25.43302626,53,75.62034554,19.95389999
40,TRUE,FALSE,0.6,46,35.29834223,161,46.36836236,25.39933015
39,TRUE,FALSE,0.6,74,26.74381079,102,53.62897924,21.59706445
38,TRUE,FALSE,0.6,133,25.65312093,53,75.99118432,19.86800167
39,TRUE,FALSE,0.6,75,26.01957409,99,53.67303976,21.67709025
38,TRUE,FALSE,0.6,134,25.85215079,53,76.3209219,19.80594682
40,TRUE,FALSE,0.6,47,35.15333705,157,46.88260959,25.62618918
39,TRUE,FALSE,0.6,76,26.26980601,99,53.98937559,21.63325574
41,TRUE,FALSE,0.8,30,38.35613877,171,45.91291476,27.42207573
38,TRUE,FALSE,0.6,135,25.120932,51,76.72659076,19.78520504
40,TRUE,FALSE,0.6,48,34.7870722,156,46.91714595,25.33329284
38,TRUE,FALSE,0.6,136,25.31015221,51,77.04083792,19.75715632
41,TRUE,FALSE,0.8,31,38.14343389,170,46.02119175,27.25540013
38,TRUE,FALSE,0.6,137,25.48242926,51,77.32843318,19.72120026
40,TRUE,FALSE,0.6,49,34.2924882,153,47.19390903,25.10469675
39,TRUE,FALSE,0.6,77,26.55032163,99,54.33938854,21.59015793
41,TRUE,FALSE,0.8,32,37.14242723,168,45.83575997,26.79448537
40,TRUE,FALSE,0.6,50,34.5174245,151,47.76478018,25.15682977
38,TRUE,FALSE,0.6,138,25.63283735,51,77.60117898,19.59898853
41,TRUE,FALSE,0.8,33,37.58074459,168,46.20360601,26.78244216
39,TRUE,FALSE,0.6,78,25.86555543,97,54.34299026,21.12246204
38,TRUE,FALSE,0.6,139,24.87240946,49,77.98863273,19.69305144
40,TRUE,FALSE,0.6,51,34.77122053,150,48.16274916,25.21264892
39,TRUE,FALSE,0.6,79,26.0309315,96,54.8314003,21.21837052
38,TRUE,FALSE,0.6,140,24.77935778,48,78.70776201,19.62624845
40,TRUE,FALSE,0.6,52,34.5758172,147,48.53402722,25.36173756
39,TRUE,FALSE,0.6,80,26.22698679,95,55.42717525,21.146087
38,TRUE,FALSE,0.6,141,24.35191019,47,78.84617416,19.68896804
41,TRUE,FALSE,0.8,34,37.39419188,167,46.32589085,26.62311577
40,TRUE,FALSE,0.6,53,34.94751871,147,48.8776877,25.33620131
39,TRUE,FALSE,0.6,81,26.4833008,95,55.77003751,21.05563037
38,TRUE,FALSE,0.6,142,24.52703514,47,79.14116037,19.71053036
