"BehaviorSpace results (NetLogo 5.1.0)"
"Denny_mort_3.8.nlogo"
"Experiment_1"
"10/07/2015 16:35:44:909 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","spatial-feedback?","n-trees","mean-tree-age","differential-juvenile-mortality?","juvenile-mortality","[step]","sum [BA] of trees"
"19","true","280","90","false","0","128","53.72203851896104"
"37","false","280","90","true","0","12","38.84439135370913"
"38","false","280","90","true","0","15","39.88145731777009"
"33","true","280","90","false","0.8","119","21.948177100929925"
"33","true","280","90","false","0.8","120","21.985636215881744"
"33","true","280","90","false","0.8","121","21.92230534965422"
"33","true","280","90","false","0.8","122","22.118439351749437"
"33","true","280","90","false","0.8","123","22.104006254115138"
"33","true","280","90","false","0.8","124","22.139169888229052"
"33","true","280","90","false","0.8","125","22.03251481685195"
"33","true","280","90","false","0.8","126","21.69992489912845"
"33","true","280","90","false","0.8","127","21.924891138911985"
"33","true","280","90","false","0.8","128","21.897863621589735"
"33","true","280","90","false","0.8","129","22.108970466045392"
"33","true","280","90","false","0.8","130","22.106581880805738"
"33","true","280","90","false","0.8","131","22.078068068329692"
"33","true","280","90","false","0.8","132","22.070811582638267"
"33","true","280","90","false","0.8","133","22.002409696400814"
"33","true","280","90","false","0.8","134","21.391450309956813"
"33","true","280","90","false","0.8","135","21.336435356369577"
"33","true","280","90","false","0.8","136","20.516681474924933"
"33","true","280","90","false","0.8","137","20.711075357660654"
"40","false","280","90","true","0.2","4","41.9814061576108"
"33","true","280","90","false","0.8","138","20.680305796262093"
"33","true","280","90","false","0.8","139","20.89462199497699"
"33","true","280","90","false","0.8","140","20.71421611411145"
"39","false","280","90","true","0","12","40.56681063389066"
"33","true","280","90","false","0.8","141","20.95226660015766"
"33","true","280","90","false","0.8","142","20.86273287303939"
"38","false","280","90","true","0","16","40.83199033613883"
"33","true","280","90","false","0.8","143","20.135751245470097"
"33","true","280","90","false","0.8","144","19.065073698502985"
"33","true","280","90","false","0.8","145","18.452115727990034"
"33","true","280","90","false","0.8","146","18.32226674193489"
"33","true","280","90","false","0.8","147","18.45684125332636"
"33","true","280","90","false","0.8","148","17.892789678141753"
"33","true","280","90","false","0.8","149","17.05741495741607"
"33","true","280","90","false","0.8","150","16.960486701363784"
"37","false","280","90","true","0","13","39.61931762748047"
"40","false","280","90","true","0.2","5","41.56339571454186"
"41","false","280","90","true","0.2","0","40.9429065353974"
"19","true","280","90","false","0","129","54.02487071964555"
"40","false","280","90","true","0.2","6","41.10281653683577"
"39","false","280","90","true","0","13","40.9773424092744"
"40","false","280","90","true","0.2","7","40.88121820350973"
"38","false","280","90","true","0","17","41.04304406276248"
"41","false","280","90","true","0.2","1","41.202142563113554"
"40","false","280","90","true","0.2","8","39.579016329206205"
"40","false","280","90","true","0.2","9","39.89706469327457"
"40","false","280","90","true","0.2","10","40.22561910707169"
"37","false","280","90","true","0","14","40.44526447296043"
"41","false","280","90","true","0.2","2","39.28168682875852"
"40","false","280","90","true","0.2","11","40.276426142939314"
"40","false","280","90","true","0.2","12","40.3668325197404"
"40","false","280","90","true","0.2","13","40.65859180541714"
"39","false","280","90","true","0","14","40.678222792157825"
"41","false","280","90","true","0.2","3","37.838496746557986"
"38","false","280","90","true","0","18","41.96937368577083"
"40","false","280","90","true","0.2","14","40.075192610272644"
"19","true","280","90","false","0","130","54.47473954534645"
"40","false","280","90","true","0.2","15","39.481676359177655"
"41","false","280","90","true","0.2","4","36.95997081285687"
"40","false","280","90","true","0.2","16","37.613386057541746"
"37","false","280","90","true","0","15","40.09381554556338"
"39","false","280","90","true","0","15","41.657205475504675"
"40","false","280","90","true","0.2","17","38.182569900264355"
"20","true","280","90","false","0","121","53.80927409604059"
"21","true","280","90","false","0","101","54.79123989270563"
"41","false","280","90","true","0.2","5","36.17606907022593"
"40","false","280","90","true","0.2","18","36.44855271470824"
"38","false","280","90","true","0","19","42.540496344870085"
"40","false","280","90","true","0.2","19","36.59745444316774"
"19","true","280","90","false","0","131","54.32330428606602"
"39","false","280","90","true","0","16","42.218033317537376"
"37","false","280","90","true","0","16","41.197126273136924"
"40","false","280","90","true","0.2","20","36.613007982811666"
"41","false","280","90","true","0.2","6","36.38236053662385"
"40","false","280","90","true","0.2","21","36.594895305128205"
"40","false","280","90","true","0.2","22","36.50452016592644"
"41","false","280","90","true","0.2","7","36.2698699311173"
"39","false","280","90","true","0","17","42.55099099116345"
"40","false","280","90","true","0.2","23","36.56147197988976"
"41","false","280","90","true","0.2","8","36.80733920890541"
"37","false","280","90","true","0","17","42.050627691834364"
"19","true","280","90","false","0","132","54.81589144594239"
"38","false","280","90","true","0","20","41.810667757090336"
"40","false","280","90","true","0.2","24","37.03385513756598"
"41","false","280","90","true","0.2","9","36.85037645167294"
"40","false","280","90","true","0.2","25","37.56957502347418"
"40","false","280","90","true","0.2","26","37.67217704427436"
"37","false","280","90","true","0","18","42.88651582341623"
"40","false","280","90","true","0.2","27","37.56168193760912"
"39","false","280","90","true","0","18","43.44130758303119"
"19","true","280","90","false","0","133","54.75428691151734"
"40","false","280","90","true","0.2","28","37.50313741380504"
"41","false","280","90","true","0.2","10","36.594382894059684"
"38","false","280","90","true","0","21","41.785049128694425"
"20","true","280","90","false","0","122","53.14480661424457"
"21","true","280","90","false","0","102","54.745768085248905"
"41","false","280","90","true","0.2","11","36.88376821188619"
"40","false","280","90","true","0.2","29","37.768242437971864"
"37","false","280","90","true","0","19","43.71218489451359"
"39","false","280","90","true","0","19","43.52996934693651"
"41","false","280","90","true","0.2","12","36.48158827601201"
"19","true","280","90","false","0","134","54.525115539770844"
"41","false","280","90","true","0.2","13","37.029661778451015"
"38","false","280","90","true","0","22","42.849794116386704"
"40","false","280","90","true","0.2","30","38.27113342615323"
"21","true","280","90","false","0","103","54.51266098300071"
"41","false","280","90","true","0.2","14","36.91267946462849"
"40","false","280","90","true","0.2","31","38.780830796087706"
"41","false","280","90","true","0.2","15","37.154567176858535"
"19","true","280","90","false","0","135","53.77157684744629"
"39","false","280","90","true","0","20","44.279527007045466"
"37","false","280","90","true","0","20","45.99164649665121"
"38","false","280","90","true","0","23","42.81561673006185"
"40","false","280","90","true","0.2","32","39.065695300634445"
"41","false","280","90","true","0.2","16","37.471067809099736"
"21","true","280","90","false","0","104","54.65900210507795"
"41","false","280","90","true","0.2","17","37.812751985804304"
"40","false","280","90","true","0.2","33","39.548435523904324"
"19","true","280","90","false","0","136","53.86460900746434"
"37","false","280","90","true","0","21","47.065221627379145"
"20","true","280","90","false","0","123","52.666276799858494"
"41","false","280","90","true","0.2","18","38.354068240684256"
"41","false","280","90","true","0.2","19","38.594717578994775"
"39","false","280","90","true","0","21","45.27602200895038"
"40","false","280","90","true","0.2","34","40.01340924911764"
"21","true","280","90","false","0","105","54.15313965093726"
"38","false","280","90","true","0","24","43.53473261578666"
"41","false","280","90","true","0.2","20","38.32649864869818"
"19","true","280","90","false","0","137","53.64839180839784"
"40","false","280","90","true","0.2","35","40.147325606040596"
"37","false","280","90","true","0","22","49.200529894266914"
"41","false","280","90","true","0.2","21","36.73304857384214"
"41","false","280","90","true","0.2","22","37.350154054124836"
"40","false","280","90","true","0.2","36","40.65348656741025"
"41","false","280","90","true","0.2","23","36.664937588363664"
"21","true","280","90","false","0","106","52.605075685332096"
"40","false","280","90","true","0.2","37","40.70364567410807"
"19","true","280","90","false","0","138","53.25476789986394"
"39","false","280","90","true","0","22","46.23820434477282"
"38","false","280","90","true","0","25","43.74266247756824"
"41","false","280","90","true","0.2","24","36.53340514728723"
"40","false","280","90","true","0.2","38","40.69680205920338"
"37","false","280","90","true","0","23","50.93551895631853"
"41","false","280","90","true","0.2","25","37.13501312644035"
"20","true","280","90","false","0","124","52.954839452876264"
"40","false","280","90","true","0.2","39","39.35549327006826"
"19","true","280","90","false","0","139","52.57626877526104"
"39","false","280","90","true","0","23","46.297147669993116"
"41","false","280","90","true","0.2","26","37.74973585042731"
"38","false","280","90","true","0","26","44.31432321398307"
"41","false","280","90","true","0.2","27","37.60504120379061"
"40","false","280","90","true","0.2","40","38.885313949491994"
"40","false","280","90","true","0.2","41","39.32583360909815"
"20","true","280","90","false","0","125","52.66547876817517"
"37","false","280","90","true","0","24","52.20598993869264"
"19","true","280","90","false","0","140","52.72071176970041"
"41","false","280","90","true","0.2","28","38.17164274125793"
"38","false","280","90","true","0","27","45.514778678426815"
"40","false","280","90","true","0.2","42","39.51638498349"
"21","true","280","90","false","0","107","52.12795126567195"
"41","false","280","90","true","0.2","29","38.80841775058857"
"39","false","280","90","true","0","24","46.994990281152184"
"40","false","280","90","true","0.2","43","39.875967036760606"
"41","false","280","90","true","0.2","30","37.735099296809345"
"19","true","280","90","false","0","141","53.079208192164366"
"40","false","280","90","true","0.2","44","39.88649187074034"
"37","false","280","90","true","0","25","53.40594293766906"
"41","false","280","90","true","0.2","31","36.67103590034779"
"40","false","280","90","true","0.2","45","38.85570371852459"
"21","true","280","90","false","0","108","52.8063992003739"
"38","false","280","90","true","0","28","46.71578820799045"
"39","false","280","90","true","0","25","47.77565187382161"
"41","false","280","90","true","0.2","32","36.82612373463116"
"40","false","280","90","true","0.2","46","37.92491503444107"
"40","false","280","90","true","0.2","47","38.46751707355434"
"41","false","280","90","true","0.2","33","36.41686878303178"
"37","false","280","90","true","0","26","55.00545657422478"
"21","true","280","90","false","0","109","52.42811374910213"
"40","false","280","90","true","0.2","48","38.71166413543189"
"38","false","280","90","true","0","29","48.127515742133546"
"39","false","280","90","true","0","26","47.9630979518082"
"41","false","280","90","true","0.2","34","36.980610582309446"
"20","true","280","90","false","0","126","50.429874821953"
"40","false","280","90","true","0.2","49","38.50913567474492"
"40","false","280","90","true","0.2","50","38.3949071023387"
"41","false","280","90","true","0.2","35","37.45099327786502"
"21","true","280","90","false","0","110","52.47475886279074"
"37","false","280","90","true","0","27","56.09773763317434"
"40","false","280","90","true","0.2","51","38.96061750240502"
"38","false","280","90","true","0","30","49.460345414679004"
"20","true","280","90","false","0","127","50.758007275007536"
"41","false","280","90","true","0.2","36","38.11941034312418"
"40","false","280","90","true","0.2","52","39.47873166505599"
"19","true","280","90","false","0","142","52.78021610682927"
"41","false","280","90","true","0.2","37","38.76000066368826"
"40","false","280","90","true","0.2","53","39.73449646714118"
"39","false","280","90","true","0","27","47.665498313272906"
"40","false","280","90","true","0.2","54","39.95665100440469"
"40","false","280","90","true","0.2","55","40.498345266431706"
"21","true","280","90","false","0","111","52.4237396417863"
"40","false","280","90","true","0.2","56","40.62063376521584"
"41","false","280","90","true","0.2","38","39.26112194547251"
"40","false","280","90","true","0.2","57","40.17538446861299"
"20","true","280","90","false","0","128","50.46674884455486"
"19","true","280","90","false","0","143","53.09323508489253"
"41","false","280","90","true","0.2","39","39.5360904939909"
"41","false","280","90","true","0.2","40","40.227195835143306"
"38","false","280","90","true","0","31","49.391507504179216"
"40","false","280","90","true","0.2","58","40.29890961226055"
"37","false","280","90","true","0","28","57.865300168286346"
"39","false","280","90","true","0","28","48.629265889330824"
"41","false","280","90","true","0.2","41","40.19138292124343"
"41","false","280","90","true","0.2","42","40.855687389367866"
"21","true","280","90","false","0","112","52.822999353809344"
"41","false","280","90","true","0.2","43","41.293388200239"
"38","false","280","90","true","0","32","49.91743158982209"
"41","false","280","90","true","0.2","44","41.96459238458286"
"40","false","280","90","true","0.2","59","40.393371780789536"
"39","false","280","90","true","0","29","49.758829869967116"
"41","false","280","90","true","0.2","45","41.40022321435336"
"21","true","280","90","false","0","113","52.60507314825963"
"41","false","280","90","true","0.2","46","42.375175582464294"
"41","false","280","90","true","0.2","47","43.008912249666096"
"41","false","280","90","true","0.2","48","42.854045076239345"
"41","false","280","90","true","0.2","49","43.49426269869463"
"37","false","280","90","true","0","29","58.1235952766218"
"38","false","280","90","true","0","33","49.73013628235204"
"41","false","280","90","true","0.2","50","44.198082244869454"
"20","true","280","90","false","0","129","50.438167485673375"
"40","false","280","90","true","0.2","60","41.000960926755035"
"41","false","280","90","true","0.2","51","44.779117899640546"
"21","true","280","90","false","0","114","52.75042850840784"
"19","true","280","90","false","0","144","53.261947049363926"
"41","false","280","90","true","0.2","52","45.007676098550334"
"41","false","280","90","true","0.2","53","45.184377483332064"
"40","false","280","90","true","0.2","61","41.41932433161455"
"39","false","280","90","true","0","30","49.52642474005205"
"37","false","280","90","true","0","30","57.29083458134199"
"38","false","280","90","true","0","34","49.58271680620612"
"20","true","280","90","false","0","130","50.00576772960179"
"19","true","280","90","false","0","145","53.604197717538675"
"41","false","280","90","true","0.2","54","45.53077614021768"
"40","false","280","90","true","0.2","62","41.55695640015078"
"39","false","280","90","true","0","31","47.75365718873909"
"41","false","280","90","true","0.2","55","45.62880414667605"
"38","false","280","90","true","0","35","50.1961070682577"
"40","false","280","90","true","0.2","63","41.720890450646515"
"40","false","280","90","true","0.2","64","39.43284266139164"
"19","true","280","90","false","0","146","53.40359596303469"
"37","false","280","90","true","0","31","55.69473530217573"
"40","false","280","90","true","0.2","65","39.84123433237252"
"40","false","280","90","true","0.2","66","40.37969244055988"
"21","true","280","90","false","0","115","53.03776679215586"
"40","false","280","90","true","0.2","67","40.57454879020829"
"38","false","280","90","true","0","36","51.02840441092662"
"40","false","280","90","true","0.2","68","40.34049537164763"
"40","false","280","90","true","0.2","69","40.457602281363776"
"41","false","280","90","true","0.2","56","45.526823671968764"
"39","false","280","90","true","0","32","48.69821370322433"
"19","true","280","90","false","0","147","53.52327538462676"
"20","true","280","90","false","0","131","50.507094789243155"
"37","false","280","90","true","0","32","56.6628865786435"
"40","false","280","90","true","0.2","70","40.937034818289135"
"38","false","280","90","true","0","37","52.01351237362363"
"39","false","280","90","true","0","33","49.755867770291495"
"19","true","280","90","false","0","148","53.90892691286377"
"20","true","280","90","false","0","132","50.05152487414077"
"37","false","280","90","true","0","33","57.688789065308114"
"38","false","280","90","true","0","38","52.620119567736566"
"41","false","280","90","true","0.2","57","45.60942097186486"
"40","false","280","90","true","0.2","71","41.297906648965935"
"19","true","280","90","false","0","149","53.73150911946908"
"21","true","280","90","false","0","116","52.96398156169464"
"40","false","280","90","true","0.2","72","41.75419575760562"
"41","false","280","90","true","0.2","58","46.11052200338622"
"20","true","280","90","false","0","133","50.0869481170786"
"39","false","280","90","true","0","34","50.83845318676459"
"40","false","280","90","true","0.2","73","42.198995999018926"
"37","false","280","90","true","0","34","58.2119821684341"
"38","false","280","90","true","0","39","53.27361601053791"
"40","false","280","90","true","0.2","74","42.62532595673199"
"41","false","280","90","true","0.2","59","45.93367738229817"
"40","false","280","90","true","0.2","75","42.98175959778872"
"40","false","280","90","true","0.2","76","43.47737625169512"
"41","false","280","90","true","0.2","60","45.13340603098983"
"21","true","280","90","false","0","117","52.477257332997326"
"41","false","280","90","true","0.2","61","45.52097898670554"
"20","true","280","90","false","0","134","49.60525966820199"
"39","false","280","90","true","0","35","50.746895566631885"
"41","false","280","90","true","0.2","62","45.59172692733057"
"38","false","280","90","true","0","40","54.13816742982906"
"37","false","280","90","true","0","35","58.34251481301148"
"41","false","280","90","true","0.2","63","45.60057168801623"
"40","false","280","90","true","0.2","77","42.93206117507973"
"40","false","280","90","true","0.2","78","43.41592634508547"
"40","false","280","90","true","0.2","79","43.982758789320656"
"20","true","280","90","false","0","135","49.24765000182674"
"39","false","280","90","true","0","36","51.26474459120727"
"40","false","280","90","true","0.2","80","44.80897316845016"
"38","false","280","90","true","0","41","53.875032534623685"
"19","true","280","90","false","0","150","53.003437025746784"
"42","false","280","90","true","0.2","0","47.93724808578202"
"41","false","280","90","true","0.2","64","46.087434368620286"
"42","false","280","90","true","0.2","1","48.40803003135467"
"42","false","280","90","true","0.2","2","47.90666139146332"
"42","false","280","90","true","0.2","3","46.677290436006594"
"37","false","280","90","true","0","36","58.81704384052062"
"42","false","280","90","true","0.2","4","45.25802691093493"
"41","false","280","90","true","0.2","65","46.25012253139279"
"40","false","280","90","true","0.2","81","45.27086467152531"
"42","false","280","90","true","0.2","5","45.37968581243566"
"39","false","280","90","true","0","37","52.06388174313731"
"41","false","280","90","true","0.2","66","46.48391653574829"
"42","false","280","90","true","0.2","6","43.81704177739097"
"21","true","280","90","false","0","118","52.885037319945866"
"41","false","280","90","true","0.2","67","46.744937327014476"
"42","false","280","90","true","0.2","7","44.06133843455811"
"38","false","280","90","true","0","42","53.32500224924422"
"42","false","280","90","true","0.2","8","42.848211414782085"
"41","false","280","90","true","0.2","68","46.93203102785764"
"42","false","280","90","true","0.2","9","41.9951667043559"
"37","false","280","90","true","0","37","59.240264546323345"
"42","false","280","90","true","0.2","10","42.37093436350285"
"39","false","280","90","true","0","38","52.517702754491395"
"42","false","280","90","true","0.2","11","42.45603851475513"
"20","true","280","90","false","0","136","49.375831163358065"
"40","false","280","90","true","0.2","82","45.40898053661313"
"42","false","280","90","true","0.2","12","41.37851489823129"
"21","true","280","90","false","0","119","52.91533523165309"
"37","false","280","90","true","0","38","58.49867109472066"
"40","false","280","90","true","0.2","83","45.517655063187576"
"41","false","280","90","true","0.2","69","47.389121166165765"
"38","false","280","90","true","0","43","53.96582777020254"
"42","false","280","90","true","0.2","13","41.44001071973974"
"40","false","280","90","true","0.2","84","44.815593572533224"
"39","false","280","90","true","0","39","52.967889679891755"
"42","false","280","90","true","0.2","14","41.546514798091835"
"40","false","280","90","true","0.2","85","45.14244261641662"
"20","true","280","90","false","0","137","49.64991372165515"
"21","true","280","90","false","0","120","52.1017641547362"
"40","false","280","90","true","0.2","86","45.19276472728653"
"37","false","280","90","true","0","39","57.98151907932782"
"40","false","280","90","true","0.2","87","45.1097098120403"
"40","false","280","90","true","0.2","88","45.36834941129484"
"42","false","280","90","true","0.2","15","41.12236256560078"
"38","false","280","90","true","0","44","53.144258981163055"
"40","false","280","90","true","0.2","89","44.90812731373436"
"40","false","280","90","true","0.2","90","45.222929598779025"
"40","false","280","90","true","0.2","91","45.207679817704864"
"39","false","280","90","true","0","40","52.58246797384427"
"42","false","280","90","true","0.2","16","40.482474254233026"
"40","false","280","90","true","0.2","92","45.838279814161275"
"40","false","280","90","true","0.2","93","45.976478115620566"
"42","false","280","90","true","0.2","17","40.61505596313902"
"21","true","280","90","false","0","121","51.75693619720671"
"42","false","280","90","true","0.2","18","40.90906755972477"
"41","false","280","90","true","0.2","70","47.79670047480917"
"40","false","280","90","true","0.2","94","44.14995157339889"
"38","false","280","90","true","0","45","53.07607352507854"
"42","false","280","90","true","0.2","19","40.7992478119831"
"40","false","280","90","true","0.2","95","44.54387329789285"
"37","false","280","90","true","0","40","58.058779961036315"
"39","false","280","90","true","0","41","52.70161191004211"
"42","false","280","90","true","0.2","20","39.5161556475384"
"42","false","280","90","true","0.2","21","40.04210863808698"
"42","false","280","90","true","0.2","22","40.65931138270279"
"21","true","280","90","false","0","122","51.32896002361779"
"20","true","280","90","false","0","138","49.20455403756084"
"40","false","280","90","true","0.2","96","45.018483024677664"
"38","false","280","90","true","0","46","54.400098334167616"
"42","false","280","90","true","0.2","23","41.19078221364474"
"37","false","280","90","true","0","41","58.26444641815009"
"39","false","280","90","true","0","42","53.101425460890376"
"42","false","280","90","true","0.2","24","39.76865995855949"
"40","false","280","90","true","0.2","97","45.51219661964193"
"40","false","280","90","true","0.2","98","45.28791331741715"
"41","false","280","90","true","0.2","71","48.034184134023825"
"20","true","280","90","false","0","139","49.492194099358535"
"40","false","280","90","true","0.2","99","43.666115867778004"
"42","false","280","90","true","0.2","25","40.29132791424601"
"39","false","280","90","true","0","43","53.02001846014828"
"41","false","280","90","true","0.2","72","47.869749868902026"
"38","false","280","90","true","0","47","55.458613423622566"
"42","false","280","90","true","0.2","26","40.09323771268314"
"37","false","280","90","true","0","42","58.24253074525928"
"40","false","280","90","true","0.2","100","43.37523623542589"
"41","false","280","90","true","0.2","73","48.30940380857096"
"20","true","280","90","false","0","140","49.45555294698669"
"42","false","280","90","true","0.2","27","40.69924729038696"
"39","false","280","90","true","0","44","53.13427778733588"
"21","true","280","90","false","0","123","51.14118196316876"
"42","false","280","90","true","0.2","28","40.879379884447765"
"40","false","280","90","true","0.2","101","43.03433303840513"
"42","false","280","90","true","0.2","29","41.52285763774077"
"20","true","280","90","false","0","141","48.73860542182171"
"38","false","280","90","true","0","48","56.440824472564145"
"37","false","280","90","true","0","43","58.38000068251828"
"42","false","280","90","true","0.2","30","41.47026236461918"
"41","false","280","90","true","0.2","74","48.45204100944652"
"40","false","280","90","true","0.2","102","43.22031690414179"
"21","true","280","90","false","0","124","51.02576529898196"
"42","false","280","90","true","0.2","31","41.61118891311209"
"42","false","280","90","true","0.2","32","41.152893453363184"
"39","false","280","90","true","0","45","53.581546932174945"
"42","false","280","90","true","0.2","33","41.737988672478224"
"40","false","280","90","true","0.2","103","42.29056066752888"
"42","false","280","90","true","0.2","34","42.13719981759682"
"42","false","280","90","true","0.2","35","42.51274675557088"
"40","false","280","90","true","0.2","104","41.736694201747916"
"42","false","280","90","true","0.2","36","41.90431103197629"
"42","false","280","90","true","0.2","37","41.84510131483733"
"21","true","280","90","false","0","125","50.86297504464609"
"38","false","280","90","true","0","49","57.666118580319086"
"37","false","280","90","true","0","44","58.30492001879779"
"39","false","280","90","true","0","46","53.723740228887664"
"42","false","280","90","true","0.2","38","42.33088432428891"
"40","false","280","90","true","0.2","105","42.30861443749223"
"20","true","280","90","false","0","142","48.832383757414476"
"40","false","280","90","true","0.2","106","42.61608022649744"
"41","false","280","90","true","0.2","75","48.923367298466346"
"42","false","280","90","true","0.2","39","42.433281013027894"
"40","false","280","90","true","0.2","107","41.77667413988407"
"21","true","280","90","false","0","126","51.08007865161133"
"37","false","280","90","true","0","45","57.65149753716841"
"39","false","280","90","true","0","47","53.19919636137674"
"38","false","280","90","true","0","50","58.05252011718598"
"42","false","280","90","true","0.2","40","41.38189686353277"
"40","false","280","90","true","0.2","108","42.318676645350386"
"42","false","280","90","true","0.2","41","41.42473226549575"
"21","true","280","90","false","0","127","51.03155534507845"
"37","false","280","90","true","0","46","57.95693978822975"
"42","false","280","90","true","0.2","42","41.87932941772199"
"40","false","280","90","true","0.2","109","42.03123058198014"
"38","false","280","90","true","0","51","59.24132694003561"
"39","false","280","90","true","0","48","53.637748681303705"
"42","false","280","90","true","0.2","43","42.354989586865464"
"41","false","280","90","true","0.2","76","47.81953692565893"
"20","true","280","90","false","0","143","48.99469859954812"
"37","false","280","90","true","0","47","57.45453053758354"
"21","true","280","90","false","0","128","50.402161617506586"
"40","false","280","90","true","0.2","110","41.0974075235046"
"42","false","280","90","true","0.2","44","41.95239542315206"
"41","false","280","90","true","0.2","77","48.59874646135493"
"39","false","280","90","true","0","49","52.85505692074368"
"40","false","280","90","true","0.2","111","41.59473629829753"
"41","false","280","90","true","0.2","78","48.042955999931685"
"42","false","280","90","true","0.2","45","41.835303272589286"
"40","false","280","90","true","0.2","112","41.38051023961542"
"37","false","280","90","true","0","48","57.95964048347681"
"40","false","280","90","true","0.2","113","41.74509728805672"
"42","false","280","90","true","0.2","46","42.27015898718489"
"40","false","280","90","true","0.2","114","42.21538098723804"
"38","false","280","90","true","0","52","60.0278677715539"
"39","false","280","90","true","0","50","51.71548312447912"
"42","false","280","90","true","0.2","47","41.5937211964338"
"37","false","280","90","true","0","49","57.84983064888181"
"20","true","280","90","false","0","144","49.2041029063781"
"40","false","280","90","true","0.2","115","41.81889853530822"
"42","false","280","90","true","0.2","48","41.531057020733606"
"41","false","280","90","true","0.2","79","48.18960562888526"
"21","true","280","90","false","0","129","50.287950406142336"
"42","false","280","90","true","0.2","49","41.798503367223006"
"38","false","280","90","true","0","53","60.87396062089497"
"42","false","280","90","true","0.2","50","41.27040270053681"
"41","false","280","90","true","0.2","80","47.52909551518474"
"42","false","280","90","true","0.2","51","41.60728474046141"
"42","false","280","90","true","0.2","52","42.04233830588138"
"37","false","280","90","true","0","50","57.8745184549743"
"41","false","280","90","true","0.2","81","48.11012594860098"
"40","false","280","90","true","0.2","116","42.23520332121677"
"41","false","280","90","true","0.2","82","48.25878564314859"
"42","false","280","90","true","0.2","53","42.31897083764629"
"39","false","280","90","true","0","51","51.88542974614917"
"38","false","280","90","true","0","54","60.197581102085934"
"41","false","280","90","true","0.2","83","49.010065781809786"
"40","false","280","90","true","0.2","117","42.653690799114216"
"42","false","280","90","true","0.2","54","41.257127604819395"
"41","false","280","90","true","0.2","84","49.510685287012"
"37","false","280","90","true","0","51","57.032147528680014"
"41","false","280","90","true","0.2","85","49.27466767835637"
"40","false","280","90","true","0.2","118","41.78954536805456"
"42","false","280","90","true","0.2","55","41.808461041704824"
"41","false","280","90","true","0.2","86","49.66823021917338"
"20","true","280","90","false","0","145","49.29173455396937"
"42","false","280","90","true","0.2","56","42.20257315887979"
"41","false","280","90","true","0.2","87","49.86916072942179"
"40","false","280","90","true","0.2","119","42.00180119348442"
"41","false","280","90","true","0.2","88","49.87172488089547"
"40","false","280","90","true","0.2","120","42.26277260476621"
"41","false","280","90","true","0.2","89","49.49169696641005"
"41","false","280","90","true","0.2","90","49.4623241406565"
"39","false","280","90","true","0","52","52.109717805158894"
"40","false","280","90","true","0.2","121","42.739257752376524"
"38","false","280","90","true","0","55","59.409523096900216"
"21","true","280","90","false","0","130","50.86126033361953"
"40","false","280","90","true","0.2","122","41.123411075227075"
"40","false","280","90","true","0.2","123","41.4692813150089"
"37","false","280","90","true","0","52","56.72550874924675"
"40","false","280","90","true","0.2","124","41.9962048997066"
"42","false","280","90","true","0.2","57","41.93673680472827"
"40","false","280","90","true","0.2","125","41.74471932444466"
"40","false","280","90","true","0.2","126","41.079482508679206"
"20","true","280","90","false","0","146","48.416084149010516"
"41","false","280","90","true","0.2","91","49.066407073797635"
"40","false","280","90","true","0.2","127","41.12766921407087"
"39","false","280","90","true","0","53","52.65760083502019"
"41","false","280","90","true","0.2","92","48.64368720447682"
"38","false","280","90","true","0","56","59.569343302977224"
"21","true","280","90","false","0","131","51.26741651971376"
"37","false","280","90","true","0","53","57.08667694937769"
"42","false","280","90","true","0.2","58","41.93543296233108"
"20","true","280","90","false","0","147","48.13327051830172"
"40","false","280","90","true","0.2","128","41.352789558504334"
"39","false","280","90","true","0","54","53.012843110707514"
"38","false","280","90","true","0","57","59.71903169393034"
"21","true","280","90","false","0","132","51.043453949019664"
"41","false","280","90","true","0.2","93","48.35210062886946"
"40","false","280","90","true","0.2","129","41.863470424976065"
"42","false","280","90","true","0.2","59","42.21156286012827"
"20","true","280","90","false","0","148","47.91973769524161"
"41","false","280","90","true","0.2","94","48.91082553357863"
"40","false","280","90","true","0.2","130","42.126465665698056"
"40","false","280","90","true","0.2","131","42.14801364014266"
"40","false","280","90","true","0.2","132","42.66659347232892"
"38","false","280","90","true","0","58","59.459976751911825"
"42","false","280","90","true","0.2","60","42.852747386189826"
"21","true","280","90","false","0","133","51.58764267147809"
"37","false","280","90","true","0","54","57.85532665989853"
"42","false","280","90","true","0.2","61","42.8768887877073"
"20","true","280","90","false","0","149","48.05923289632362"
"40","false","280","90","true","0.2","133","42.97305827258953"
"41","false","280","90","true","0.2","95","49.28794811776005"
"39","false","280","90","true","0","55","52.77455454294397"
"40","false","280","90","true","0.2","134","43.082034471616694"
"21","true","280","90","false","0","134","51.37432912832329"
"40","false","280","90","true","0.2","135","43.07638011458894"
"42","false","280","90","true","0.2","62","41.968070550280586"
"37","false","280","90","true","0","55","58.58385645180936"
"41","false","280","90","true","0.2","96","49.23471375831241"
"40","false","280","90","true","0.2","136","43.213346549027555"
"20","true","280","90","false","0","150","47.30297135248006"
"40","false","280","90","true","0.2","137","43.55112587894743"
"42","false","280","90","true","0.2","63","41.75718486840615"
"43","false","280","90","true","0.4","0","39.10422267419703"
"41","false","280","90","true","0.2","97","49.407186602429775"
