run_no,spat_feed,diff_mort,juv-mort,time,BA,,,,,,,,BA
34,TRUE,FALSE,1,0,45.75247462,,,,,,,,
32,TRUE,FALSE,0.8,21,34.2814561,,,,,,,,
28,TRUE,FALSE,0.6,139,15.57008633,,,,,,,,
32,TRUE,FALSE,0.8,22,34.61782944,,,,,,,,
32,TRUE,FALSE,0.8,23,33.78901472,,,,,,,,
28,TRUE,FALSE,0.6,140,15.70610428,,,,,,,,
28,TRUE,FALSE,0.6,141,15.86655384,,,,,,,,
28,TRUE,FALSE,0.6,142,15.65936416,,,,,,,,
33,TRUE,FALSE,0.8,8,33.53246663,,,,,,,,
28,TRUE,FALSE,0.6,143,15.80312218,,,,,,,,
28,TRUE,FALSE,0.6,144,15.45171529,,,,,,,,
28,TRUE,FALSE,0.6,145,15.6320838,,,,,,,,
28,TRUE,FALSE,0.6,146,15.74814706,,,,,,,,
32,TRUE,FALSE,0.8,24,34.07115504,,,,,,,,
28,TRUE,FALSE,0.6,147,15.81137042,,,,,,,,
28,TRUE,FALSE,0.6,148,15.71788598,,,,,,,,
28,TRUE,FALSE,0.6,149,15.10725749,,,,,,,,
28,TRUE,FALSE,0.6,150,14.81410793,,,,,,,,
32,TRUE,FALSE,0.8,25,33.75943327,,,,,,,,
32,TRUE,FALSE,0.8,26,33.19845182,,,,,,,,
32,TRUE,FALSE,0.8,27,32.75588033,,,,,,,,
32,TRUE,FALSE,0.8,28,32.74444503,,,,,,,,
32,TRUE,FALSE,0.8,29,31.31184974,,,,,,,,
32,TRUE,FALSE,0.8,30,31.17199808,,,,,,,,
30,TRUE,FALSE,0.6,66,28.11656152,,,,,,,,
32,TRUE,FALSE,0.8,31,29.9960209,,,,,,,,
33,TRUE,FALSE,0.8,9,33.92946664,,,,,,,,
35,TRUE,FALSE,1,0,41.57816356,,,,,,,,
34,TRUE,FALSE,1,1,42.51547961,,,,,,,,
34,TRUE,FALSE,1,2,40.51884444,,,,,,,,
33,TRUE,FALSE,0.8,10,33.38690213,,,,,,,,
30,TRUE,FALSE,0.6,67,28.4531081,,,,,,,,
32,TRUE,FALSE,0.8,32,29.50803648,,,,,,,,
33,TRUE,FALSE,0.8,11,33.10600637,,,,,,,,
35,TRUE,FALSE,1,1,42.01264217,,,,,,,,
32,TRUE,FALSE,0.8,33,28.75078906,,,,,,,,
33,TRUE,FALSE,0.8,12,32.98238652,,,,,,,,
32,TRUE,FALSE,0.8,34,28.36409059,,,,,,,,
32,TRUE,FALSE,0.8,35,27.80318781,,,,,,,,
19,TRUE,FALSE,0,121,54.51394697,,,,,,,,
32,TRUE,FALSE,0.8,36,27.19462121,,,,,,,,
34,TRUE,FALSE,1,3,40.04134268,,,,,,,,
34,TRUE,FALSE,1,4,38.1153809,,,,,,,,
32,TRUE,FALSE,0.8,37,27.45993738,,,,,,,,
32,TRUE,FALSE,0.8,38,27.61593104,,,,,,,,
33,TRUE,FALSE,0.8,13,33.16153791,,,,,,,,
32,TRUE,FALSE,0.8,39,27.71687212,,,,,,,,
35,TRUE,FALSE,1,2,42.91202149,,,,,,,,
33,TRUE,FALSE,0.8,14,31.92313972,,,,,,,,
21,TRUE,FALSE,0,93,54.79406566,,,,,,,,
35,TRUE,FALSE,1,3,42.35221438,,,,,,,,
32,TRUE,FALSE,0.8,40,26.99231147,,,,,,,,
34,TRUE,FALSE,1,5,37.96121243,,,,,,,,
35,TRUE,FALSE,1,4,41.53266379,,,,,,,,
35,TRUE,FALSE,1,5,39.30400321,,,,,,,,
35,TRUE,FALSE,1,6,39.41724885,,,,,,,,
30,TRUE,FALSE,0.6,68,28.68306534,,,,,,,,
35,TRUE,FALSE,1,7,39.4534183,,,,,,,,
33,TRUE,FALSE,0.8,15,32.34140326,,,,,,,,
32,TRUE,FALSE,0.8,41,26.85519524,,,,,,,,
33,TRUE,FALSE,0.8,16,32.6004101,,,,,,,,
30,TRUE,FALSE,0.6,69,28.45865272,,,,,,,,
34,TRUE,FALSE,1,6,37.49059266,,,,,,,,
34,TRUE,FALSE,1,7,37.81523812,,,,,,,,
33,TRUE,FALSE,0.8,17,30.63917879,,,,,,,,
34,TRUE,FALSE,1,8,37.80569822,,,,,,,,
34,TRUE,FALSE,1,9,37.45329251,,,,,,,,
34,TRUE,FALSE,1,10,35.44548821,,,,,,,,
30,TRUE,FALSE,0.6,70,28.50599409,,,,,,,,
30,TRUE,FALSE,0.6,71,28.79358122,,,,,,,,
32,TRUE,FALSE,0.8,42,25.62770251,,,,,,,,
30,TRUE,FALSE,0.6,72,28.18496567,,,,,,,,
32,TRUE,FALSE,0.8,43,25.9662364,,,,,,,,
32,TRUE,FALSE,0.8,44,25.95496485,,,,,,,,
32,TRUE,FALSE,0.8,45,26.09559566,,,,,,,,
32,TRUE,FALSE,0.8,46,26.3994659,,,,,,,,
35,TRUE,FALSE,1,8,39.9284029,,,,,,,,
32,TRUE,FALSE,0.8,47,26.32125024,,,,,,,,
35,TRUE,FALSE,1,9,40.15016533,,,,,,,,
33,TRUE,FALSE,0.8,18,30.95962273,,,,,,,,
34,TRUE,FALSE,1,11,35.74148786,,,,,,,,
35,TRUE,FALSE,1,10,37.39871567,,,,,,,,
32,TRUE,FALSE,0.8,48,26.27639561,,,,,,,,
30,TRUE,FALSE,0.6,73,28.351824,,,,,,,,
34,TRUE,FALSE,1,12,34.97971157,,,,,,,,
32,TRUE,FALSE,0.8,49,26.40489536,,,,,,,,
34,TRUE,FALSE,1,13,34.19588423,,,,,,,,
34,TRUE,FALSE,1,14,33.55273221,,,,,,,,
32,TRUE,FALSE,0.8,50,25.10444429,,,,,,,,
33,TRUE,FALSE,0.8,19,31.35032652,,,,,,,,
32,TRUE,FALSE,0.8,51,24.83306177,,,,,,,,
35,TRUE,FALSE,1,11,37.47301472,,,,,,,,
30,TRUE,FALSE,0.6,74,28.01603716,,,,,,,,
35,TRUE,FALSE,1,12,37.36287023,,,,,,,,
33,TRUE,FALSE,0.8,20,31.66245374,,,,,,,,
35,TRUE,FALSE,1,13,37.19220401,,,,,,,,
33,TRUE,FALSE,0.8,21,32.12626594,,,,,,,,
35,TRUE,FALSE,1,14,37.58401021,,,,,,,,
33,TRUE,FALSE,0.8,22,32.25888911,,,,,,,,
34,TRUE,FALSE,1,15,32.38038076,,,,,,,,
34,TRUE,FALSE,1,16,30.73037131,,,,,,,,
34,TRUE,FALSE,1,17,31.08187171,,,,,,,,
33,TRUE,FALSE,0.8,23,32.6757714,,,,,,,,
34,TRUE,FALSE,1,18,31.33061934,,,,,,,,
34,TRUE,FALSE,1,19,30.05825617,,,,,,,,
35,TRUE,FALSE,1,15,37.42678255,,,,,,,,
34,TRUE,FALSE,1,20,30.02631209,,,,,,,,
35,TRUE,FALSE,1,16,36.46986311,,,,,,,,
33,TRUE,FALSE,0.8,24,32.04520528,,,,,,,,
32,TRUE,FALSE,0.8,52,24.65779691,,,,,,,,
30,TRUE,FALSE,0.6,75,27.31067952,,,,,,,,
35,TRUE,FALSE,1,17,36.483151,,,,,,,,
35,TRUE,FALSE,1,18,34.05010906,,,,,,,,
30,TRUE,FALSE,0.6,76,27.04295461,,,,,,,,
34,TRUE,FALSE,1,21,29.54155333,,,,,,,,
34,TRUE,FALSE,1,22,29.6653324,,,,,,,,
34,TRUE,FALSE,1,23,29.5801566,,,,,,,,
34,TRUE,FALSE,1,24,29.44514215,,,,,,,,
33,TRUE,FALSE,0.8,25,32.07818903,,,,,,,,
33,TRUE,FALSE,0.8,26,31.96271869,,,,,,,,
35,TRUE,FALSE,1,19,34.58167483,,,,,,,,
35,TRUE,FALSE,1,20,34.71436351,,,,,,,,
34,TRUE,FALSE,1,25,29.69140079,,,,,,,,
35,TRUE,FALSE,1,21,33.94938715,,,,,,,,
30,TRUE,FALSE,0.6,77,27.13217548,,,,,,,,
34,TRUE,FALSE,1,26,29.39232284,,,,,,,,
33,TRUE,FALSE,0.8,27,30.66894355,,,,,,,,
32,TRUE,FALSE,0.8,53,24.38380728,,,,,,,,
33,TRUE,FALSE,0.8,28,30.75806878,,,,,,,,
30,TRUE,FALSE,0.6,78,27.29299145,,,,,,,,
35,TRUE,FALSE,1,22,34.49677056,,,,,,,,
32,TRUE,FALSE,0.8,54,24.72033108,,,,,,,,
35,TRUE,FALSE,1,23,34.8500643,,,,,,,,
30,TRUE,FALSE,0.6,79,27.61935703,,,,,,,,
35,TRUE,FALSE,1,24,34.79600343,,,,,,,,
30,TRUE,FALSE,0.6,80,27.89888445,,,,,,,,
34,TRUE,FALSE,1,27,29.42824682,,,,,,,,
34,TRUE,FALSE,1,28,29.10077533,,,,,,,,
35,TRUE,FALSE,1,25,33.81207205,,,,,,,,
34,TRUE,FALSE,1,29,27.83950094,,,,,,,,
34,TRUE,FALSE,1,30,26.94902576,,,,,,,,
35,TRUE,FALSE,1,26,34.08738809,,,,,,,,
35,TRUE,FALSE,1,27,33.51158697,,,,,,,,
35,TRUE,FALSE,1,28,33.22720303,,,,,,,,
33,TRUE,FALSE,0.8,29,30.68534245,,,,,,,,
34,TRUE,FALSE,1,31,26.60105063,,,,,,,,
34,TRUE,FALSE,1,32,26.4990669,,,,,,,,
34,TRUE,FALSE,1,33,26.54359267,,,,,,,,
30,TRUE,FALSE,0.6,81,28.10004081,,,,,,,,
34,TRUE,FALSE,1,34,26.31412109,,,,,,,,
35,TRUE,FALSE,1,29,33.28742772,,,,,,,,
34,TRUE,FALSE,1,35,25.29863405,,,,,,,,
34,TRUE,FALSE,1,36,25.33335569,,,,,,,,
34,TRUE,FALSE,1,37,24.80100243,,,,,,,,
34,TRUE,FALSE,1,38,24.61883928,,,,,,,,
35,TRUE,FALSE,1,30,32.97973968,,,,,,,,
30,TRUE,FALSE,0.6,82,27.27898203,,,,,,,,
35,TRUE,FALSE,1,31,33.1404638,,,,,,,,
32,TRUE,FALSE,0.8,55,24.43149277,,,,,,,,
30,TRUE,FALSE,0.6,83,27.31055876,,,,,,,,
35,TRUE,FALSE,1,32,33.57337473,,,,,,,,
33,TRUE,FALSE,0.8,30,31.0481125,,,,,,,,
30,TRUE,FALSE,0.6,84,27.54329671,,,,,,,,
35,TRUE,FALSE,1,33,33.86726818,,,,,,,,
30,TRUE,FALSE,0.6,85,27.41945113,,,,,,,,
32,TRUE,FALSE,0.8,56,24.42601867,,,,,,,,
34,TRUE,FALSE,1,39,24.37247035,,,,,,,,
35,TRUE,FALSE,1,34,32.9487487,,,,,,,,
30,TRUE,FALSE,0.6,86,27.55965441,,,,,,,,
32,TRUE,FALSE,0.8,57,24.17778307,,,,,,,,
35,TRUE,FALSE,1,35,33.33454808,,,,,,,,
33,TRUE,FALSE,0.8,31,31.49599622,,,,,,,,
32,TRUE,FALSE,0.8,58,24.25494716,,,,,,,,
35,TRUE,FALSE,1,36,32.42457259,,,,,,,,
33,TRUE,FALSE,0.8,32,31.51810472,,,,,,,,
35,TRUE,FALSE,1,37,32.09038645,,,,,,,,
33,TRUE,FALSE,0.8,33,31.8768753,,,,,,,,
34,TRUE,FALSE,1,40,23.82706157,,,,,,,,
35,TRUE,FALSE,1,38,32.05001115,,,,,,,,
34,TRUE,FALSE,1,41,24.10078612,,,,,,,,
33,TRUE,FALSE,0.8,34,31.35557165,,,,,,,,
35,TRUE,FALSE,1,39,31.91909421,,,,,,,,
33,TRUE,FALSE,0.8,35,31.70788948,,,,,,,,
35,TRUE,FALSE,1,40,32.13833359,,,,,,,,
34,TRUE,FALSE,1,42,23.72994399,,,,,,,,
34,TRUE,FALSE,1,43,22.64935004,,,,,,,,
34,TRUE,FALSE,1,44,22.5434559,,,,,,,,
34,TRUE,FALSE,1,45,22.7558592,,,,,,,,
34,TRUE,FALSE,1,46,22.17388737,,,,,,,,
34,TRUE,FALSE,1,47,21.59959641,,,,,,,,
30,TRUE,FALSE,0.6,87,27.71375247,,,,,,,,
34,TRUE,FALSE,1,48,21.42166538,,,,,,,,
34,TRUE,FALSE,1,49,21.60250581,,,,,,,,
30,TRUE,FALSE,0.6,88,27.39613603,,,,,,,,
35,TRUE,FALSE,1,41,32.33832295,,,,,,,,
33,TRUE,FALSE,0.8,36,31.37789966,,,,,,,,
30,TRUE,FALSE,0.6,89,26.94887709,,,,,,,,
35,TRUE,FALSE,1,42,32.13041767,,,,,,,,
35,TRUE,FALSE,1,43,31.7734788,,,,,,,,
33,TRUE,FALSE,0.8,37,31.39503967,,,,,,,,
34,TRUE,FALSE,1,50,21.73834701,,,,,,,,
34,TRUE,FALSE,1,51,21.86148173,,,,,,,,
34,TRUE,FALSE,1,52,21.75055282,,,,,,,,
35,TRUE,FALSE,1,44,30.10630292,,,,,,,,
32,TRUE,FALSE,0.8,59,24.51929809,,,,,,,,
33,TRUE,FALSE,0.8,38,31.46308659,,,,,,,,
33,TRUE,FALSE,0.8,39,31.51980463,,,,,,,,
32,TRUE,FALSE,0.8,60,24.84982919,,,,,,,,
33,TRUE,FALSE,0.8,40,31.73228743,,,,,,,,
32,TRUE,FALSE,0.8,61,25.05416838,,,,,,,,
34,TRUE,FALSE,1,53,21.41711366,,,,,,,,
20,TRUE,FALSE,0,115,54.7755631,,,,,,,,
34,TRUE,FALSE,1,54,21.06691352,,,,,,,,
34,TRUE,FALSE,1,55,21.26000456,,,,,,,,
33,TRUE,FALSE,0.8,41,32.15491691,,,,,,,,
34,TRUE,FALSE,1,56,21.2007956,,,,,,,,
34,TRUE,FALSE,1,57,20.6283531,,,,,,,,
35,TRUE,FALSE,1,45,29.90121483,,,,,,,,
34,TRUE,FALSE,1,58,20.31588938,,,,,,,,
34,TRUE,FALSE,1,59,20.40419751,,,,,,,,
35,TRUE,FALSE,1,46,29.26425094,,,,,,,,
30,TRUE,FALSE,0.6,90,27.29229411,,,,,,,,
35,TRUE,FALSE,1,47,29.64413801,,,,,,,,
35,TRUE,FALSE,1,48,29.48890143,,,,,,,,
34,TRUE,FALSE,1,60,19.9854791,,,,,,,,
34,TRUE,FALSE,1,61,18.442258,,,,,,,,
34,TRUE,FALSE,1,62,18.27448537,,,,,,,,
30,TRUE,FALSE,0.6,91,27.528524,,,,,,,,
34,TRUE,FALSE,1,63,17.85098294,,,,,,,,
34,TRUE,FALSE,1,64,16.40075884,,,,,,,,
34,TRUE,FALSE,1,65,15.27996327,,,,,,,,
33,TRUE,FALSE,0.8,42,31.60651295,,,,,,,,
34,TRUE,FALSE,1,66,15.44727178,,,,,,,,
34,TRUE,FALSE,1,67,15.47893584,,,,,,,,
34,TRUE,FALSE,1,68,15.61119744,,,,,,,,
33,TRUE,FALSE,0.8,43,31.6818249,,,,,,,,
19,TRUE,FALSE,0,122,54.31400073,,,,,,,,
34,TRUE,FALSE,1,69,15.67685178,,,,,,,,
34,TRUE,FALSE,1,70,13.72135899,,,,,,,,
34,TRUE,FALSE,1,71,13.79832188,,,,,,,,
34,TRUE,FALSE,1,72,13.881428,,,,,,,,
34,TRUE,FALSE,1,73,13.97813278,,,,,,,,
35,TRUE,FALSE,1,49,29.87474146,,,,,,,,
34,TRUE,FALSE,1,74,14.07952598,,,,,,,,
35,TRUE,FALSE,1,50,30.19275651,,,,,,,,
34,TRUE,FALSE,1,75,13.84993456,,,,,,,,
34,TRUE,FALSE,1,76,13.8112285,,,,,,,,
34,TRUE,FALSE,1,77,13.86352089,,,,,,,,
32,TRUE,FALSE,0.8,62,25.10576707,,,,,,,,
34,TRUE,FALSE,1,78,13.03762043,,,,,,,,
34,TRUE,FALSE,1,79,13.12548653,,,,,,,,
34,TRUE,FALSE,1,80,13.20631825,,,,,,,,
32,TRUE,FALSE,0.8,63,24.46139382,,,,,,,,
33,TRUE,FALSE,0.8,44,31.9213455,,,,,,,,
30,TRUE,FALSE,0.6,92,26.70770375,,,,,,,,
34,TRUE,FALSE,1,81,13.35348501,,,,,,,,
34,TRUE,FALSE,1,82,13.43205794,,,,,,,,
32,TRUE,FALSE,0.8,64,24.76922882,,,,,,,,
32,TRUE,FALSE,0.8,65,25.02796096,,,,,,,,
34,TRUE,FALSE,1,83,12.73126525,,,,,,,,
34,TRUE,FALSE,1,84,12.28314526,,,,,,,,
34,TRUE,FALSE,1,85,12.09924123,,,,,,,,
34,TRUE,FALSE,1,86,12.19621822,,,,,,,,
34,TRUE,FALSE,1,87,12.24903926,,,,,,,,
32,TRUE,FALSE,0.8,66,25.00425352,,,,,,,,
34,TRUE,FALSE,1,88,12.06586986,,,,,,,,
34,TRUE,FALSE,1,89,12.14274591,,,,,,,,
34,TRUE,FALSE,1,90,12.26020427,,,,,,,,
34,TRUE,FALSE,1,91,12.34895398,,,,,,,,
34,TRUE,FALSE,1,92,11.93249179,,,,,,,,
34,TRUE,FALSE,1,93,11.95161958,,,,,,,,
32,TRUE,FALSE,0.8,67,25.0244505,,,,,,,,
34,TRUE,FALSE,1,94,11.7345681,,,,,,,,
34,TRUE,FALSE,1,95,10.99016669,,,,,,,,
34,TRUE,FALSE,1,96,11.06612772,,,,,,,,
34,TRUE,FALSE,1,97,10.44636694,,,,,,,,
34,TRUE,FALSE,1,98,10.17535342,,,,,,,,
34,TRUE,FALSE,1,99,9.711163677,,,,,,,,
34,TRUE,FALSE,1,100,9.753784458,,,,,,,,
34,TRUE,FALSE,1,101,9.605054177,,,,,,,,
34,TRUE,FALSE,1,102,9.605513677,,,,,,,,
34,TRUE,FALSE,1,103,9.700007106,,,,,,,,
34,TRUE,FALSE,1,104,9.782191329,,,,,,,,
34,TRUE,FALSE,1,105,9.844978237,,,,,,,,
34,TRUE,FALSE,1,106,9.510857139,,,,,,,,
34,TRUE,FALSE,1,107,9.594363487,,,,,,,,
34,TRUE,FALSE,1,108,9.704143182,,,,,,,,
33,TRUE,FALSE,0.8,45,30.86725157,,,,,,,,
34,TRUE,FALSE,1,109,9.726075634,,,,,,,,
34,TRUE,FALSE,1,110,9.138334733,,,,,,,,
34,TRUE,FALSE,1,111,9.187438137,,,,,,,,
34,TRUE,FALSE,1,112,8.701684508,,,,,,,,
34,TRUE,FALSE,1,113,7.004165957,,,,,,,,
34,TRUE,FALSE,1,114,7.04014239,,,,,,,,
34,TRUE,FALSE,1,115,7.114925381,,,,,,,,
34,TRUE,FALSE,1,116,7.150752309,,,,,,,,
34,TRUE,FALSE,1,117,7.201850095,,,,,,,,
34,TRUE,FALSE,1,118,7.254158861,,,,,,,,
34,TRUE,FALSE,1,119,7.271638192,,,,,,,,
34,TRUE,FALSE,1,120,7.319986244,,,,,,,,
34,TRUE,FALSE,1,121,7.356715685,,,,,,,,
34,TRUE,FALSE,1,122,7.376664598,,,,,,,,
34,TRUE,FALSE,1,123,7.465830281,,,,,,,,
34,TRUE,FALSE,1,124,7.528063771,,,,,,,,
34,TRUE,FALSE,1,125,7.560414694,,,,,,,,
34,TRUE,FALSE,1,126,7.638046976,,,,,,,,
34,TRUE,FALSE,1,127,7.664654506,,,,,,,,
34,TRUE,FALSE,1,128,7.693913943,,,,,,,,
34,TRUE,FALSE,1,129,7.74230484,,,,,,,,
30,TRUE,FALSE,0.6,93,26.68925427,,,,,,,,
34,TRUE,FALSE,1,130,7.815971736,,,,,,,,
34,TRUE,FALSE,1,131,7.872249277,,,,,,,,
34,TRUE,FALSE,1,132,7.564060266,,,,,,,,
34,TRUE,FALSE,1,133,7.634168114,,,,,,,,
34,TRUE,FALSE,1,134,6.957570779,,,,,,,,
34,TRUE,FALSE,1,135,7.010918916,,,,,,,,
34,TRUE,FALSE,1,136,7.070707053,,,,,,,,
32,TRUE,FALSE,0.8,68,25.20188189,,,,,,,,
34,TRUE,FALSE,1,137,7.088976218,,,,,,,,
34,TRUE,FALSE,1,138,5.628895329,,,,,,,,
34,TRUE,FALSE,1,139,5.693794456,,,,,,,,
34,TRUE,FALSE,1,140,5.706983367,,,,,,,,
34,TRUE,FALSE,1,141,5.760262739,,,,,,,,
34,TRUE,FALSE,1,142,5.778270776,,,,,,,,
34,TRUE,FALSE,1,143,5.803380862,,,,,,,,
32,TRUE,FALSE,0.8,69,25.46914308,,,,,,,,
34,TRUE,FALSE,1,144,5.810553396,,,,,,,,
30,TRUE,FALSE,0.6,94,27.08232674,,,,,,,,
34,TRUE,FALSE,1,145,5.59367898,,,,,,,,
34,TRUE,FALSE,1,146,5.610834127,,,,,,,,
33,TRUE,FALSE,0.8,46,29.79632099,,,,,,,,
34,TRUE,FALSE,1,147,5.652906426,,,,,,,,
34,TRUE,FALSE,1,148,5.679791723,,,,,,,,
34,TRUE,FALSE,1,149,5.687155325,,,,,,,,
32,TRUE,FALSE,0.8,70,25.60416629,,,,,,,,
34,TRUE,FALSE,1,150,5.701946672,,,,,,,,
35,TRUE,FALSE,1,51,30.63974988,,,,,,,,
30,TRUE,FALSE,0.6,95,26.96740433,,,,,,,,
33,TRUE,FALSE,0.8,47,29.98863551,,,,,,,,
33,TRUE,FALSE,0.8,48,29.76951978,,,,,,,,
33,TRUE,FALSE,0.8,49,29.94974227,,,,,,,,
30,TRUE,FALSE,0.6,96,27.29641428,,,,,,,,
36,TRUE,FALSE,1,0,48.30900276,,,,,,,,
21,TRUE,FALSE,0,94,55.07366943,,,,,,,,
33,TRUE,FALSE,0.8,50,28.98314046,,,,,,,,
30,TRUE,FALSE,0.6,97,26.64729901,,,,,,,,
32,TRUE,FALSE,0.8,71,25.31561649,,,,,,,,
30,TRUE,FALSE,0.6,98,25.29670536,,,,,,,,
32,TRUE,FALSE,0.8,72,24.84795964,,,,,,,,
32,TRUE,FALSE,0.8,73,25.22601787,,,,,,,,
32,TRUE,FALSE,0.8,74,25.51320567,,,,,,,,
30,TRUE,FALSE,0.6,99,25.19265521,,,,,,,,
35,TRUE,FALSE,1,52,30.89067169,,,,,,,,
30,TRUE,FALSE,0.6,100,24.55410281,,,,,,,,
30,TRUE,FALSE,0.6,101,23.78822111,,,,,,,,
19,TRUE,FALSE,0,123,54.64472581,,,,,,,,
32,TRUE,FALSE,0.8,75,25.26659204,,,,,,,,
36,TRUE,FALSE,1,1,45.89691581,,,,,,,,
36,TRUE,FALSE,1,2,46.02517706,,,,,,,,
32,TRUE,FALSE,0.8,76,24.46747404,,,,,,,,
32,TRUE,FALSE,0.8,77,24.66431313,,,,,,,,
36,TRUE,FALSE,1,3,45.45566832,,,,,,,,
33,TRUE,FALSE,0.8,51,29.30109818,,,,,,,,
30,TRUE,FALSE,0.6,102,23.68040587,,,,,,,,
33,TRUE,FALSE,0.8,52,29.2003278,,,,,,,,
36,TRUE,FALSE,1,4,43.29649442,,,,,,,,
32,TRUE,FALSE,0.8,78,24.86367063,,,,,,,,
36,TRUE,FALSE,1,5,42.52221422,,,,,,,,
36,TRUE,FALSE,1,6,42.45187938,,,,,,,,
32,TRUE,FALSE,0.8,79,25.09948911,,,,,,,,
30,TRUE,FALSE,0.6,103,23.92752981,,,,,,,,
35,TRUE,FALSE,1,53,31.188193,,,,,,,,
30,TRUE,FALSE,0.6,104,24.13883954,,,,,,,,
35,TRUE,FALSE,1,54,31.39134712,,,,,,,,
30,TRUE,FALSE,0.6,105,24.34972434,,,,,,,,
30,TRUE,FALSE,0.6,106,24.15998621,,,,,,,,
30,TRUE,FALSE,0.6,107,23.22039024,,,,,,,,
30,TRUE,FALSE,0.6,108,22.21426286,,,,,,,,
30,TRUE,FALSE,0.6,109,22.06676347,,,,,,,,
30,TRUE,FALSE,0.6,110,20.94710624,,,,,,,,
30,TRUE,FALSE,0.6,111,21.2192543,,,,,,,,
36,TRUE,FALSE,1,7,40.4976392,,,,,,,,
30,TRUE,FALSE,0.6,112,21.46161569,,,,,,,,
30,TRUE,FALSE,0.6,113,20.59530718,,,,,,,,
30,TRUE,FALSE,0.6,114,20.22971191,,,,,,,,
30,TRUE,FALSE,0.6,115,20.21976657,,,,,,,,
30,TRUE,FALSE,0.6,116,20.19678804,,,,,,,,
32,TRUE,FALSE,0.8,80,25.12103705,,,,,,,,
33,TRUE,FALSE,0.8,53,29.0999843,,,,,,,,
30,TRUE,FALSE,0.6,117,19.82912124,,,,,,,,
30,TRUE,FALSE,0.6,118,19.00250737,,,,,,,,
33,TRUE,FALSE,0.8,54,28.89804425,,,,,,,,
30,TRUE,FALSE,0.6,119,18.62371952,,,,,,,,
36,TRUE,FALSE,1,8,40.73024731,,,,,,,,
30,TRUE,FALSE,0.6,120,18.69801156,,,,,,,,
30,TRUE,FALSE,0.6,121,18.68185572,,,,,,,,
33,TRUE,FALSE,0.8,55,28.83906114,,,,,,,,
30,TRUE,FALSE,0.6,122,18.8635977,,,,,,,,
33,TRUE,FALSE,0.8,56,29.11723931,,,,,,,,
33,TRUE,FALSE,0.8,57,28.85502191,,,,,,,,
33,TRUE,FALSE,0.8,58,29.22586151,,,,,,,,
30,TRUE,FALSE,0.6,123,19.09071208,,,,,,,,
33,TRUE,FALSE,0.8,59,29.37767756,,,,,,,,
33,TRUE,FALSE,0.8,60,29.50688179,,,,,,,,
30,TRUE,FALSE,0.6,124,19.04541625,,,,,,,,
32,TRUE,FALSE,0.8,81,25.04959486,,,,,,,,
36,TRUE,FALSE,1,9,40.46642199,,,,,,,,
35,TRUE,FALSE,1,55,31.46192166,,,,,,,,
32,TRUE,FALSE,0.8,82,24.57783356,,,,,,,,
36,TRUE,FALSE,1,10,40.58628427,,,,,,,,
35,TRUE,FALSE,1,56,31.41454349,,,,,,,,
32,TRUE,FALSE,0.8,83,24.87086367,,,,,,,,
32,TRUE,FALSE,0.8,84,24.53845474,,,,,,,,
35,TRUE,FALSE,1,57,31.85261234,,,,,,,,
36,TRUE,FALSE,1,11,39.73696536,,,,,,,,
30,TRUE,FALSE,0.6,125,19.01706996,,,,,,,,
35,TRUE,FALSE,1,58,32.08535755,,,,,,,,
36,TRUE,FALSE,1,12,39.24297388,,,,,,,,
36,TRUE,FALSE,1,13,38.98099693,,,,,,,,
30,TRUE,FALSE,0.6,126,19.02769143,,,,,,,,
30,TRUE,FALSE,0.6,127,18.69184798,,,,,,,,
30,TRUE,FALSE,0.6,128,18.37707498,,,,,,,,
30,TRUE,FALSE,0.6,129,18.21243148,,,,,,,,
30,TRUE,FALSE,0.6,130,17.76475772,,,,,,,,
30,TRUE,FALSE,0.6,131,17.90603108,,,,,,,,
30,TRUE,FALSE,0.6,132,17.66594547,,,,,,,,
32,TRUE,FALSE,0.8,85,24.6356285,,,,,,,,
36,TRUE,FALSE,1,14,37.15960143,,,,,,,,
30,TRUE,FALSE,0.6,133,17.55965477,,,,,,,,
30,TRUE,FALSE,0.6,134,17.15078224,,,,,,,,
30,TRUE,FALSE,0.6,135,16.64192462,,,,,,,,
36,TRUE,FALSE,1,15,35.50904353,,,,,,,,
30,TRUE,FALSE,0.6,136,16.70539082,,,,,,,,
32,TRUE,FALSE,0.8,86,24.60480853,,,,,,,,
36,TRUE,FALSE,1,16,35.03272331,,,,,,,,
32,TRUE,FALSE,0.8,87,24.87619979,,,,,,,,
36,TRUE,FALSE,1,17,34.67038236,,,,,,,,
32,TRUE,FALSE,0.8,88,25.27834624,,,,,,,,
32,TRUE,FALSE,0.8,89,25.4142758,,,,,,,,
36,TRUE,FALSE,1,18,33.38096533,,,,,,,,
33,TRUE,FALSE,0.8,61,29.86320041,,,,,,,,
32,TRUE,FALSE,0.8,90,25.46922365,,,,,,,,
30,TRUE,FALSE,0.6,137,16.41905413,,,,,,,,
30,TRUE,FALSE,0.6,138,15.39213992,,,,,,,,
30,TRUE,FALSE,0.6,139,15.48546731,,,,,,,,
33,TRUE,FALSE,0.8,62,29.93631804,,,,,,,,
33,TRUE,FALSE,0.8,63,30.30980691,,,,,,,,
30,TRUE,FALSE,0.6,140,14.76483286,,,,,,,,
36,TRUE,FALSE,1,19,33.43789562,,,,,,,,
36,TRUE,FALSE,1,20,33.79188312,,,,,,,,
35,TRUE,FALSE,1,59,31.83156734,,,,,,,,
