run_no,spat_feed,juv-mort,time,BA,no_trees,tree_size,tree_size_SD
32,TRUE,0.6,18,38.01383717,263,34.24651738,19.22439684
27,TRUE,0.4,42,29.99648745,296,30.9071808,17.85312406
31,TRUE,0.6,14,39.86416263,330,34.71070138,15.01269129
30,TRUE,0.4,18,37.26418695,301,33.95839042,16.500683
28,TRUE,0.4,35,31.56689641,252,33.9053551,15.3949055
29,TRUE,0.4,25,35.99931994,262,27.79463017,18.97228695
26,TRUE,0.4,41,27.55592016,213,38.19992185,13.44983786
25,TRUE,0.4,42,30.19632815,345,29.05788642,16.05842776
27,TRUE,0.4,43,30.12445046,295,31.00792952,17.83078972
32,TRUE,0.6,19,38.07415136,262,34.37539991,19.18618136
30,TRUE,0.4,19,37.21003822,299,34.06254524,16.48382453
28,TRUE,0.4,36,31.39138744,249,33.99826308,15.40793066
26,TRUE,0.4,42,27.6229169,212,38.20076228,13.59620238
29,TRUE,0.4,26,35.71435004,259,27.82116089,18.91808323
32,TRUE,0.6,20,37.97824632,260,34.56151402,19.13982801
25,TRUE,0.4,43,29.59629896,342,29.08430293,15.71443697
28,TRUE,0.4,37,31.47329495,248,34.13753263,15.37625648
31,TRUE,0.6,15,39.23350985,326,34.69020814,14.83958987
32,TRUE,0.6,21,37.95824941,258,34.70480086,19.12367071
29,TRUE,0.4,27,35.11253486,255,27.77997762,18.76953628
27,TRUE,0.4,44,29.60703481,294,30.94093488,17.5648726
25,TRUE,0.4,44,29.76495533,344,29.22054335,15.65945696
28,TRUE,0.4,38,30.68990422,241,34.20442986,15.37276613
26,TRUE,0.4,43,27.4908994,210,38.3013387,13.59139736
30,TRUE,0.4,20,36.57267336,296,33.96400972,16.33289691
25,TRUE,0.4,45,29.75609012,341,29.39134909,15.63701234
31,TRUE,0.6,16,38.49556725,321,34.60462353,14.81765214
27,TRUE,0.4,45,28.94306096,293,30.79918784,17.2404815
28,TRUE,0.4,39,30.63799387,238,34.38653066,15.38736678
25,TRUE,0.4,46,29.73852706,339,29.55732992,15.61662342
26,TRUE,0.4,44,26.80198025,205,38.27086517,13.58624576
32,TRUE,0.6,22,37.26829745,254,34.62633644,19.05024593
28,TRUE,0.4,40,30.62672177,271,34.63192064,15.32818801
30,TRUE,0.4,21,36.14591548,293,34.03888786,16.1995257
29,TRUE,0.4,28,34.87024225,252,27.88278688,18.7122941
31,TRUE,0.6,17,38.03152695,317,34.60600646,14.79069797
27,TRUE,0.4,46,29.01640694,293,30.93634469,17.20905183
25,TRUE,0.4,47,29.84825875,338,29.69973781,15.58449805
26,TRUE,0.4,45,26.8518023,204,38.42802528,13.55036441
28,TRUE,0.4,41,29.8557404,267,34.49177515,15.14609084
32,TRUE,0.6,23,36.8847512,251,34.62411723,19.03704064
27,TRUE,0.4,47,28.77278146,289,31.05909859,17.17864185
31,TRUE,0.6,18,37.61006385,312,34.67883861,14.79226796
30,TRUE,0.4,22,35.85569799,290,34.07169089,16.18518036
29,TRUE,0.4,29,34.98960126,251,28.08647258,18.66479825
26,TRUE,0.4,46,26.51565261,202,38.41249975,13.41969311
28,TRUE,0.4,42,29.99284216,267,34.60917838,15.09298232
32,TRUE,0.6,24,36.60430425,246,34.79659278,19.09853175
27,TRUE,0.4,48,28.73454216,285,31.32523245,17.15698574
31,TRUE,0.6,19,37.6236669,311,34.76465437,14.75107067
25,TRUE,0.4,48,29.83868561,336,29.84035565,15.51874714
26,TRUE,0.4,47,26.14449915,199,38.4203433,13.44214765
32,TRUE,0.6,25,36.05711221,242,34.78177409,19.06585834
29,TRUE,0.4,30,34.59546145,247,28.10332408,18.60682693
31,TRUE,0.6,20,37.24278362,307,34.89886256,14.66735612
26,TRUE,0.4,48,25.99027636,198,38.42863997,13.36076539
32,TRUE,0.6,26,35.84536821,239,34.8733726,19.08226629
25,TRUE,0.4,49,29.56840067,331,29.96069524,15.5024771
30,TRUE,0.4,23,35.40482052,285,34.20121984,16.1863009
27,TRUE,0.4,49,28.6286276,282,31.44929191,17.18443801
31,TRUE,0.6,21,36.87852334,303,34.97396869,14.60226289
28,TRUE,0.4,43,29.63812645,264,34.61519467,15.0490765
29,TRUE,0.4,31,33.81393297,244,28.00886039,18.28916242
32,TRUE,0.6,27,35.86317487,238,34.98188795,19.04789211
25,TRUE,0.4,50,29.45716067,328,30.08826328,15.45161302
31,TRUE,0.6,22,36.18581257,298,34.93207597,14.5280763
27,TRUE,0.4,50,28.62241529,280,31.61465306,17.13766013
29,TRUE,0.4,32,33.40735556,240,28.00923934,18.23814347
30,TRUE,0.4,24,35.39457391,283,34.34039135,16.16125968
26,TRUE,0.4,49,25.73598547,193,38.7506512,13.39790202
28,TRUE,0.4,44,29.28830644,261,34.61791191,15.01993556
31,TRUE,0.6,23,36.00944805,295,35.02139177,14.53409215
33,TRUE,0.6,0,39.92344111,350,35.00423559,15.08346976
29,TRUE,0.4,33,33.57259299,240,28.1489651,18.17410955
32,TRUE,0.6,28,35.35006858,235,34.93475083,18.97071571
26,TRUE,0.4,50,25.43083958,190,38.82216948,13.41614359
30,TRUE,0.4,25,35.16062634,280,34.40315756,16.1618044
28,TRUE,0.4,45,28.62262269,257,34.54187856,14.8346042
31,TRUE,0.6,24,36.01553275,293,35.16047176,14.51870498
34,TRUE,0.6,0,41.87117839,323,36.8384597,17.15086438
33,TRUE,0.6,1,39.79111995,346,28.27629262,19.00819468
29,TRUE,0.4,34,33.72808157,240,28.39160334,18.1030331
32,TRUE,0.6,29,35.47585191,235,35.05116163,18.9037215
28,TRUE,0.4,46,28.4996343,256,34.57151956,14.74493409
33,TRUE,0.6,2,39.92064426,344,28.62242259,18.92190102
34,TRUE,0.6,1,41.95324574,321,28.10479338,21.24595922
29,TRUE,0.4,35,33.41373077,238,28.45686005,17.95546738
35,TRUE,0.6,0,43.3318753,305,39.00069071,16.98738035
32,TRUE,0.6,30,35.59604649,235,35.2619588,18.80126228
28,TRUE,0.4,47,28.08217947,255,34.50449809,14.56916166
33,TRUE,0.6,3,39.81509207,340,28.77051669,18.90453822
30,TRUE,0.4,26,35.02293273,278,34.48446376,16.10239211
31,TRUE,0.6,25,36.08432228,292,35.27652609,14.49021299
35,TRUE,0.6,1,43.12950375,302,28.0664148,22.17022186
29,TRUE,0.4,36,33.57309343,238,28.64650511,17.88832988
28,TRUE,0.4,48,27.39904835,251,34.40318636,14.3849788
34,TRUE,0.6,2,41.53267864,319,28.05704153,21.05885699
28,TRUE,0.4,49,27.52997792,251,34.52067033,14.33405387
31,TRUE,0.6,26,36.24799511,292,35.39078981,14.43886339
30,TRUE,0.4,27,35.03319535,276,34.63209267,16.09274594
32,TRUE,0.6,31,34.91504415,227,35.49876112,18.90718337
33,TRUE,0.6,4,39.32808467,332,28.84522219,18.99730752
34,TRUE,0.6,3,41.49854164,316,28.25982979,21.03756201
35,TRUE,0.6,2,42.93936026,300,28.17305507,22.08238705
31,TRUE,0.6,27,36.11216715,290,35.45264592,14.41858161
33,TRUE,0.6,5,38.75517778,328,28.82467852,18.86819507
32,TRUE,0.6,32,34.74313291,225,35.56171174,18.89021189
30,TRUE,0.4,28,35.11068752,274,34.83504355,16.05345875
29,TRUE,0.4,37,33.37200153,236,28.73394997,17.81247009
34,TRUE,0.6,4,40.50772299,311,28.17806117,20.78335892
28,TRUE,0.4,50,27.41777917,248,34.70210169,14.28431014
33,TRUE,0.6,6,38.45395861,324,28.89593276,18.81772347
32,TRUE,0.6,33,34.65303571,223,35.77870528,18.84466926
35,TRUE,0.6,3,42.87654603,299,28.3180711,21.99041784
30,TRUE,0.4,29,35.13780196,273,34.93575602,16.02117309
29,TRUE,0.4,38,33.21932547,234,28.85037001,17.73689601
33,TRUE,0.6,7,38.18414887,321,29.11983308,18.71415872
36,TRUE,0.6,0,44.34954683,352,36.90349649,15.58226088
35,TRUE,0.6,4,42.46313029,295,28.32568061,21.9740308
30,TRUE,0.4,30,34.58708074,270,34.93779397,15.74509131
34,TRUE,0.6,5,40.05384966,306,28.50726944,20.71350822
33,TRUE,0.6,8,38.35882229,321,29.31948356,18.62776117
36,TRUE,0.6,1,44.12110362,350,36.94283798,15.51631555
31,TRUE,0.6,28,35.68327101,287,35.53965764,14.24743922
29,TRUE,0.4,39,32.76847632,230,28.88215375,17.6845657
32,TRUE,0.6,34,34.4939098,220,35.9107833,18.87972793
33,TRUE,0.6,9,38.27817061,318,29.43411661,18.62010261
30,TRUE,0.4,31,34.01266588,265,34.95401324,15.7121828
36,TRUE,0.6,2,43.6957157,348,36.94886862,15.29562941
34,TRUE,0.6,6,39.68544153,302,28.69062925,20.62444615
33,TRUE,0.6,10,38.27699462,317,29.58887293,18.53629426
31,TRUE,0.6,29,35.45989134,285,35.56558775,14.19251392
32,TRUE,0.6,35,33.61382696,217,35.71880027,18.61243913
29,TRUE,0.4,40,32.4432127,354,28.96060019,17.68178411
35,TRUE,0.6,5,42.32930937,294,28.38921347,21.86887085
30,TRUE,0.4,32,33.63346755,262,35.00543192,15.55038959
36,TRUE,0.6,3,43.76968947,346,37.13302115,15.24055883
34,TRUE,0.6,7,39.44918267,300,28.79585573,20.52178149
33,TRUE,0.6,11,38.03307154,313,29.67705868,18.51589207
31,TRUE,0.6,30,35.45315921,283,35.79238654,14.12015702
36,TRUE,0.6,4,43.41231757,341,37.26123928,15.26498781
32,TRUE,0.6,36,32.93170839,212,35.71090456,18.56797477
30,TRUE,0.4,33,33.72667545,261,35.1519302,15.51297133
29,TRUE,0.4,41,32.60555154,355,29.09740199,17.6196979
33,TRUE,0.6,12,36.80277637,308,29.58327918,18.16912695
35,TRUE,0.6,6,42.42859351,293,28.53543111,21.81743063
32,TRUE,0.6,37,32.50577336,208,35.80355976,18.50085189
36,TRUE,0.6,5,43.29356503,339,37.36303345,15.18296603
33,TRUE,0.6,13,36.19659394,304,29.48294499,18.12504603
31,TRUE,0.6,31,35.5015234,282,35.89925264,14.09291482
30,TRUE,0.4,34,33.87337054,261,35.26685446,15.45869761
29,TRUE,0.4,42,32.71873282,355,29.2448814,17.58131572
35,TRUE,0.6,7,42.34513378,290,28.71659538,21.80603485
34,TRUE,0.6,8,38.77161943,297,28.74024601,20.30031413
32,TRUE,0.6,38,32.61940682,208,35.91580993,18.43623448
33,TRUE,0.6,14,35.54014185,301,29.37869767,17.94898468
30,TRUE,0.4,35,33.97314879,260,35.4195772,15.41636835
32,TRUE,0.6,39,31.93840813,203,36.11335495,18.34933936
35,TRUE,0.6,8,41.85626367,283,28.78773394,21.87400204
29,TRUE,0.4,43,32.87210445,356,29.43235657,17.51646586
33,TRUE,0.6,15,35.19398652,297,29.44645209,17.95024108
34,TRUE,0.6,9,38.58630495,295,28.78811208,20.23950697
30,TRUE,0.4,36,33.6028673,257,35.46100653,15.29339063
33,TRUE,0.6,16,34.97351792,294,29.54736475,17.93000779
36,TRUE,0.6,6,42.94352907,337,37.35332367,15.08871103
29,TRUE,0.4,44,32.56475033,352,29.47681694,17.50470051
34,TRUE,0.6,10,38.74367399,295,28.92529561,20.16827892
31,TRUE,0.6,32,35.4292817,280,36.00227122,14.07145446
30,TRUE,0.4,37,33.64790014,256,35.57407972,15.266693
32,TRUE,0.6,40,31.9702687,247,36.24271769,18.31990874
35,TRUE,0.6,9,41.46569542,279,28.89565118,21.82020866
30,TRUE,0.4,38,33.54270061,254,35.76129353,15.1941708
36,TRUE,0.6,7,42.82024345,334,37.50125126,15.04894365
31,TRUE,0.6,33,34.97709567,277,35.96861788,14.00572473
32,TRUE,0.6,41,31.30937494,243,36.25125765,18.09665465
33,TRUE,0.6,17,34.32470167,288,29.54742012,17.93769296
35,TRUE,0.6,10,40.89007248,273,28.95972134,21.84233221
36,TRUE,0.6,8,41.41646938,329,37.23279673,14.73091997
29,TRUE,0.4,45,32.06319209,349,29.42704272,17.45037875
34,TRUE,0.6,11,38.4817938,293,29.01470838,20.06425386
32,TRUE,0.6,42,31.33579053,242,36.37783899,18.06832763
31,TRUE,0.6,34,34.37399734,273,35.94301899,13.86228488
33,TRUE,0.6,18,34.08528138,284,29.62442964,17.94399905
35,TRUE,0.6,11,40.75926705,271,29.0326012,21.80158055
30,TRUE,0.4,39,33.60263755,254,35.88531469,15.16686111
34,TRUE,0.6,12,38.51715952,290,29.52609493,19.98967769
31,TRUE,0.6,35,34.28520597,271,36.03734469,13.84354527
29,TRUE,0.4,46,31.7862138,348,29.43256189,17.24532523
33,TRUE,0.6,19,33.88131918,283,29.65194526,17.78963177
34,TRUE,0.6,13,38.40134721,288,29.58433337,19.97311257
31,TRUE,0.6,36,34.04965745,268,36.1065037,13.84671537
32,TRUE,0.6,43,31.09602921,241,36.36322438,17.93566576
33,TRUE,0.6,20,33.89513607,281,29.85486744,17.74549553
36,TRUE,0.6,9,41.25994289,325,37.40446449,14.75774154
30,TRUE,0.4,40,33.68067344,281,36.02284517,15.13530715
29,TRUE,0.4,47,31.66614453,345,29.55138981,17.20688092
33,TRUE,0.6,21,33.40459554,277,29.84390584,17.6503813
35,TRUE,0.6,12,40.62582684,270,29.15554845,21.69180768
31,TRUE,0.6,37,33.46811664,263,36.13803142,13.77334323
32,TRUE,0.6,44,30.99798946,239,36.47595595,17.94472135
30,TRUE,0.4,41,33.59136372,278,36.18772449,15.15119791
33,TRUE,0.6,22,33.32153807,275,29.93509113,17.60417815
36,TRUE,0.6,10,40.83030483,320,37.51905853,14.74364726
29,TRUE,0.4,48,30.90775818,339,29.55355536,16.97473734
31,TRUE,0.6,38,33.48738211,261,36.30208243,13.75704302
32,TRUE,0.6,45,30.39015643,236,36.3833389,17.80329277
35,TRUE,0.6,13,38.72063859,266,28.74382523,21.10476271
34,TRUE,0.6,14,38.2142868,285,29.77243467,19.95706634
33,TRUE,0.6,23,32.4560173,272,29.81336845,17.20274473
30,TRUE,0.4,42,33.19132646,274,36.22828904,15.18244831
36,TRUE,0.6,11,39.51463775,309,37.56188788,14.75823365
32,TRUE,0.6,46,29.97401658,232,36.43166416,17.85776008
29,TRUE,0.4,49,30.01358743,332,29.37288779,16.89782046
33,TRUE,0.6,24,31.91669524,267,29.7863609,17.16980116
35,TRUE,0.6,14,38.69789332,265,28.87759019,21.06031715
34,TRUE,0.6,15,37.87845269,281,29.7999593,19.97370077
32,TRUE,0.6,47,29.65040528,230,36.42209182,17.77601097
36,TRUE,0.6,12,39.51910328,308,37.64719297,14.7261413
29,TRUE,0.4,50,29.44558204,329,29.30275108,16.67764152
35,TRUE,0.6,15,38.55932846,262,28.96537257,21.06799778
34,TRUE,0.6,16,37.56590309,277,29.91080349,19.97417996
31,TRUE,0.6,39,33.30151729,258,36.42528323,13.71088625
36,TRUE,0.6,13,38.44435309,301,37.61060561,14.56518592
35,TRUE,0.6,16,38.60507763,262,29.10119301,20.99640297
30,TRUE,0.4,43,33.09516561,272,36.32235662,15.18311468
37,TRUE,0.6,0,40.10479566,301,37.31358054,17.46240014
33,TRUE,0.6,25,31.95921767,265,29.93619474,17.15656164
32,TRUE,0.6,48,29.75610594,230,36.53265014,17.71332221
36,TRUE,0.6,14,37.25501885,295,37.47170785,14.29358273
31,TRUE,0.6,40,32.51183597,274,36.33361027,13.6247675
35,TRUE,0.6,17,38.02357901,258,29.04351414,20.93413689
37,TRUE,0.6,1,40.24448281,301,35.00836845,19.02646122
36,TRUE,0.6,15,37.07304488,292,37.58272212,14.30267545
30,TRUE,0.4,44,32.78905937,271,36.29052424,14.97177133
33,TRUE,0.6,26,31.73939911,262,29.982138,17.14275197
34,TRUE,0.6,17,36.11190597,271,29.64284524,19.71929979
32,TRUE,0.6,49,29.59947854,228,36.62540071,17.68292081
37,TRUE,0.6,2,40.33385213,300,35.04449193,19.04606822
35,TRUE,0.6,18,38.09275472,257,29.23901132,20.88056823
31,TRUE,0.6,41,31.9748237,272,36.25461702,13.52151018
36,TRUE,0.6,16,36.8749548,289,37.7020543,14.27021732
37,TRUE,0.6,3,39.51186398,296,34.88494254,18.87033015
32,TRUE,0.6,50,29.23681874,224,36.72674714,17.72525632
33,TRUE,0.6,27,31.55927074,259,30.05230151,17.13142375
35,TRUE,0.6,19,37.88500931,255,29.48028832,20.78675241
30,TRUE,0.4,45,32.3718279,267,36.35532484,14.92097012
34,TRUE,0.6,18,36.2620194,271,29.77705898,19.6502658
31,TRUE,0.6,42,31.97750601,271,36.34308335,13.49284118
37,TRUE,0.6,4,39.63196259,295,35.16178855,18.74489731
35,TRUE,0.6,20,36.74702863,249,29.39634995,20.63443089
38,TRUE,0.6,0,39.6075787,280,38.7275332,17.38081407
34,TRUE,0.6,19,35.79661877,267,29.96700847,19.57448237
30,TRUE,0.4,46,32.32712291,265,36.49435232,14.90008976
37,TRUE,0.6,5,39.69232875,294,35.28657488,18.70852167
38,TRUE,0.6,1,39.51595996,278,34.20890249,20.33539088
34,TRUE,0.6,20,35.72397852,264,30.24418808,19.54696335
36,TRUE,0.6,17,36.410744,286,37.66056359,14.25296839
33,TRUE,0.6,28,31.50651324,256,30.19295136,17.13991081
37,TRUE,0.6,6,39.36255588,290,35.39204152,18.69559756
34,TRUE,0.6,21,35.41850756,261,30.26160757,19.52001828
31,TRUE,0.6,43,31.73413238,268,36.42400553,13.46953107
35,TRUE,0.6,21,36.01424237,244,29.31314391,20.55755748
33,TRUE,0.6,29,31.27074255,255,30.27289772,16.94513804
36,TRUE,0.6,18,36.06608023,284,37.63853782,14.16918908
30,TRUE,0.4,47,31.74260874,260,36.5065364,14.91261256
34,TRUE,0.6,22,35.45761628,260,30.37525838,19.47579783
38,TRUE,0.6,2,39.62520439,277,34.37057355,20.28084051
33,TRUE,0.6,30,31.30880047,253,30.56807207,16.89313656
31,TRUE,0.6,44,31.6688112,267,36.47856448,13.41563431
35,TRUE,0.6,22,35.81551749,242,29.37302025,20.47399958
36,TRUE,0.6,19,35.82808966,281,37.73894272,14.13079883
34,TRUE,0.6,23,35.35411369,257,30.49444394,19.48272577
37,TRUE,0.6,7,38.86130162,288,35.32408331,18.54987642
30,TRUE,0.4,48,31.30938884,254,36.71232924,14.91105084
38,TRUE,0.6,3,39.17183224,272,34.66778225,20.20217462
31,TRUE,0.6,45,31.05813883,261,36.51898539,13.48990579
34,TRUE,0.6,24,35.36719746,255,30.63660079,19.46868422
35,TRUE,0.6,23,34.7917307,238,29.32599934,20.16548015
36,TRUE,0.6,20,35.29345954,277,37.76391514,14.02361417
38,TRUE,0.6,4,38.88723389,269,34.75245072,20.15377723
34,TRUE,0.6,25,35.12819854,252,30.77458976,19.42012877
37,TRUE,0.6,8,38.74749135,286,35.43380874,18.49166084
30,TRUE,0.4,49,31.03061645,250,36.8647317,14.90138219
31,TRUE,0.6,46,30.2507801,255,36.47227468,13.44383487
35,TRUE,0.6,24,34.92872468,238,29.52672429,20.08608622
36,TRUE,0.6,21,34.97271863,274,37.79809146,14.03372797
33,TRUE,0.6,31,30.91266443,249,30.61367061,16.79495125
38,TRUE,0.6,5,37.13370814,266,34.33794422,19.42193124
35,TRUE,0.6,25,34.49934974,234,29.66808174,20.03618839
36,TRUE,0.6,22,34.67481947,271,37.86480489,13.99626951
30,TRUE,0.4,50,31.05507332,249,36.97675923,14.87871824
37,TRUE,0.6,9,38.64169656,285,35.48213829,18.4206262
33,TRUE,0.6,32,30.5653384,247,30.59206668,16.64930487
38,TRUE,0.6,6,36.90616791,263,34.42856411,19.41304282
35,TRUE,0.6,26,34.63830026,234,29.80213924,19.96560679
36,TRUE,0.6,23,33.65650044,267,37.65440139,13.69722451
39,TRUE,0.6,0,40.97958687,329,36.47525424,16.00157459
34,TRUE,0.6,26,34.89466047,249,30.84744183,19.38120979
33,TRUE,0.6,33,30.1594834,244,30.62550492,16.55749028
31,TRUE,0.6,47,29.72435161,250,36.50834235,13.47291912
35,TRUE,0.6,27,34.43268432,232,29.84506582,19.89793684
39,TRUE,0.6,1,40.70156263,325,35.7657918,16.66667498
36,TRUE,0.6,24,33.25590217,263,37.74481527,13.63145048
33,TRUE,0.6,34,29.8737171,240,30.68489186,16.5643246
34,TRUE,0.6,27,34.78344105,247,30.92988425,19.34562636
37,TRUE,0.6,10,38.61136317,283,35.61588626,18.41177943
38,TRUE,0.6,7,36.9924592,262,34.90087161,19.20502084
35,TRUE,0.6,28,34.20284278,230,29.89388435,19.79796147
39,TRUE,0.6,2,40.5082313,322,35.97023314,16.56664099
31,TRUE,0.6,48,29.53144775,248,36.54816276,13.45058575
34,TRUE,0.6,28,34.7586831,245,31.05930671,19.32141737
35,TRUE,0.6,29,33.64526146,225,29.87803984,19.77108858
39,TRUE,0.6,3,40.09594604,321,35.93230022,16.30749525
38,TRUE,0.6,8,36.35337852,258,34.84895203,19.14006517
37,TRUE,0.6,11,38.25373547,280,35.692796,18.2861643
31,TRUE,0.6,49,29.29347302,247,36.52870203,13.27388905
36,TRUE,0.6,25,32.56230697,259,37.68751307,13.44989559
33,TRUE,0.6,35,29.95209691,239,30.81732586,16.53251085
34,TRUE,0.6,29,34.89941443,245,31.18846727,19.25310322
38,TRUE,0.6,9,36.37607745,257,34.95960567,19.10539952
31,TRUE,0.6,50,29.08412761,245,36.56689346,13.22315856
37,TRUE,0.6,12,38.27179007,279,35.90049023,18.19212153
36,TRUE,0.6,26,32.46688861,257,37.79297342,13.4414674
33,TRUE,0.6,36,29.74301749,236,30.9588608,16.4868753
35,TRUE,0.6,30,33.21642893,222,29.84201668,19.7022661
39,TRUE,0.6,4,40.04442475,318,36.20458574,16.23217888
37,TRUE,0.6,13,37.27944775,275,35.7310376,17.95387676
33,TRUE,0.6,37,29.49914291,233,31.00506407,16.45820958
36,TRUE,0.6,27,32.33102786,255,37.89372734,13.37448906
34,TRUE,0.6,30,33.8957021,240,31.09656921,19.02269851
38,TRUE,0.6,10,35.30883404,253,34.88552198,18.72032438
40,TRUE,0.6,0,39.60892036,366,34.08988225,14.70393747
35,TRUE,0.6,31,32.65248387,221,29.7800787,19.33773724
39,TRUE,0.6,5,39.74423333,315,36.26058776,16.19347743
37,TRUE,0.6,14,36.3229355,272,35.55794398,17.59363158
33,TRUE,0.6,38,28.75926931,230,30.87607511,16.12046104
36,TRUE,0.6,28,32.46607374,255,37.99900734,13.32757121
40,TRUE,0.6,1,39.08599977,364,29.30925362,17.53862764
34,TRUE,0.6,31,33.78178912,238,31.17819431,18.98721039
38,TRUE,0.6,11,34.8496144,247,35.12694062,18.75793715
33,TRUE,0.6,39,28.28611548,229,30.96401786,15.82625959
35,TRUE,0.6,32,32.68476512,219,29.93913069,19.32326755
39,TRUE,0.6,6,39.53627445,314,36.27237659,16.06285862
37,TRUE,0.6,15,36.06319169,269,35.61485372,17.61677363
33,TRUE,0.6,40,28.09125743,290,31.17729028,15.7918571
38,TRUE,0.6,12,34.56246483,244,35.17943639,18.7655952
40,TRUE,0.6,2,38.67280419,362,29.35428542,17.32622549
34,TRUE,0.6,32,33.45155801,234,31.23741727,18.98283125
37,TRUE,0.6,16,35.81546711,268,35.58076665,17.53100987
33,TRUE,0.6,41,27.91250605,291,31.21112385,15.74297024
38,TRUE,0.6,13,33.11723312,238,34.87680292,18.45565026
34,TRUE,0.6,33,33.10983587,232,31.22130072,18.86921175
36,TRUE,0.6,29,32.15796435,252,38.07857632,13.2401036
33,TRUE,0.6,42,27.46655289,288,31.15729662,15.62695114
35,TRUE,0.6,33,32.31748977,217,30.04417188,19.19158578
38,TRUE,0.6,14,32.67848155,235,34.8351085,18.44188008
39,TRUE,0.6,7,39.60088995,312,36.46013618,16.02622213
34,TRUE,0.6,34,33.15685013,231,31.34099226,18.83242157
33,TRUE,0.6,43,27.36089744,287,31.19904017,15.52851095
38,TRUE,0.6,15,32.31935043,232,34.84037291,18.44101271
40,TRUE,0.6,3,38.48759958,358,29.44398587,17.33135712
36,TRUE,0.6,30,31.55056332,249,37.99779991,13.03651842
35,TRUE,0.6,34,31.50191406,214,29.9356217,18.92714659
34,TRUE,0.6,35,32.96231965,229,31.52540485,18.76863007
37,TRUE,0.6,17,35.4421739,263,35.71158618,17.57677463
39,TRUE,0.6,8,39.32416006,308,36.70856882,15.89754753
38,TRUE,0.6,16,31.72618758,230,34.67952515,18.28484613
34,TRUE,0.6,36,32.85422309,228,31.57516228,18.68193595
36,TRUE,0.6,31,31.45311349,247,38.10263868,13.03906326
35,TRUE,0.6,35,31.42703308,212,30.02669326,18.91204967
40,TRUE,0.6,4,38.32868895,355,29.51817387,17.30740421
38,TRUE,0.6,17,29.56456723,223,34.10134365,17.56513252
33,TRUE,0.6,44,26.70026905,284,31.06542804,15.2525312
37,TRUE,0.6,18,35.27275223,260,35.83826598,17.58081252
39,TRUE,0.6,9,39.36673198,306,36.89035643,15.85503023
39,TRUE,0.6,10,39.06528099,302,36.99339697,15.88326647
40,TRUE,0.6,5,38.03844366,351,29.54029515,17.25701564
33,TRUE,0.6,45,26.84353589,284,31.19457106,15.19920083
37,TRUE,0.6,19,34.17200945,256,35.66707589,17.14033452
34,TRUE,0.6,37,32.53462769,224,31.62602968,18.710634
35,TRUE,0.6,36,31.01435501,211,30.05809056,18.63035361
39,TRUE,0.6,11,38.72393144,297,37.14748131,15.91547501
36,TRUE,0.6,32,31.32854301,246,38.13004911,12.96402017
33,TRUE,0.6,46,26.97841172,283,31.3946151,15.12645136
38,TRUE,0.6,18,29.30227643,220,34.18150884,17.53010884
40,TRUE,0.6,6,37.77579441,348,29.64558806,17.17029837
33,TRUE,0.6,47,27.12225988,283,31.52295282,15.07315995
39,TRUE,0.6,12,38.498101,293,37.29992766,15.9446312
34,TRUE,0.6,38,32.66288393,224,31.82525708,18.63292166
35,TRUE,0.6,37,30.81454886,209,30.10915009,18.5437939
40,TRUE,0.6,7,37.80499406,346,29.77114415,17.14705523
38,TRUE,0.6,19,29.26239811,219,34.25782232,17.49050132
36,TRUE,0.6,33,30.05670679,240,37.86869788,12.68793043
33,TRUE,0.6,48,27.19167942,282,31.65362314,15.04677239
37,TRUE,0.6,20,33.96312328,255,35.67124837,17.0156086
39,TRUE,0.6,13,38.45887451,291,37.44103623,15.90949843
34,TRUE,0.6,39,31.80909282,218,31.69708521,18.60897383
33,TRUE,0.6,49,27.19184081,280,31.79177904,15.04730469
35,TRUE,0.6,38,29.95305996,204,29.9458266,18.39574244
38,TRUE,0.6,20,29.21256293,218,34.32844518,17.44806038
36,TRUE,0.6,34,29.63441121,238,37.80162256,12.52423979
40,TRUE,0.6,8,37.87858611,345,29.88408045,17.10211994
39,TRUE,0.6,14,38.0642884,290,37.36136478,15.7364156
34,TRUE,0.6,40,31.2724533,295,31.72251946,18.43462304
37,TRUE,0.6,21,33.96199822,253,35.83320411,17.00755933
35,TRUE,0.6,39,29.79504542,203,29.97782222,18.27431331
36,TRUE,0.6,35,29.763446,238,37.90720582,12.48040586
39,TRUE,0.6,15,38.0538213,289,37.44312628,15.70516538
40,TRUE,0.6,9,37.68070174,342,30.00697738,17.04797615
34,TRUE,0.6,41,30.4916738,291,31.68727211,18.19373718
33,TRUE,0.6,50,27.26388314,279,31.92539193,15.02087106
37,TRUE,0.6,22,34.05071279,252,35.99237609,16.96120563
38,TRUE,0.6,21,29.01385134,216,34.37109383,17.41410776
40,TRUE,0.6,10,37.65111589,340,30.12719428,16.98234112
35,TRUE,0.6,40,29.84377603,307,30.1000012,18.23847141
37,TRUE,0.6,23,33.6516155,251,35.9359868,16.70012903
41,TRUE,0.8,0,40.12774872,328,35.82801098,16.57345033
38,TRUE,0.6,22,29.13095152,216,34.48884995,17.35283701
34,TRUE,0.6,42,30.45819055,288,31.8905686,18.17999821
36,TRUE,0.6,36,29.84555611,237,38.06972552,12.43135532
41,TRUE,0.8,1,39.63102045,325,35.36887305,16.69833691
39,TRUE,0.6,16,37.78193629,287,37.44537355,15.68182729
35,TRUE,0.6,41,29.56203154,304,30.11707817,18.2218638
