run_no,spat_feed,diff_mort,juv-mort,time,BA,no_trees
16,FALSE,TRUE,0.6,131,32.06459042,72
18,FALSE,TRUE,1,34,36.00080054,190
17,FALSE,TRUE,0.8,74,42.99651369,151
18,FALSE,TRUE,1,35,35.80424006,189
16,FALSE,TRUE,0.6,132,32.30712401,72
17,FALSE,TRUE,0.8,75,43.03760497,150
13,FALSE,TRUE,0,133,51.69879197,364
16,FALSE,TRUE,0.6,133,32.04134061,71
16,FALSE,TRUE,0.6,134,32.27410106,71
16,FALSE,TRUE,0.6,135,32.5323468,71
18,FALSE,TRUE,1,36,36.19076518,188
17,FALSE,TRUE,0.8,76,43.18993267,148
18,FALSE,TRUE,1,37,36.46620119,187
16,FALSE,TRUE,0.6,136,32.80897404,71
13,FALSE,TRUE,0,134,52.28970205,363
18,FALSE,TRUE,1,38,36.79825696,186
17,FALSE,TRUE,0.8,77,43.44651265,147
16,FALSE,TRUE,0.6,137,32.84854186,70
18,FALSE,TRUE,1,39,36.94061104,184
16,FALSE,TRUE,0.6,138,32.45545088,67
17,FALSE,TRUE,0.8,78,43.21714083,146
16,FALSE,TRUE,0.6,139,32.71246485,67
17,FALSE,TRUE,0.8,79,42.13788644,144
13,FALSE,TRUE,0,135,52.48833034,363
16,FALSE,TRUE,0.6,140,32.97438447,67
18,FALSE,TRUE,1,40,36.73230972,182
16,FALSE,TRUE,0.6,141,33.22045121,67
18,FALSE,TRUE,1,41,37.04678563,181
17,FALSE,TRUE,0.8,80,42.32871856,143
16,FALSE,TRUE,0.6,142,33.4651697,67
16,FALSE,TRUE,0.6,143,32.62119333,66
18,FALSE,TRUE,1,42,37.24263965,180
17,FALSE,TRUE,0.8,81,42.12398039,142
18,FALSE,TRUE,1,43,37.41976941,179
16,FALSE,TRUE,0.6,144,32.8711324,66
17,FALSE,TRUE,0.8,82,42.56392512,142
16,FALSE,TRUE,0.6,145,32.5461798,64
17,FALSE,TRUE,0.8,83,42.53129886,140
16,FALSE,TRUE,0.6,146,32.54200889,63
13,FALSE,TRUE,0,136,51.91560838,344
16,FALSE,TRUE,0.6,147,32.7481627,63
18,FALSE,TRUE,1,44,37.82634302,179
18,FALSE,TRUE,1,45,38.23486137,179
16,FALSE,TRUE,0.6,148,32.95181042,63
17,FALSE,TRUE,0.8,84,42.95819678,140
18,FALSE,TRUE,1,46,37.89484045,173
16,FALSE,TRUE,0.6,149,33.15296953,63
18,FALSE,TRUE,1,47,37.55244338,169
16,FALSE,TRUE,0.6,150,31.90089887,61
19,FALSE,FALSE,0,0,38.50444244,190
17,FALSE,TRUE,0.8,85,42.81120042,137
13,FALSE,TRUE,0,137,51.88530849,330
17,FALSE,TRUE,0.8,86,43.20999247,137
19,FALSE,FALSE,0,1,38.05259842,189
17,FALSE,TRUE,0.8,87,42.62239163,134
18,FALSE,TRUE,1,48,37.93495472,169
19,FALSE,FALSE,0,2,38.24658137,183
18,FALSE,TRUE,1,49,38.3484564,169
13,FALSE,TRUE,0,138,52.81864763,334
18,FALSE,TRUE,1,50,38.07834078,167
17,FALSE,TRUE,0.8,88,42.9509314,133
19,FALSE,FALSE,0,3,37.14528439,162
18,FALSE,TRUE,1,51,37.78667168,163
17,FALSE,TRUE,0.8,89,43.07025605,132
13,FALSE,TRUE,0,139,53.15105282,332
17,FALSE,TRUE,0.8,90,43.45310719,132
18,FALSE,TRUE,1,52,38.15338811,162
17,FALSE,TRUE,0.8,91,43.3715822,129
19,FALSE,FALSE,0,4,34.9379186,149
18,FALSE,TRUE,1,53,38.04625756,160
18,FALSE,TRUE,1,54,37.65990975,156
18,FALSE,TRUE,1,55,37.53555094,154
17,FALSE,TRUE,0.8,92,43.76831267,129
19,FALSE,FALSE,0,5,32.77612715,140
17,FALSE,TRUE,0.8,93,43.44207271,127
13,FALSE,TRUE,0,140,52.9282031,319
17,FALSE,TRUE,0.8,94,43.73173752,126
19,FALSE,FALSE,0,6,31.09733247,138
18,FALSE,TRUE,1,56,37.93409663,154
17,FALSE,TRUE,0.8,95,44.10609476,126
18,FALSE,TRUE,1,57,38.13473364,151
18,FALSE,TRUE,1,58,38.40134651,150
19,FALSE,FALSE,0,7,31.46149834,138
13,FALSE,TRUE,0,141,52.21134375,319
18,FALSE,TRUE,1,59,38.30839385,149
17,FALSE,TRUE,0.8,96,44.38547465,125
17,FALSE,TRUE,0.8,97,44.64358471,124
18,FALSE,TRUE,1,60,37.0605888,145
17,FALSE,TRUE,0.8,98,44.77739034,123
13,FALSE,TRUE,0,142,52.76454703,321
19,FALSE,FALSE,0,8,31.2897534,137
18,FALSE,TRUE,1,61,37.28721293,144
17,FALSE,TRUE,0.8,99,44.1836054,121
18,FALSE,TRUE,1,62,36.31608014,142
18,FALSE,TRUE,1,63,35.33119841,141
19,FALSE,FALSE,0,9,29.91193474,138
17,FALSE,TRUE,0.8,100,44.03090011,118
13,FALSE,TRUE,0,143,53.12007218,317
17,FALSE,TRUE,0.8,101,43.05596895,117
18,FALSE,TRUE,1,64,35.72689511,141
17,FALSE,TRUE,0.8,102,42.47797701,114
19,FALSE,FALSE,0,10,30.28523802,139
18,FALSE,TRUE,1,65,35.96456811,140
18,FALSE,TRUE,1,66,36.28266064,139
17,FALSE,TRUE,0.8,103,41.16695538,111
18,FALSE,TRUE,1,67,36.17585609,138
19,FALSE,FALSE,0,11,29.25191339,135
13,FALSE,TRUE,0,144,52.90439505,313
17,FALSE,TRUE,0.8,104,40.75985749,109
18,FALSE,TRUE,1,68,35.22627005,134
17,FALSE,TRUE,0.8,105,40.93909034,108
18,FALSE,TRUE,1,69,34.96889392,131
17,FALSE,TRUE,0.8,106,40.96814264,106
18,FALSE,TRUE,1,70,34.69111248,129
17,FALSE,TRUE,0.8,107,40.36510159,104
13,FALSE,TRUE,0,145,53.15590545,306
18,FALSE,TRUE,1,71,35.06127562,129
19,FALSE,FALSE,0,12,29.79680599,137
17,FALSE,TRUE,0.8,108,39.96050989,102
18,FALSE,TRUE,1,72,35.38786436,129
19,FALSE,FALSE,0,13,30.50962238,140
18,FALSE,TRUE,1,73,35.75219449,129
17,FALSE,TRUE,0.8,109,39.85402673,101
13,FALSE,TRUE,0,146,53.55539105,305
18,FALSE,TRUE,1,74,36.12922911,129
17,FALSE,TRUE,0.8,110,39.90531674,100
18,FALSE,TRUE,1,75,36.49011265,129
17,FALSE,TRUE,0.8,111,39.45339302,98
19,FALSE,FALSE,0,14,29.7103093,140
13,FALSE,TRUE,0,147,53.21521908,300
18,FALSE,TRUE,1,76,36.51695595,126
17,FALSE,TRUE,0.8,112,39.23678722,97
18,FALSE,TRUE,1,77,36.88723879,126
17,FALSE,TRUE,0.8,113,39.56427262,97
18,FALSE,TRUE,1,78,37.08234938,124
17,FALSE,TRUE,0.8,114,39.58491617,96
19,FALSE,FALSE,0,15,30.86158172,142
18,FALSE,TRUE,1,79,35.935187,121
17,FALSE,TRUE,0.8,115,39.33313448,95
13,FALSE,TRUE,0,148,53.8498504,302
18,FALSE,TRUE,1,80,36.25596354,121
17,FALSE,TRUE,0.8,116,38.95685821,92
18,FALSE,TRUE,1,81,36.26526958,119
17,FALSE,TRUE,0.8,117,37.10302941,89
18,FALSE,TRUE,1,82,35.44269271,117
19,FALSE,FALSE,0,16,32.12008039,148
17,FALSE,TRUE,0.8,118,37.1128928,88
18,FALSE,TRUE,1,83,34.80745194,116
13,FALSE,TRUE,0,149,54.05214014,309
17,FALSE,TRUE,0.8,119,37.43422085,88
18,FALSE,TRUE,1,84,35.06949545,115
17,FALSE,TRUE,0.8,120,37.73607627,88
18,FALSE,TRUE,1,85,35.42248989,115
19,FALSE,FALSE,0,17,33.05146467,153
18,FALSE,TRUE,1,86,35.6593946,114
17,FALSE,TRUE,0.8,121,38.02460823,88
13,FALSE,TRUE,0,150,54.0324236,314
20,FALSE,FALSE,0.2,0,40.47126734,177
18,FALSE,TRUE,1,87,35.98281936,114
17,FALSE,TRUE,0.8,122,38.33134816,88
20,FALSE,FALSE,0.2,1,40.74926417,177
17,FALSE,TRUE,0.8,123,38.02948001,86
18,FALSE,TRUE,1,88,34.64544995,111
20,FALSE,FALSE,0.2,2,41.16227324,179
19,FALSE,FALSE,0,18,34.0551259,162
18,FALSE,TRUE,1,89,34.83069238,110
17,FALSE,TRUE,0.8,124,38.12511413,85
18,FALSE,TRUE,1,90,35.08082648,109
20,FALSE,FALSE,0.2,3,40.52450379,173
17,FALSE,TRUE,0.8,125,38.42558878,85
18,FALSE,TRUE,1,91,35.3842729,109
17,FALSE,TRUE,0.8,126,38.53483805,84
17,FALSE,TRUE,0.8,127,38.20769046,82
19,FALSE,FALSE,0,19,35.53805728,167
18,FALSE,TRUE,1,92,35.40829613,108
20,FALSE,FALSE,0.2,4,39.7298779,167
18,FALSE,TRUE,1,93,35.62060262,107
17,FALSE,TRUE,0.8,128,38.02202217,81
18,FALSE,TRUE,1,94,35.29665854,104
17,FALSE,TRUE,0.8,129,38.01281961,80
20,FALSE,FALSE,0.2,5,39.19819031,165
18,FALSE,TRUE,1,95,34.79401513,102
17,FALSE,TRUE,0.8,130,35.50271076,77
17,FALSE,TRUE,0.8,131,34.56120441,74
20,FALSE,FALSE,0.2,6,38.96226095,161
18,FALSE,TRUE,1,96,35.08317311,102
19,FALSE,FALSE,0,20,36.70523413,179
18,FALSE,TRUE,1,97,35.43687132,102
17,FALSE,TRUE,0.8,132,34.83196876,74
20,FALSE,FALSE,0.2,7,39.20522174,160
18,FALSE,TRUE,1,98,35.77996164,102
17,FALSE,TRUE,0.8,133,33.02616343,71
18,FALSE,TRUE,1,99,36.08011251,102
17,FALSE,TRUE,0.8,134,33.1009203,70
17,FALSE,TRUE,0.8,135,32.82862731,69
18,FALSE,TRUE,1,100,36.25151148,101
20,FALSE,FALSE,0.2,8,39.56548612,162
19,FALSE,FALSE,0,21,37.52496849,201
18,FALSE,TRUE,1,101,35.46469007,99
17,FALSE,TRUE,0.8,136,32.56300812,68
18,FALSE,TRUE,1,102,35.75944154,99
18,FALSE,TRUE,1,103,36.0853463,99
20,FALSE,FALSE,0.2,9,39.7855835,164
17,FALSE,TRUE,0.8,137,32.81054904,68
17,FALSE,TRUE,0.8,138,31.85255374,67
17,FALSE,TRUE,0.8,139,31.28666678,66
18,FALSE,TRUE,1,104,36.28625147,98
20,FALSE,FALSE,0.2,10,40.04623233,162
19,FALSE,FALSE,0,22,38.7904754,233
18,FALSE,TRUE,1,105,36.31575646,96
17,FALSE,TRUE,0.8,140,30.70026033,65
18,FALSE,TRUE,1,106,36.45283697,95
20,FALSE,FALSE,0.2,11,39.91349776,164
18,FALSE,TRUE,1,107,36.72843047,95
17,FALSE,TRUE,0.8,141,30.36307499,64
17,FALSE,TRUE,0.8,142,30.11737936,63
17,FALSE,TRUE,0.8,143,29.87843215,62
18,FALSE,TRUE,1,108,35.84894651,93
19,FALSE,FALSE,0,23,40.19316449,292
20,FALSE,FALSE,0.2,12,40.34581791,165
18,FALSE,TRUE,1,109,35.87523468,92
17,FALSE,TRUE,0.8,144,28.65711833,60
18,FALSE,TRUE,1,110,35.97693912,91
18,FALSE,TRUE,1,111,35.3619355,90
17,FALSE,TRUE,0.8,145,27.98846123,59
20,FALSE,FALSE,0.2,13,40.78965139,166
17,FALSE,TRUE,0.8,146,28.2131592,59
17,FALSE,TRUE,0.8,147,28.12009503,58
18,FALSE,TRUE,1,112,35.62942751,90
20,FALSE,FALSE,0.2,14,40.06062047,164
18,FALSE,TRUE,1,113,34.72958018,89
19,FALSE,FALSE,0,24,41.70160382,394
17,FALSE,TRUE,0.8,148,28.34739364,58
18,FALSE,TRUE,1,114,35.04171079,89
18,FALSE,TRUE,1,115,35.29928366,89
20,FALSE,FALSE,0.2,15,40.44788395,161
17,FALSE,TRUE,0.8,149,28.58391752,58
17,FALSE,TRUE,0.8,150,28.81228654,58
21,FALSE,FALSE,0.4,0,36.98713566,196
18,FALSE,TRUE,1,116,34.86937559,88
18,FALSE,TRUE,1,117,35.16649602,88
21,FALSE,FALSE,0.4,1,35.62780023,196
20,FALSE,FALSE,0.2,16,40.73499471,157
18,FALSE,TRUE,1,118,35.2743851,87
19,FALSE,FALSE,0,25,43.09287734,536
18,FALSE,TRUE,1,119,35.60443988,87
21,FALSE,FALSE,0.4,2,35.26531967,193
20,FALSE,FALSE,0.2,17,40.77740384,156
18,FALSE,TRUE,1,120,34.98559768,85
21,FALSE,FALSE,0.4,3,35.28069555,186
18,FALSE,TRUE,1,121,35.27863633,85
18,FALSE,TRUE,1,122,35.20599518,84
20,FALSE,FALSE,0.2,18,40.90180506,159
19,FALSE,FALSE,0,26,44.42998966,702
18,FALSE,TRUE,1,123,34.62628536,82
20,FALSE,FALSE,0.2,19,40.73947044,159
21,FALSE,FALSE,0.4,4,35.16162224,181
18,FALSE,TRUE,1,124,34.41972234,80
18,FALSE,TRUE,1,125,34.62945396,80
18,FALSE,TRUE,1,126,34.39954617,79
21,FALSE,FALSE,0.4,5,34.55400524,177
18,FALSE,TRUE,1,127,34.10736102,77
19,FALSE,FALSE,0,27,45.9121976,866
20,FALSE,FALSE,0.2,20,40.64783653,156
21,FALSE,FALSE,0.4,6,34.60435686,177
18,FALSE,TRUE,1,128,34.38595968,77
18,FALSE,TRUE,1,129,34.69146146,77
20,FALSE,FALSE,0.2,21,40.7337446,163
18,FALSE,TRUE,1,130,34.30018864,74
21,FALSE,FALSE,0.4,7,34.45175851,175
18,FALSE,TRUE,1,131,34.21982234,73
20,FALSE,FALSE,0.2,22,40.39027739,167
18,FALSE,TRUE,1,132,34.46397223,73
19,FALSE,FALSE,0,28,47.43638755,1054
18,FALSE,TRUE,1,133,34.72685386,73
20,FALSE,FALSE,0.2,23,40.83436032,169
21,FALSE,FALSE,0.4,8,33.86987544,176
18,FALSE,TRUE,1,134,35.00717257,73
18,FALSE,TRUE,1,135,35.26346395,73
21,FALSE,FALSE,0.4,9,33.58409691,171
20,FALSE,FALSE,0.2,24,40.61619683,176
18,FALSE,TRUE,1,136,35.54335685,73
18,FALSE,TRUE,1,137,35.29247213,72
21,FALSE,FALSE,0.4,10,32.15616734,170
19,FALSE,FALSE,0,29,48.93022653,1230
18,FALSE,TRUE,1,138,35.52686204,72
20,FALSE,FALSE,0.2,25,40.94950643,182
18,FALSE,TRUE,1,139,35.74068263,72
21,FALSE,FALSE,0.4,11,31.56913934,171
18,FALSE,TRUE,1,140,35.36748476,70
20,FALSE,FALSE,0.2,26,41.16033782,190
18,FALSE,TRUE,1,141,34.42356246,68
18,FALSE,TRUE,1,142,34.66240166,68
19,FALSE,FALSE,0,30,50.58970849,1398
21,FALSE,FALSE,0.4,12,31.90305075,170
18,FALSE,TRUE,1,143,34.47913323,67
20,FALSE,FALSE,0.2,27,40.76169529,199
18,FALSE,TRUE,1,144,33.46245511,65
21,FALSE,FALSE,0.4,13,32.29578935,169
18,FALSE,TRUE,1,145,32.53855862,62
18,FALSE,TRUE,1,146,32.73816661,62
20,FALSE,FALSE,0.2,28,40.62285327,206
18,FALSE,TRUE,1,147,32.23153389,61
21,FALSE,FALSE,0.4,14,32.48719431,170
19,FALSE,FALSE,0,31,51.29238123,1540
18,FALSE,TRUE,1,148,32.48140664,61
21,FALSE,FALSE,0.4,15,32.81914661,171
20,FALSE,FALSE,0.2,29,40.6284105,212
18,FALSE,TRUE,1,149,32.66049241,61
18,FALSE,TRUE,1,150,32.91223175,61
22,FALSE,FALSE,0.6,0,42.63807253,184
20,FALSE,FALSE,0.2,30,40.50220444,215
22,FALSE,FALSE,0.6,1,42.60190393,184
21,FALSE,FALSE,0.4,16,32.58662395,171
20,FALSE,FALSE,0.2,31,40.75120061,218
22,FALSE,FALSE,0.6,2,42.8883447,184
19,FALSE,FALSE,0,32,52.5013816,1643
22,FALSE,FALSE,0.6,3,41.59644653,170
21,FALSE,FALSE,0.4,17,31.54094262,170
21,FALSE,FALSE,0.4,18,30.35929431,168
20,FALSE,FALSE,0.2,32,40.85882318,223
22,FALSE,FALSE,0.6,4,39.17748687,157
21,FALSE,FALSE,0.4,19,30.41137464,166
19,FALSE,FALSE,0,33,53.51980176,1755
20,FALSE,FALSE,0.2,33,41.31742396,227
22,FALSE,FALSE,0.6,5,39.38739021,154
22,FALSE,FALSE,0.6,6,39.39232992,149
20,FALSE,FALSE,0.2,34,41.77937072,241
21,FALSE,FALSE,0.4,20,30.81959919,167
22,FALSE,FALSE,0.6,7,37.91861516,146
20,FALSE,FALSE,0.2,35,42.29372705,247
19,FALSE,FALSE,0,34,55.0830864,1838
21,FALSE,FALSE,0.4,21,30.90969574,168
22,FALSE,FALSE,0.6,8,37.69308309,146
21,FALSE,FALSE,0.4,22,31.29801032,170
22,FALSE,FALSE,0.6,9,37.76366726,142
20,FALSE,FALSE,0.2,36,42.72762146,249
22,FALSE,FALSE,0.6,10,37.59980251,140
21,FALSE,FALSE,0.4,23,31.67967142,173
19,FALSE,FALSE,0,35,56.64605597,1868
22,FALSE,FALSE,0.6,11,37.14015715,139
20,FALSE,FALSE,0.2,37,41.94367913,252
20,FALSE,FALSE,0.2,38,42.18723133,258
21,FALSE,FALSE,0.4,24,31.7073582,183
22,FALSE,FALSE,0.6,12,37.19087544,138
22,FALSE,FALSE,0.6,13,37.57583833,139
20,FALSE,FALSE,0.2,39,42.69371229,264
21,FALSE,FALSE,0.4,25,32.06946242,183
22,FALSE,FALSE,0.6,14,37.96264996,139
19,FALSE,FALSE,0,36,57.54046216,1874
21,FALSE,FALSE,0.4,26,32.37821223,183
22,FALSE,FALSE,0.6,15,38.22596633,139
20,FALSE,FALSE,0.2,40,43.11019708,264
21,FALSE,FALSE,0.4,27,32.76772103,186
22,FALSE,FALSE,0.6,16,38.62197312,141
20,FALSE,FALSE,0.2,41,43.54969566,269
19,FALSE,FALSE,0,37,58.30256049,1860
22,FALSE,FALSE,0.6,17,38.72970393,144
21,FALSE,FALSE,0.4,28,33.13822729,187
20,FALSE,FALSE,0.2,42,43.27975718,272
22,FALSE,FALSE,0.6,18,38.7879507,144
22,FALSE,FALSE,0.6,19,38.88406787,145
20,FALSE,FALSE,0.2,43,43.4397446,275
21,FALSE,FALSE,0.4,29,33.48794495,187
19,FALSE,FALSE,0,38,59.06091416,1831
22,FALSE,FALSE,0.6,20,39.26490755,150
21,FALSE,FALSE,0.4,30,33.38022247,185
20,FALSE,FALSE,0.2,44,43.35821435,275
22,FALSE,FALSE,0.6,21,38.42535913,150
21,FALSE,FALSE,0.4,31,33.37902159,183
22,FALSE,FALSE,0.6,22,38.56941537,150
20,FALSE,FALSE,0.2,45,43.80623556,278
22,FALSE,FALSE,0.6,23,38.94789332,154
19,FALSE,FALSE,0,39,59.42780271,1752
21,FALSE,FALSE,0.4,32,33.41769821,179
20,FALSE,FALSE,0.2,46,44.2797497,281
22,FALSE,FALSE,0.6,24,38.82439666,153
21,FALSE,FALSE,0.4,33,33.33187959,177
20,FALSE,FALSE,0.2,47,43.40004011,282
22,FALSE,FALSE,0.6,25,38.97047186,153
22,FALSE,FALSE,0.6,26,38.58579659,151
21,FALSE,FALSE,0.4,34,33.70636522,177
19,FALSE,FALSE,0,40,59.55735413,1674
22,FALSE,FALSE,0.6,27,38.80743587,150
20,FALSE,FALSE,0.2,48,42.35768993,284
21,FALSE,FALSE,0.4,35,33.28371074,175
22,FALSE,FALSE,0.6,28,38.74310199,148
20,FALSE,FALSE,0.2,49,42.77811733,284
19,FALSE,FALSE,0,41,59.62583047,1609
21,FALSE,FALSE,0.4,36,33.51900958,174
22,FALSE,FALSE,0.6,29,37.73178425,148
20,FALSE,FALSE,0.2,50,43.25528673,287
22,FALSE,FALSE,0.6,30,37.97443013,148
21,FALSE,FALSE,0.4,37,33.31759008,173
22,FALSE,FALSE,0.6,31,37.87122484,146
20,FALSE,FALSE,0.2,51,43.74896258,287
19,FALSE,FALSE,0,42,60.87238403,1580
21,FALSE,FALSE,0.4,38,33.25351747,172
22,FALSE,FALSE,0.6,32,38.19484626,146
21,FALSE,FALSE,0.4,39,33.45599371,171
20,FALSE,FALSE,0.2,52,43.85052324,286
22,FALSE,FALSE,0.6,33,38.58310897,147
22,FALSE,FALSE,0.6,34,38.73240171,147
19,FALSE,FALSE,0,43,60.78523186,1491
20,FALSE,FALSE,0.2,53,43.42524499,284
22,FALSE,FALSE,0.6,35,38.90120561,144
21,FALSE,FALSE,0.4,40,33.57902449,170
20,FALSE,FALSE,0.2,54,43.90910121,285
21,FALSE,FALSE,0.4,41,33.97123601,169
22,FALSE,FALSE,0.6,36,38.94763023,142
20,FALSE,FALSE,0.2,55,44.34465201,287
21,FALSE,FALSE,0.4,42,33.28667735,166
22,FALSE,FALSE,0.6,37,38.05208249,138
19,FALSE,FALSE,0,44,60.66619804,1425
22,FALSE,FALSE,0.6,38,38.41189252,137
21,FALSE,FALSE,0.4,43,33.13387554,165
22,FALSE,FALSE,0.6,39,38.08428041,131
20,FALSE,FALSE,0.2,56,44.54185735,284
22,FALSE,FALSE,0.6,40,38.41822411,131
21,FALSE,FALSE,0.4,44,33.37322214,164
19,FALSE,FALSE,0,45,61.6908845,1384
20,FALSE,FALSE,0.2,57,45.04534275,284
22,FALSE,FALSE,0.6,41,37.53898543,129
21,FALSE,FALSE,0.4,45,33.81091452,165
20,FALSE,FALSE,0.2,58,44.23867124,281
22,FALSE,FALSE,0.6,42,36.39851326,125
22,FALSE,FALSE,0.6,43,36.40418026,124
21,FALSE,FALSE,0.4,46,34.17274523,165
19,FALSE,FALSE,0,46,61.56011092,1297
20,FALSE,FALSE,0.2,59,44.7317865,282
21,FALSE,FALSE,0.4,47,34.48740287,165
22,FALSE,FALSE,0.6,44,36.09803556,122
22,FALSE,FALSE,0.6,45,35.27090916,120
20,FALSE,FALSE,0.2,60,43.89221287,281
19,FALSE,FALSE,0,47,61.51522045,1222
22,FALSE,FALSE,0.6,46,34.71808263,117
21,FALSE,FALSE,0.4,48,34.89255781,165
22,FALSE,FALSE,0.6,47,34.06584752,115
20,FALSE,FALSE,0.2,61,44.22499179,279
21,FALSE,FALSE,0.4,49,35.20270327,164
22,FALSE,FALSE,0.6,48,34.28175535,113
20,FALSE,FALSE,0.2,62,44.68512944,279
21,FALSE,FALSE,0.4,50,35.50730003,163
19,FALSE,FALSE,0,48,61.61019702,1156
22,FALSE,FALSE,0.6,49,34.41236572,111
20,FALSE,FALSE,0.2,63,44.12738913,276
21,FALSE,FALSE,0.4,51,35.925107,163
22,FALSE,FALSE,0.6,50,34.61519949,110
22,FALSE,FALSE,0.6,51,34.21316018,108
20,FALSE,FALSE,0.2,64,44.15542423,275
19,FALSE,FALSE,0,49,62.32088774,1124
21,FALSE,FALSE,0.4,52,36.28365919,162
22,FALSE,FALSE,0.6,52,34.40371971,106
22,FALSE,FALSE,0.6,53,33.3373656,103
20,FALSE,FALSE,0.2,65,44.4840443,274
21,FALSE,FALSE,0.4,53,36.59141917,163
22,FALSE,FALSE,0.6,54,33.07646395,102
22,FALSE,FALSE,0.6,55,33.05834084,101
19,FALSE,FALSE,0,50,61.49458875,1067
21,FALSE,FALSE,0.4,54,36.33879277,160
20,FALSE,FALSE,0.2,66,44.81279532,270
21,FALSE,FALSE,0.4,55,36.73766054,161
22,FALSE,FALSE,0.6,56,32.96998936,100
20,FALSE,FALSE,0.2,67,45.28760267,272
22,FALSE,FALSE,0.6,57,33.20080135,100
19,FALSE,FALSE,0,51,61.46109181,1026
22,FALSE,FALSE,0.6,58,33.45967432,100
21,FALSE,FALSE,0.4,56,36.79076021,159
22,FALSE,FALSE,0.6,59,33.7526634,100
20,FALSE,FALSE,0.2,68,43.87190899,266
21,FALSE,FALSE,0.4,57,36.66662272,156
22,FALSE,FALSE,0.6,60,32.25665279,96
20,FALSE,FALSE,0.2,69,43.18685339,265
22,FALSE,FALSE,0.6,61,32.43819382,95
19,FALSE,FALSE,0,52,62.23151644,1005
21,FALSE,FALSE,0.4,58,36.78490824,154
22,FALSE,FALSE,0.6,62,32.0300995,93
20,FALSE,FALSE,0.2,70,42.56730274,262
21,FALSE,FALSE,0.4,59,37.1773192,154
22,FALSE,FALSE,0.6,63,32.31141044,93
20,FALSE,FALSE,0.2,71,42.946609,262
22,FALSE,FALSE,0.6,64,32.60216204,93
19,FALSE,FALSE,0,53,62.7969318,981
21,FALSE,FALSE,0.4,60,37.54355199,154
22,FALSE,FALSE,0.6,65,32.87101967,93
22,FALSE,FALSE,0.6,66,33.14121888,93
20,FALSE,FALSE,0.2,72,43.46761151,266
21,FALSE,FALSE,0.4,61,37.38748968,153
22,FALSE,FALSE,0.6,67,33.39504322,93
19,FALSE,FALSE,0,54,62.7614326,937
21,FALSE,FALSE,0.4,62,37.15274395,150
22,FALSE,FALSE,0.6,68,33.6353511,93
20,FALSE,FALSE,0.2,73,42.44930379,265
21,FALSE,FALSE,0.4,63,37.3693976,148
22,FALSE,FALSE,0.6,69,33.30926805,92
19,FALSE,FALSE,0,55,62.61827033,887
20,FALSE,FALSE,0.2,74,43.01760479,268
22,FALSE,FALSE,0.6,70,33.36510147,91
22,FALSE,FALSE,0.6,71,33.65019264,91
21,FALSE,FALSE,0.4,64,36.47066647,144
20,FALSE,FALSE,0.2,75,43.34343601,267
22,FALSE,FALSE,0.6,72,33.41725494,90
21,FALSE,FALSE,0.4,65,36.0263725,142
22,FALSE,FALSE,0.6,73,33.67607684,90
19,FALSE,FALSE,0,56,63.31826564,864
22,FALSE,FALSE,0.6,74,33.01226405,88
21,FALSE,FALSE,0.4,66,36.22314754,142
20,FALSE,FALSE,0.2,76,43.91306757,269
22,FALSE,FALSE,0.6,75,32.55388905,87
21,FALSE,FALSE,0.4,67,36.61111676,142
22,FALSE,FALSE,0.6,76,32.7898907,87
20,FALSE,FALSE,0.2,77,42.88700498,267
19,FALSE,FALSE,0,57,61.29153576,822
22,FALSE,FALSE,0.6,77,33.06054699,87
21,FALSE,FALSE,0.4,68,36.97495966,142
22,FALSE,FALSE,0.6,78,33.25981788,86
20,FALSE,FALSE,0.2,78,43.45362909,268
22,FALSE,FALSE,0.6,79,33.53168221,86
21,FALSE,FALSE,0.4,69,36.95735669,141
19,FALSE,FALSE,0,58,62.17565763,813
20,FALSE,FALSE,0.2,79,42.87506679,268
22,FALSE,FALSE,0.6,80,33.81347463,86
21,FALSE,FALSE,0.4,70,36.80308448,138
22,FALSE,FALSE,0.6,81,34.06971996,86
21,FALSE,FALSE,0.4,71,36.43422703,137
22,FALSE,FALSE,0.6,82,33.14139849,84
19,FALSE,FALSE,0,59,62.17692918,792
22,FALSE,FALSE,0.6,83,33.40225884,84
20,FALSE,FALSE,0.2,80,43.43807933,271
21,FALSE,FALSE,0.4,72,36.68376781,136
22,FALSE,FALSE,0.6,84,33.6543653,84
20,FALSE,FALSE,0.2,81,43.97472254,273
22,FALSE,FALSE,0.6,85,33.9032976,83
21,FALSE,FALSE,0.4,73,36.45095893,134
22,FALSE,FALSE,0.6,86,33.30428353,82
22,FALSE,FALSE,0.6,87,33.58937274,82
21,FALSE,FALSE,0.4,74,36.62136017,133
19,FALSE,FALSE,0,60,61.83239872,769
20,FALSE,FALSE,0.2,82,44.22756279,269
21,FALSE,FALSE,0.4,75,36.71170969,132
22,FALSE,FALSE,0.6,88,33.5358549,81
20,FALSE,FALSE,0.2,83,43.38880502,264
22,FALSE,FALSE,0.6,89,33.28406045,80
22,FALSE,FALSE,0.6,90,33.42695035,79
19,FALSE,FALSE,0,61,61.02017776,733
21,FALSE,FALSE,0.4,76,36.40273754,131
22,FALSE,FALSE,0.6,91,33.43041278,78
20,FALSE,FALSE,0.2,84,43.39647754,260
21,FALSE,FALSE,0.4,77,36.72104861,130
22,FALSE,FALSE,0.6,92,33.68836334,78
19,FALSE,FALSE,0,62,62.12441493,731
