Block,Year,Tree_ID,GBH,DBH,Status,Snag,Species,Easting,Northing,In_out
33,1959,1306,NA,11.3333333333,1,No,F,433013.4,106260.5,In
33,1964,1306,NA,13,1,No,F,433013.4,106260.5,In
33,1984,1306,77,24.5,1,No,F,433013.4,106260.5,In
33,1988,1306,82.4,26.2,1,No,F,433013.4,106260.5,In
33,1996,1306,94,29.9,1,No,F,433013.4,106260.5,In
33,2014,1306,116,36.9239468,1,No,F,433013.4,106260.5,In
33,1959,1307,NA,6.3333333333,1,No,F,433013,106260,In
33,1964,1307,NA,8,1,No,F,433013,106260,In
33,1984,1307,44,14,1,No,F,433013,106260,In
33,1988,1307,51.5,16.4,1,No,F,433013,106260,In
33,1996,1307,60,19.1,1,No,F,433013,106260,In
33,2014,1307,75,23.87324146,1,No,F,433013,106260,In
33,1964,1308,NA,0.8,1,No,I,433011.4,106267.6,In
33,1959,1309,NA,107.3333333333,0,No,F,433011.4,106251.9,In
33,1964,1309,NA,110,0,No,F,433011.4,106251.9,In
33,1959,1310,NA,7.3333333333,1,No,F,433011.3,106257.7,In
33,1964,1310,NA,8.5,1,No,F,433011.3,106257.7,In
33,1984,1310,54,17.2,1,No,F,433011.3,106257.7,In
33,1988,1310,58.6,18.7,1,No,F,433011.3,106257.7,In
33,1996,1310,61,19.4,0,No,F,433011.3,106257.7,In
33,2014,1310,95,30.23943919,0,No,F,433011.3,106257.7,In
33,1959,1311,NA,0.4,NA,No,I,433010.9,106264.2,In
33,1964,1311,NA,0.9,1,No,I,433010.9,106264.2,In
33,1959,1312,NA,23.3333333333,1,Yes,F,433010.8,106266.7,In
33,1964,1312,NA,24,1,No,F,433010.8,106266.7,In
33,1984,1312,96,30.6,1,No,F,433010.8,106266.7,In
33,1988,1312,99.9,31.8,1,No,F,433010.8,106266.7,In
33,1996,1312,97,30.9,0,No,F,433010.8,106266.7,In
33,2014,1312,38,12.09577567,0,Yes,F,433010.8,106266.7,In
33,1959,1313,NA,17,1,No,I,433010.5,106253.7,In
33,1964,1313,NA,19,1,No,I,433010.5,106253.7,In
33,1984,1313,NA,20.5,NA,No,I,433010.5,106253.7,In
33,1988,1313,60.2,20.5,NA,No,I,433010.5,106253.7,In
33,1996,1313,66,21,NA,No,I,433010.5,106253.7,In
33,2014,1313,63,20.05352283,NA,No,I,433010.5,106253.7,In
33,1959,1314,NA,12.6666666667,0,No,I,433010.5,106253.7,In
33,1959,1315,NA,13,1,No,I,433010.4,106255.4,In
33,1964,1315,NA,15,1,No,I,433010.4,106255.4,In
33,1984,1315,60,19.1,1,No,I,433010.4,106255.4,In
33,1988,1315,60.2,19.2,1,No,I,433010.4,106255.4,In
33,1996,1315,60,19.1,1,No,I,433010.4,106255.4,In
33,2014,1315,59,18.78028328,0,Yes,I,433010.4,106255.4,In
33,1959,1316,NA,16.3333333333,1,No,I,433010.4,106249.8,In
33,1964,1316,NA,14,1,No,I,433010.4,106249.8,In
33,1984,1316,64,20.4,1,No,I,433010.4,106249.8,In
33,1988,1316,64.2,20.4,1,No,I,433010.4,106249.8,In
33,1996,1316,63,20.1,1,No,I,433010.4,106249.8,In
33,1984,1317,28,8.9,1,No,I,433010.4,106249.8,In
33,1988,1317,NA,8,1,No,I,433010.4,106249.8,In
33,1996,1317,26,8.3,1,No,I,433010.4,106249.8,In
33,1959,1318,NA,24.1666666667,1,No,F,433010.2,106265.7,In
33,1964,1318,NA,27.5,1,No,F,433010.2,106265.7,In
33,1984,1318,106,33.7,1,No,F,433010.2,106265.7,In
33,1988,1318,112.7,35.9,1,No,F,433010.2,106265.7,In
33,1996,1318,123,39.2,1,No,F,433010.2,106265.7,In
33,2014,1318,149,47.42817304,1,No,F,433010.2,106265.7,In
33,1959,1319,NA,11.8333333333,1,No,F,433009.7,106268.2,In
33,1964,1319,NA,12,1,No,F,433009.7,106268.2,In
33,1984,1319,48,15.3,1,No,F,433009.7,106268.2,In
33,1988,1319,49.3,15.7,1,No,F,433009.7,106268.2,In
33,1996,1319,60,19.1,1,No,F,433009.7,106268.2,In
33,1959,1320,NA,11.3333333333,0,No,I,433008.2,106253.6,In
33,1959,1321,NA,81,1,No,Q,433008.2,106250.4,In
33,1964,1321,NA,85,1,No,Q,433008.2,106250.4,In
33,1984,1321,292,92.9,1,No,Q,433008.2,106250.4,In
33,1959,1322,NA,7,1,No,I,433008.2,106249.8,In
33,1959,1323,NA,5.75,1,No,I,433007.8,106249.4,In
33,1959,1324,NA,11.3333333333,1,No,F,433007.5,106257.7,In
33,1964,1324,NA,13,1,No,F,433007.5,106257.7,In
33,1984,1324,NA,23,1,No,F,433007.5,106257.7,In
33,1988,1324,76.2,24.3,1,No,F,433007.5,106257.7,In
33,1996,1324,90,28.6,0,No,F,433007.5,106257.7,In
33,2014,1324,84,26.73803044,0,Yes,F,433007.5,106257.7,In
33,1959,1325,NA,4,0,No,I,433007.2,106249.2,In
33,1959,1328,NA,6.3333333333,1,No,F,433005.8,106256.6,In
33,1964,1328,NA,6.5,1,No,F,433005.8,106256.6,In
33,1984,1328,38,12.1,1,No,F,433005.8,106256.6,In
33,1988,1328,40,12.7,1,No,F,433005.8,106256.6,In
33,1996,1328,49,15.6,1,No,F,433005.8,106256.6,In
33,2014,1328,69,21.96338215,NA,No,F,433005.8,106256.6,In
33,1959,1333,NA,65.5,1,No,F,433002.5,106264.8,In
33,1964,1333,NA,68.5,1,No,F,433002.5,106264.8,In
33,1984,1333,239,76.1,1,No,F,433002.5,106264.8,In
33,1988,1333,244.6,77.9,1,No,F,433002.5,106264.8,In
33,1996,1333,258,82.1,1,No,F,433002.5,106264.8,In
33,2014,1333,274.5,87.37606376,1,No,F,433002.5,106264.8,In
33,1964,1335,NA,0.5,1,No,I,433002.1,106265.1,In
33,1959,1336,NA,3,1,No,I,433000.6,106250.2,In
33,1959,1337,NA,3,NA,No,I,433000,106249.7,In
33,1959,1341,NA,7.3333333333,1,No,I,432997.6,106262.6,In
33,1964,1341,NA,7,1,No,I,432997.6,106262.6,In
33,1984,1341,27,8.6,1,No,I,432997.6,106262.6,In
33,1959,1342,NA,1,NA,No,I,432997.4,106263.8,In
33,1959,1343,NA,3,NA,No,I,432996.4,106263.1,In
33,1959,1344,NA,7.6666666667,1,No,I,432996.4,106262.4,In
33,1964,1344,NA,8,1,No,I,432996.4,106262.4,In
33,1984,1344,29,9.2,0,No,I,432996.4,106262.4,In
33,1959,1345,NA,76.3333333333,1,No,F,432996.3,106262.7,In
33,1964,1345,NA,79,1,No,F,432996.3,106262.7,In
33,1984,1345,262,83.4,1,No,F,432996.3,106262.7,In
33,1988,1345,NA,83,0,No,F,432996.3,106262.7,In
33,1996,1345,258,82.1,0,No,F,432996.3,106262.7,In
33,2014,1345,240,76.39437268,0,Yes,F,432996.3,106262.7,In
33,1959,1347,NA,2,NA,No,I,432995.9,106262.5,In
33,1964,1347,NA,5.5,1,No,I,432995.9,106262.5,In
33,1984,1347,19,6,1,No,I,432995.9,106262.5,In
33,1959,1348,NA,11.6666666667,1,No,I,432995.8,106256.7,In
33,1964,1348,NA,12,1,No,I,432995.8,106256.7,In
33,1984,1348,47,15,1,No,I,432995.8,106256.7,In
33,1988,1348,NA,16,NA,No,I,432995.8,106256.7,In
33,1996,1348,51,16.2,NA,No,I,432995.8,106256.7,In
33,1959,1349,NA,104,1,No,F,432995.4,106249.5,In
33,1964,1349,NA,106.5,1,No,F,432995.4,106249.5,In
33,1984,1349,342,108.9,1,No,F,432995.4,106249.5,In
33,1988,1349,337.3,107.4,1,No,F,432995.4,106249.5,In
33,1996,1349,342,108.9,1,No,F,432995.4,106249.5,In
33,2014,1349,353,112.3633898,1,No,F,433000.4,106249.5,In
33,1959,1350,NA,11.3333333333,1,No,I,432995.2,106264.4,In
33,1964,1350,NA,12,1,No,I,432995.2,106264.4,In
33,1984,1350,48,15.3,1,No,I,432995.2,106264.4,In
33,1959,1351,NA,10.6666666667,1,No,I,432995.2,106264.4,In
33,1964,1351,NA,11,1,No,I,432995.2,106264.4,In
33,1959,1352,NA,6.3333333333,1,No,F,432994.9,106254.8,In
33,1964,1352,NA,6.5,1,No,F,432994.9,106254.8,In
33,1984,1352,37,11.8,1,No,F,432994.9,106254.8,In
33,1988,1352,37,11.8,1,No,F,432994.9,106254.8,In
33,2014,2251,11.5,3.660564,1,No,I,433007,106250.5,In
33,2014,2252,16,5.092958,1,No,I,433007.5,106250,In
33,2014,2253,18,5.729578,1,No,I,433008,106249.5,In
33,2014,2254,17.5,5.570423,1,No,I,433007.3,106250.2,In
33,2014,2255,7.5,2.387324,1,No,I,433008.3,106251,In
33,2014,2256,7,2.228169,1,No,I,433008.5,106251,In
34,1959,1353,NA,9,NA,No,I,433014.6,106237.9,In
34,1959,1354,NA,3,NA,No,I,433014.2,106232.5,In
34,1959,1355,NA,12,NA,No,I,433012.5,106239.8,In
34,1964,1355,NA,15,1,No,I,433012.5,106239.8,In
34,1984,1355,47,15,0,No,I,433012.5,106239.8,In
34,1959,1356,NA,12,NA,Yes,I,433012.4,106235.4,In
34,1964,1356,NA,13,1,No,I,433012.4,106235.4,In
34,1984,1356,37,11.8,1,No,I,433012.4,106235.4,In
34,1988,1356,NA,11,0,No,I,433012.4,106235.4,In
34,1996,1356,34,10.8,0,No,I,433012.4,106235.4,In
34,1959,1357,NA,4,1,No,I,433012.4,106234.5,In
34,1964,1357,NA,5,1,No,I,433012.4,106234.5,In
34,1984,1357,22,7,1,No,I,433012.4,106234.5,In
34,1988,1357,20.9,6.7,1,No,I,433012.4,106234.5,In
34,1996,1357,23,7.3,1,No,I,433012.4,106234.5,In
34,1959,1359,NA,17,1,No,I,433012.2,106244.6,In
34,1964,1359,NA,18,1,No,I,433012.2,106244.6,In
34,1959,1360,NA,11,NA,No,F,433012.1,106235.6,In
34,1964,1360,NA,12,1,No,F,433012.1,106235.6,In
34,1984,1360,45,14.3,0,No,F,433012.1,106235.6,In
34,1988,1360,14.8,4.7,0,No,F,433012.1,106235.6,In
34,1959,1361,NA,5,NA,No,I,433011.9,106234.8,In
34,1964,1361,NA,5,1,No,I,433011.9,106234.8,In
34,1984,1361,20,6.4,1,No,I,433011.9,106234.8,In
34,1988,1361,NA,7,1,No,I,433011.9,106234.8,In
34,1996,1361,25,8,1,No,I,433011.9,106234.8,In
34,1959,1362,NA,11,NA,No,I,433011.7,106248.3,In
34,1964,1362,NA,12,1,No,I,433011.7,106248.3,In
34,1959,1363,NA,5.5,NA,No,I,433011.7,106235.6,In
34,1964,1363,NA,7,1,No,I,433011.7,106235.6,In
34,1959,1364,NA,2,NA,No,I,433011.3,106241.1,In
34,1964,1364,NA,3,1,No,I,433011.3,106241.1,In
34,1959,1365,NA,3,NA,No,I,433010.8,106241.3,In
34,1964,1365,NA,9.5,1,No,I,433010.8,106241.3,In
34,1959,1366,NA,10.5,NA,No,I,433010.8,106233.3,In
34,1964,1366,NA,12,1,No,I,433010.8,106233.3,In
34,1984,1366,44,14,1,No,I,433010.8,106233.3,In
34,1988,1366,44.5,14.2,1,No,I,433010.8,106233.3,In
34,1996,1366,54,17.2,1,No,I,433010.8,106233.3,In
34,2014,1366,60,19.09859317,1,No,I,433010.8,106233.3,In
34,1959,1368,NA,13,NA,No,I,433010.5,106251.7,In
34,1964,1368,NA,13,1,No,I,433010.5,106251.7,In
34,1984,1368,NA,15,1,No,I,433010.5,106251.7,In
34,1988,1368,49.1,15.6,1,No,I,433010.5,106251.7,In
34,1996,1368,53,16.9,1,No,I,433010.5,106251.7,In
34,2014,1368,45.5,14.48309982,0,Yes,I,433010.5,106251.7,In
34,1959,1369,NA,12,NA,No,I,433010.5,106251.7,In
34,1964,1369,NA,12,1,No,I,433010.5,106251.7,In
34,1984,1369,NA,14.5,1,No,I,433010.5,106251.7,In
34,1988,1369,47.5,15.1,1,No,I,433010.5,106251.7,In
34,1996,1369,51,16.2,1,No,I,433010.5,106251.7,In
34,2014,1369,64,20.37183272,1,No,I,433010.5,106251.7,In
34,1984,1370,NA,6.5,1,No,I,433010.5,106251.7,In
34,1988,1370,NA,7,1,No,I,433010.5,106251.7,In
34,1996,1370,26,8.3,1,No,I,433010.5,106251.7,In
34,2014,1370,43.5,13.84648005,1,No,I,433010.5,106251.7,In
34,1959,1371,NA,5,NA,No,F,433010.3,106232.8,In
34,1964,1371,NA,7,1,No,F,433010.3,106232.8,In
34,1959,1372,NA,0.5,NA,No,I,433010.2,106242.6,In
34,1959,1373,NA,4,1,No,I,433009.3,106244,In
34,1964,1373,NA,4,1,No,I,433009.3,106244,In
34,1959,1374,NA,10,NA,Yes,I,433009.2,106248.4,In
34,1964,1374,NA,13,1,No,I,433009.2,106248.4,In
34,1984,1374,37,11.8,1,No,I,433009.2,106248.4,In
34,1988,1374,NA,11.5,0,No,I,433009.2,106248.4,In
34,1996,1374,36,11.5,0,No,I,433009.2,106248.4,In
34,1959,1375,NA,9,NA,No,I,433009.2,106246.4,In
34,1964,1375,NA,12,1,No,I,433009.2,106246.4,In
34,1959,1376,NA,3,NA,No,F,433009.2,106233.7,In
34,1964,1376,NA,5,1,No,F,433009.2,106233.7,In
34,1984,1376,28,8.9,1,No,F,433009.2,106233.7,In
34,1988,1376,32.2,10.2,1,No,F,433009.2,106233.7,In
34,1996,1376,41,13.1,0,No,F,433009.2,106233.7,In
34,1959,1378,NA,5,NA,No,I,433008.8,106251.8,In
34,1964,1378,NA,6,1,No,I,433008.8,106251.8,In
34,1984,1378,19,6,1,No,I,433008.8,106251.8,In
34,1959,1379,NA,3,NA,No,I,433005,106248,In
34,1959,1380,NA,4,NA,No,F,433005,106247.2,In
34,1964,1380,NA,5,1,No,F,433005,106247.2,In
34,1984,1380,27,8.6,1,No,F,433005,106247.2,In
34,1988,1380,28.5,9.1,1,No,F,433005,106247.2,In
34,1996,1380,44,14,1,No,F,433005,106247.2,In
34,2014,1380,103.5,32.94507322,1,No,F,433005,106247.2,In
34,1959,1381,NA,4,NA,No,I,433004.6,106236.2,In
34,1964,1381,NA,5,1,No,I,433004.6,106236.2,In
34,1959,1382,NA,122,NA,No,F,433003.8,106241.4,In
34,1964,1382,NA,127,1,No,F,433003.8,106241.4,In
34,1984,1382,386,122.9,0,No,F,433003.8,106241.4,In
34,1988,1382,NA,120,0,No,F,433003.8,106241.4,In
34,1996,1382,366,116.5,0,No,F,433003.8,106241.4,In
34,1959,1383,NA,7,NA,No,I,433003.7,106241,In
34,1964,1383,NA,7,1,No,I,433003.7,106241,In
34,1984,1383,21,6.7,1,No,I,433003.7,106241,In
34,1959,1384,NA,0.2,NA,No,I,433003.4,106244,In
34,1959,1385,NA,4,NA,No,I,433003.2,106251.6,In
34,1964,1385,NA,5,1,No,I,433003.2,106251.6,In
34,1959,1386,NA,12,NA,No,I,433003.2,106236.9,In
34,1964,1386,NA,13,1,No,I,433003.2,106236.9,In
34,1984,1386,41,13.1,1,No,I,433003.2,106236.9,In
34,1988,1386,52,16.6,1,No,I,433003.2,106236.9,In
34,1996,1386,58,18.5,1,No,I,433003.2,106236.9,In
34,2014,1386,59,18.78028328,NA,No,I,433003.2,106236.9,In
34,1959,1387,NA,3,NA,No,I,433002.7,106251.6,In
34,1964,1387,NA,5,1,No,I,433002.7,106251.6,In
34,1959,1388,NA,4,NA,No,I,433002.7,106232.8,In
34,1959,1389,NA,9,1,No,I,433002,106248.7,In
34,1964,1389,NA,10,1,No,I,433002,106248.7,In
34,1984,1389,30,9.5,1,No,I,433002,106248.7,In
34,1959,1391,NA,12,NA,No,I,433001.8,106232.8,In
34,1964,1391,NA,13.5,1,No,I,433001.8,106232.8,In
34,1984,1391,40,12.7,0,No,I,433001.8,106232.8,In
34,1988,1391,NA,12.7,0,No,I,433001.8,106232.8,In
34,1996,1391,40,12.7,0,No,I,433001.8,106232.8,In
34,1959,1392,NA,9,NA,No,I,433001.6,106238.8,In
34,1964,1392,NA,13,0,No,I,433001.6,106238.8,In
34,1959,1393,NA,3,NA,No,I,433001.4,106251.7,In
34,1964,1393,NA,3,0,No,I,433001.4,106251.7,In
34,1959,1394,NA,16,NA,Yes,I,433001.2,106250.2,In
34,1964,1394,NA,20,1,No,I,433001.2,106250.2,In
34,1984,1394,NA,19,0,No,I,433001.2,106250.2,In
34,1988,1394,NA,19,0,No,I,433001.2,106250.2,In
34,1996,1394,60,19.1,0,No,I,433001.2,106250.2,In
34,1959,1397,NA,11,NA,No,I,432998.8,106240.8,In
34,1964,1397,NA,13,0,No,I,432998.8,106240.8,In
34,1959,1398,NA,14.5,NA,Yes,I,432998.4,106235.4,In
34,1964,1398,NA,16,1,No,I,432998.4,106235.4,In
34,1984,1398,45,14.3,1,No,I,432998.4,106235.4,In
34,1988,1398,NA,16,NA,No,I,432998.4,106235.4,In
34,1996,1398,51,16.2,NA,No,I,432998.4,106235.4,In
34,2014,1398,42,13.36901522,0,Yes,I,432998.4,106235.4,In
34,1959,1399,NA,14,NA,No,I,432997.9,106235,In
34,1964,1399,NA,16,1,No,I,432997.9,106235,In
34,1984,1399,62,19.7,1,No,I,432997.9,106235,In
34,1959,1400,NA,12,NA,No,I,432997.8,106248.3,In
34,1964,1400,NA,13,1,No,I,432997.8,106248.3,In
34,1984,1400,46,14.6,1,No,I,432997.8,106248.3,In
34,1959,1401,NA,13,NA,No,I,432997.5,106239.6,In
34,1964,1401,NA,12,1,No,I,432997.5,106239.6,In
34,1984,1401,36,11.5,1,No,I,432997.5,106239.6,In
34,1988,1401,35.8,11.4,1,No,I,432997.5,106239.6,In
34,1996,1401,51,16.2,1,No,I,432997.5,106239.6,In
34,2014,1401,76,24.19155135,1,No,I,432997.5,106239.6,In
34,1984,1402,NA,6,1,No,I,432997.5,106239.6,In
34,1988,1402,24.2,7.7,1,No,I,432997.5,106239.6,In
34,1996,1402,45,14.3,1,No,I,432997.5,106239.6,In
34,2014,1402,63,20.05352283,1,No,I,432997.5,106239.6,In
34,1959,1403,NA,9,NA,No,I,432996.6,106247.4,In
34,1964,1403,NA,10,1,No,I,432996.6,106247.4,In
34,1984,1403,31,9.9,1,No,I,432996.6,106247.4,In
34,1959,1404,NA,8,NA,No,I,432996.5,106239.3,In
34,1964,1404,NA,10,1,No,I,432996.5,106239.3,In
34,1959,1405,NA,14,NA,No,I,432995.9,106249.8,In
34,1964,1405,NA,15,1,No,I,432995.9,106249.8,In
34,1984,1405,48,15.3,1,No,I,432995.9,106249.8,In
34,1959,1406,NA,21,NA,No,F,432995.9,106245.9,In
34,1964,1406,NA,23,1,No,F,432995.9,106245.9,In
34,1984,1406,90,28.6,1,No,F,432995.9,106245.9,In
34,1988,1406,NA,29,NA,No,F,432995.9,106245.9,In
34,1996,1406,99,31.5,1,No,F,432995.9,106245.9,In
34,2014,1406,115,36.60563691,1,No,F,432995.9,106245.9,In
34,1959,1407,NA,9,NA,No,F,432995.9,106240.4,In
34,1964,1407,NA,10,1,No,F,432995.9,106240.4,In
34,1959,1408,NA,16,NA,No,F,432995.3,106240,In
34,1964,1408,NA,16,1,No,F,432995.3,106240,In
34,1959,1409,NA,15,NA,No,I,432995.2,106250,In
34,1964,1409,NA,13,1,No,I,432995.2,106250,In
35,1959,1410,NA,8.25,NA,No,I,433010.8,106220,In
35,1964,1410,NA,10,1,No,I,433010.8,106220,In
35,1984,1410,32,10.2,1,No,I,433010.8,106220,In
35,1988,1410,32.8,10.4,1,No,I,433010.8,106220,In
35,1996,1410,42,13.4,1,No,I,433010.8,106220,In
35,2014,1410,55,17.50704374,NA,No,I,433010.8,106220,In
35,1959,1411,NA,3,1,No,F,433010.6,106228.5,In
35,1959,1412,NA,61.75,1,No,F,433009.5,106220.5,In
35,1964,1412,NA,63,1,No,F,433009.5,106220.5,In
35,1984,1412,202,64.3,1,No,F,433009.5,106220.5,In
35,1988,1412,203.6,64.8,0,No,F,433009.5,106220.5,In
35,1996,1412,202,64.3,0,No,F,433009.5,106220.5,In
35,2014,1412,192,61.11549815,0,Yes,F,433009.5,106220.5,In
35,1959,1413,NA,7.5,NA,No,I,433009.4,106232.6,In
35,1964,1413,NA,10,1,No,I,433009.4,106232.6,In
35,1984,1413,30,9.5,0,No,I,433009.4,106232.6,In
35,1959,1414,NA,12.5,NA,No,I,433008.4,106233.3,In
35,1964,1414,NA,15,1,No,I,433008.4,106233.3,In
35,1984,1414,57,18.1,1,No,I,433008.4,106233.3,In
35,1988,1414,58.7,18.7,1,No,I,433008.4,106233.3,In
35,1996,1414,60,19.1,0,No,I,433008.4,106233.3,In
35,2014,1414,54,17.18873385,0,Yes,I,433008.4,106233.3,In
35,1959,1415,NA,3.35,1,No,F,433008.3,106219.1,In
35,1964,1415,NA,5,1,No,F,433008.3,106219.1,In
35,1959,1416,NA,5,1,No,I,433007.3,106230.3,In
35,1959,1417,NA,5,1,No,F,433007,106225.3,In
35,1964,1417,NA,6,1,No,F,433007,106225.3,In
35,1959,1418,NA,131.5,1,No,F,433006.8,106230.8,In
35,1964,1418,NA,135,1,No,F,433006.8,106230.8,In
35,1984,1418,438,139.4,1,No,F,433006.8,106230.8,In
35,1988,1418,431,137.2,1,No,F,433006.8,106230.8,In
35,1996,1418,438,139.4,1,No,F,433006.8,106230.8,In
35,2014,1418,444.5,141.4887444,1,No,F,433006.8,106230.8,In
35,1959,1419,NA,4.65,1,No,F,433006.5,106222.2,In
35,1964,1419,NA,7,1,No,F,433006.5,106222.2,In
35,1984,1419,NA,10,1,No,F,433006.5,106222.2,In
35,1988,1419,34.8,11.1,1,No,F,433006.5,106222.2,In
35,1996,1419,48,15.3,1,No,F,433006.5,106222.2,In
35,2014,1419,71,22.60000192,1,No,F,433006.5,106222.2,In
35,1959,1420,NA,13.25,1,No,I,433006.4,106229.9,In
35,1964,1420,NA,13,1,No,I,433006.4,106229.9,In
35,1984,1420,46,14.6,1,No,I,433006.4,106229.9,In
35,1988,1420,49,15.6,1,No,I,433006.4,106229.9,In
35,1996,1420,58,18.5,1,No,I,433006.4,106229.9,In
35,2014,1420,51.5,16.39295914,0,Yes,I,433006.4,106229.9,In
35,1959,1421,NA,11.5,1,No,I,433006.2,106229.4,In
35,1959,1422,NA,6,NA,No,F,433006,106219.5,In
35,1959,1424,NA,4.25,NA,No,F,433005.2,106226.7,In
35,1964,1424,NA,6,1,No,F,433005.2,106226.7,In
35,1959,1425,NA,4.3,0,No,F,433004.6,106223,In
35,1959,1426,NA,10.5,1,No,F,433001.2,106229.2,In
35,1964,1426,NA,13,1,No,F,433001.2,106229.2,In
35,1984,1426,66,21,1,No,F,433001.2,106229.2,In
35,1988,1426,70.9,22.6,1,No,F,433001.2,106229.2,In
35,1996,1426,84,26.7,1,No,F,433001.2,106229.2,In
35,2014,1426,118.5,37.71972151,1,No,F,433001.2,106229.2,In
35,1959,1427,NA,3.85,1,No,F,433000.8,106215.8,In
35,1964,1427,NA,4,1,No,F,433000.8,106215.8,In
35,1984,1427,28,8.9,1,No,F,433000.8,106215.8,In
35,1988,1427,37.2,11.8,1,No,F,433000.8,106215.8,In
35,1996,1427,47,15,1,No,F,433000.8,106215.8,In
35,1959,1428,NA,1.85,NA,No,F,433000.5,106218.5,In
35,1964,1428,NA,2,1,No,F,433000.5,106218.5,In
35,1959,1430,NA,3,1,No,F,432999.2,106219,In
35,1964,1430,NA,4,1,No,F,432999.2,106219,In
35,1959,1431,NA,0.9,1,No,F,432999,106219.5,In
35,1959,1432,NA,12.5,1,No,I,432998.5,106229.7,In
35,1964,1432,NA,13,0,No,I,432998.5,106229.7,In
35,1959,1433,NA,7.25,1,No,I,432998.5,106227,In
35,1964,1433,NA,8,1,No,I,432998.5,106227,In
35,1984,1433,30,9.5,1,No,I,432998.5,106227,In
35,1988,1433,27.2,8.7,1,No,I,432998.5,106227,In
35,1996,1433,34,10.8,1,No,I,432998.5,106227,In
35,1959,1434,NA,4,1,No,F,432998.5,106222,In
35,1964,1434,NA,5,1,No,F,432998.5,106222,In
35,1984,1434,30,9.5,1,No,F,432998.5,106222,In
35,1988,1434,35.4,11.3,1,No,F,432998.5,106222,In
35,1996,1434,50,15.9,1,No,F,432998.5,106222,In
35,2014,1434,91,28.96619964,1,No,F,432998.5,106222,In
35,1959,1435,NA,8.5,1,No,I,432998.1,106233.4,In
35,1964,1435,NA,16,1,No,I,432998.1,106233.4,In
35,1984,1435,49,15.6,1,No,I,432998.1,106233.4,In
35,1959,1436,NA,2.75,1,No,F,432997.5,106222.2,In
35,1964,1436,NA,5,1,No,F,432997.5,106222.2,In
35,1984,1436,28,8.9,1,No,F,432997.5,106222.2,In
35,1988,1436,36.7,11.7,1,No,F,432997.5,106222.2,In
35,1996,1436,52,16.6,1,No,F,432997.5,106222.2,In
35,2014,1436,108,34.37746771,1,No,F,432997.5,106222.2,In
35,1959,1437,NA,14.75,NA,No,I,432997.3,106232.5,In
35,1964,1438,NA,9,1,No,I,432997.3,106232.5,In
35,1984,1438,17,5.4,0,No,I,432997.3,106232.5,In
35,1959,1439,NA,7.75,1,No,I,432997.2,106230.8,In
35,1964,1439,NA,10,1,No,I,432997.2,106230.8,In
35,1984,1439,28,8.9,1,No,I,432997.2,106230.8,In
35,1988,1439,NA,9,NA,No,I,432997.2,106230.8,In
35,1996,1439,29,9.2,NA,No,I,432997.2,106230.8,In
35,1959,1440,NA,5,1,No,I,432997.1,106215.2,In
35,1964,1440,NA,5,1,No,I,432997.1,106215.2,In
35,1959,1441,NA,3,NA,No,I,432997.1,106214.4,In
35,1959,1442,NA,5.65,0,No,I,432996.7,106216.7,In
35,1964,1442,NA,7,0,No,I,432996.7,106216.7,In
35,1959,1443,NA,4.5,0,No,I,432996.7,106216.7,In
35,1959,1444,NA,6.65,NA,No,I,432996.5,106216.5,In
35,1964,1444,NA,9,NA,No,I,432996.5,106216.5,In
35,1959,1445,NA,105.75,1,No,F,432996.4,106214.8,In
35,1964,1445,NA,106,1,No,F,432996.4,106214.8,In
35,1984,1445,335,106.6,1,No,F,432996.4,106214.8,In
35,1988,1445,NA,107,0,No,F,432996.4,106214.8,In
35,1959,1446,NA,8.5,1,No,I,432996.1,106229.8,In
35,1964,1446,NA,9,1,No,I,432996.1,106229.8,In
35,1984,1446,30,9.5,1,No,I,432996.1,106229.8,In
35,1959,1447,NA,4.5,1,No,I,432995.9,106214.4,In
35,1964,1447,NA,6,1,No,I,432995.9,106214.4,In
35,1959,1448,NA,7.35,1,No,I,432995.7,106231,In
35,1964,1448,NA,8,1,No,I,432995.7,106231,In
35,1959,1449,NA,6.75,1,No,I,432995.2,106222.3,In
35,1964,1449,NA,9,1,No,I,432995.2,106222.3,In
35,1984,1449,34,10.8,1,No,I,432995.2,106222.3,In
35,1988,1449,30.3,9.6,1,No,I,432995.2,106222.3,In
35,1959,1450,NA,6.75,NA,No,I,432995.1,106227,In
35,1964,1450,NA,9,1,No,I,432995.1,106227,In
35,1959,1451,NA,6.5,1,No,I,432994.8,106216.2,In
35,1964,1451,NA,11,1,No,I,432994.8,106216.2,In
35,1959,1452,NA,6.25,1,No,I,432994.4,106233.7,In
35,1959,1453,NA,7.75,1,No,I,432993.8,106232.9,In
35,1964,1453,NA,9,1,No,I,432993.8,106232.9,In
35,1984,1453,30,9.5,0,No,I,432993.8,106232.9,In
35,1959,1454,NA,6.75,1,No,I,432993.8,106223.8,In
35,1964,1454,NA,8,0,No,I,432993.8,106223.8,In
35,1959,1455,NA,7.75,1,No,I,432993.7,106223,In
35,1964,1455,NA,10,1,No,I,432993.7,106223,In
35,1984,1455,29,9.2,1,No,I,432993.7,106223,In
35,1959,1456,NA,13.75,1,No,I,432993.6,106225.7,In
35,1964,1456,NA,16,1,No,I,432993.6,106225.7,In
35,1984,1456,47,15,1,No,I,432993.6,106225.7,In
35,1988,1456,50.8,16.2,1,No,I,432993.6,106225.7,In
