"ID2","Year","DBH","BA","Dead","Dead2","GR","BAGR","relGR","relBAGR","DBH2","BA2","relSize","SL"
864,2014,16.39296,0.0211059864640881,1,0,3.5,7.257096,2.3972602739726,0.0663602413099684,14.6,0.0167415864,0.0246293915236818,18
865,1964,5.5,0.002375835,1,1,NA,NA,NA,NA,NA,NA,NA,NA
865,1984,NA,NA,NA,NA,NA,NA,NA,NA,5.5,0.002375835,0.00292818463453187,20
865,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
865,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
865,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
866,1964,11,0.00950334,0,0,NA,NA,NA,NA,NA,NA,NA,NA
866,1984,10.5,0.008659035,NA,1,NA,NA,NA,NA,11,0.00950334,0.021794762984788,20
866,1988,10.5,0.008659035,NA,NA,-0.25,-0.4221525,-0.238095238095238,-0.00444214876033058,10.5,0.008659035,0.0138418588722579,4
866,1996,NA,NA,NA,NA,0,0,0,0,10.5,0.008659035,0.0111573167241357,12
866,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
867,1964,9,0.00636174,0,0,NA,NA,NA,NA,NA,NA,NA,NA
867,1984,9.5,0.007088235,0,0,NA,NA,NA,NA,9,0.00636174,0.0119476100876367,20
867,1988,NA,NA,NA,1,0.25,0.3632475,0.263157894736842,0.00570987654320987,9.5,0.007088235,0.00954039051917112,4
867,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
867,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
868,1964,3,0.00070686,1,1,NA,NA,NA,NA,NA,NA,NA,NA
868,1984,NA,NA,NA,NA,NA,NA,NA,NA,3,0.00070686,0.000195926053281715,20
868,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
868,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
868,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
869,1964,3.5,0.000962115,1,1,NA,NA,NA,NA,NA,NA,NA,NA
869,1984,NA,NA,NA,NA,NA,NA,NA,NA,3.5,0.000962115,0.000451521563041736,20
869,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
869,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
869,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
870,1964,13,0.01327326,0,0,NA,NA,NA,NA,NA,NA,NA,NA
870,1984,16.6,0.0216424824,0,0,NA,NA,NA,NA,13,0.01327326,0.0329789393057643,20
870,1988,18.2,0.0260155896,0,0,1.8,4.1846112,1.08433734939759,0.0315266272189349,16.6,0.0216424824,0.0408408125334634,4
870,1996,NA,NA,NA,1,3.99999999999999,10.932768,2.19780219780219,0.0505153142691246,18.2,0.0260155896,0.0438581524960858,12
870,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
871,1964,0.5,1.9635e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
871,1984,NA,NA,NA,1,NA,NA,NA,NA,0.5,1.9635e-05,1.15807984207354e-06,20
871,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
871,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
871,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
872,1964,47,0.17349486,1,1,NA,NA,NA,NA,NA,NA,NA,NA
872,1984,NA,NA,NA,NA,NA,NA,NA,NA,47,0.17349486,0.279765243448629,20
872,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
872,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
872,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
873,1964,0.3,7.0686e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
873,1984,NA,NA,NA,1,NA,NA,NA,NA,0.3,7.0686e-06,3.23938417363229e-08,20
873,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
873,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
873,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
874,1964,27,0.05725566,0,0,NA,NA,NA,NA,NA,NA,NA,NA
874,1984,31.8,0.0794227896,0,0,NA,NA,NA,NA,27,0.05725566,0.121750108073954,20
874,1988,32.6,0.0834691704,0,0,2.4,11.0835648,0.754716981132076,0.019358024691358,31.8,0.0794227896,0.122009186341051,4
874,1996,NA,NA,NA,1,2,10.115952,0.613496932515338,0.0127368379415371,32.6,0.0834691704,0.120784240553743,12
874,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
875,1964,0.7,3.84846e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
875,1984,NA,NA,NA,1,NA,NA,NA,NA,0.7,3.84846e-05,1.52574994578081e-05,20
875,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
875,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
875,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
876,1964,3.5,0.000962115,0,0,NA,NA,NA,NA,NA,NA,NA,NA
876,1984,6.4,0.0032169984,0,0,NA,NA,NA,NA,3.5,0.000962115,0.000451521563041736,20
876,1988,NA,NA,NA,1,1.45,1.1274417,2.265625,0.117183673469388,6.4,0.0032169984,0.00241123794665699,4
876,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
876,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
877,1964,25,0.0490875,0,0,NA,NA,NA,NA,NA,NA,NA,NA
877,1984,32.8,0.0844964736,0,0,NA,NA,NA,NA,25,0.0490875,0.109272000237123,20
877,1988,NA,NA,NA,1,3.9,17.7044868,1.1890243902439,0.0360672,32.8,0.0844964736,0.12790301916039,4
877,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
877,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
878,1964,3.5,0.000962115,0,0,NA,NA,NA,NA,NA,NA,NA,NA
878,1984,NA,NA,NA,1,NA,NA,NA,NA,3.5,0.000962115,0.000451521563041736,20
878,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
878,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
878,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
879,1964,3,0.00070686,0,0,NA,NA,NA,NA,NA,NA,NA,NA
879,1984,NA,NA,NA,1,NA,NA,NA,NA,3,0.00070686,0.000195926053281715,20
879,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
879,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
879,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
880,1964,18,0.02544696,0,0,NA,NA,NA,NA,NA,NA,NA,NA
880,1984,20.7,0.0336536046,0,0,NA,NA,NA,NA,18,0.02544696,0.0670246645091288,20
880,1988,17.9,0.0251650014,0,0,1.35,4.1033223,0.652173913043478,0.016125,20.7,0.0336536046,0.0604530968453192,4
880,1996,25.8,0.0522793656,0,0,-7,-21.221508,-3.91061452513967,-0.0630586478097505,17.9,0.0251650014,0.0410670687590447,12
880,2014,29.76197436,0.0695687777524281,0,0,9.875,33.89295525,3.82751937984496,0.134682906276333,25.8,0.0522793656,0.0818632659188051,18
881,1964,18,0.02544696,0,0,NA,NA,NA,NA,NA,NA,NA,NA
881,1984,19.7,0.0304805886,0,0,NA,NA,NA,NA,18,0.02544696,0.0670246645091288,20
881,1988,20,0.031416,1,0,0.85,2.5168143,0.431472081218274,0.00989043209876543,19.7,0.0304805886,0.0554583077458578,4
881,1996,NA,NA,NA,NA,0.750000000000002,2.3385285,0.375000000000001,0.00767218944059367,20,0.031416,0.0497505047287186,12
881,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
882,1964,12,0.01130976,1,1,NA,NA,NA,NA,NA,NA,NA,NA
882,1984,NA,NA,NA,NA,NA,NA,NA,NA,12,0.01130976,0.0264185789696264,20
882,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
882,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
882,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
883,1964,19,0.02835294,0,0,NA,NA,NA,NA,NA,NA,NA,NA
883,1984,20.1,0.0317309454,0,0,NA,NA,NA,NA,19,0.02835294,0.0723315856315819,20
883,1988,NA,NA,NA,1,0.550000000000001,1.6890027,0.27363184079602,0.00595706371191136,20.1,0.0317309454,0.0573993252893769,4
883,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
883,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
884,1964,16,0.02010624,0,0,NA,NA,NA,NA,NA,NA,NA,NA
884,1984,17.2,0.0232352736,0,0,NA,NA,NA,NA,16,0.02010624,0.0548538932457706,20
884,1988,NA,NA,NA,1,0.6,1.5645168,0.348837209302325,0.00778124999999999,17.2,0.0232352736,0.0454935083889624,4
884,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
884,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
885,1964,31,0.07547694,0,0,NA,NA,NA,NA,NA,NA,NA,NA
885,1984,34.1,0.0913270974,0,0,NA,NA,NA,NA,31,0.07547694,0.145513420525678,20
885,1988,34,0.09079224,1,0,1.55,7.9250787,0.454545454545455,0.0105,34.1,0.0913270974,0.135119471149705,4
885,1996,NA,NA,NA,NA,-0.250000000000004,-1.33714350000001,-0.0735294117647069,-0.00146412569551347,34,0.09079224,0.126483894135242,12
885,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
886,1964,12,0.01130976,0,0,NA,NA,NA,NA,NA,NA,NA,NA
886,1984,15.6,0.0191134944,0,0,NA,NA,NA,NA,12,0.01130976,0.0264185789696264,20
886,1988,15.7,0.0193593246,0,0,1.8,3.9018672,1.15384615384615,0.0345,15.6,0.0191134944,0.0366811768529078,4
886,1996,15.3,0.0183854286,1,0,0.249999999999999,0.614575499999995,0.159235668789808,0.00321540105193949,15.7,0.0193593246,0.0309944565883345,12
886,2014,15.11971959,0.0179547089945172,1,0,-0.499999999999998,-1.21736999999999,-0.326797385620914,-0.00628828755730452,15.3,0.0183854286,0.0272759039641234,18
887,1964,6,0.00282744,0,0,NA,NA,NA,NA,NA,NA,NA,NA
887,1984,NA,NA,NA,1,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20
887,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
887,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
887,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
888,1964,13,0.01327326,0,0,NA,NA,NA,NA,NA,NA,NA,NA
888,1984,16.6,0.0216424824,0,0,NA,NA,NA,NA,13,0.01327326,0.0329789393057643,20
888,1988,18,0.02544696,0,0,1.8,4.1846112,1.08433734939759,0.0315266272189349,16.6,0.0216424824,0.0408408125334634,4
888,1996,21.3,0.0356328126,0,0,3.5,9.51119399999999,1.94444444444444,0.0439468718246479,18,0.02544696,0.0421748072620226,12
888,2014,28.96619964,0.0658982582732338,0,0,4.125,12.73231575,1.93661971830986,0.0500347222222223,21.3,0.0356328126,0.0587901710977034,18
889,1964,90,0.636174,0,0,NA,NA,NA,NA,NA,NA,NA,NA
889,1984,96.1,0.7253333934,0,0,NA,NA,NA,NA,90,0.636174,0.699712933872993,20
889,1988,99.9,0.7838299854,0,0,3.05,44.5796966999999,0.317377731529656,0.00700746913580246,96.1,0.7253333934,0.769872458027464,4
889,1996,101.5,0.809138715,0,0,9.50000000000003,146.241480000001,0.950950950950954,0.0201619670803372,99.9,0.7838299854,0.817458862532922,12
889,2014,97.08451529,0.740271160188262,0,0,1.99999999999999,31.6359119999998,0.197044334975369,0.00403606810013214,101.5,0.809138715,0.819165904940889,18
890,1964,13,0.01327326,1,1,NA,NA,NA,NA,NA,NA,NA,NA
890,1984,NA,NA,NA,NA,NA,NA,NA,NA,13,0.01327326,0.0329789393057643,20
890,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
890,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
890,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
891,1964,23,0.04154766,0,0,NA,NA,NA,NA,NA,NA,NA,NA
891,1984,26.4,0.0547392384,0,0,NA,NA,NA,NA,23,0.04154766,0.0977908128797267,20
891,1988,27.7,0.0602629566,0,0,1.7,6.5957892,0.643939393939394,0.015875236294896,26.4,0.0547392384,0.0897812781598379,4
891,1996,29.3,0.0674258046,0,0,3.25,13.8092955,1.17328519855596,0.0252274162075299,27.7,0.0602629566,0.0877257087209195,12
891,2014,34.37746771,0.0928193798743853,0,0,2,8.95356,0.682593856655291,0.0148574854357544,29.3,0.0674258046,0.104955929306664,18
892,1964,5,0.0019635,0,0,NA,NA,NA,NA,NA,NA,NA,NA
892,1984,NA,NA,NA,1,NA,NA,NA,NA,5,0.0019635,0.00142996945422693,20
892,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
892,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
892,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
893,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,1984,3,0.00070686,0,2,NA,NA,NA,NA,NA,NA,0,20
893,1988,3.5,0.000962115,0,0,NA,NA,NA,NA,3,0.00070686,6.12663676504865e-05,4
893,1996,NA,NA,NA,1,1.25,0.6381375,3.57142857142857,0.0902777777777778,3.5,0.000962115,0.000192292423880748,12
893,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
894,1964,15,0.0176715,1,1,NA,NA,NA,NA,NA,NA,NA,NA
894,1984,NA,NA,NA,NA,NA,NA,NA,NA,15,0.0176715,0.0462650710324063,20
894,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
894,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
894,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
895,1964,7,0.00384846,0,0,NA,NA,NA,NA,NA,NA,NA,NA
895,1984,NA,NA,NA,1,NA,NA,NA,NA,7,0.00384846,0.00563813195728613,20
895,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
895,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
895,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
896,1964,8,0.00502656,0,0,NA,NA,NA,NA,NA,NA,NA,NA
896,1984,9.9,0.0076977054,0,0,NA,NA,NA,NA,8,0.00502656,0.00853049710131806,20
896,1988,9.8,0.0075429816,0,0,0.95,1.3355727,0.95959595959596,0.0265703125,9.9,0.0076977054,0.0107318872853301,4
896,1996,11.1,0.0096769134,1,0,-0.249999999999999,-0.386809499999998,-0.255102040816326,-0.00502499744923985,9.8,0.0075429816,0.00921719265057803,12
896,2014,NA,NA,NA,NA,1.625,2.66741475,1.46396396396396,0.035362869637651,11.1,0.0096769134,0.0119084933185257,18
897,1964,14,0.01539384,1,1,NA,NA,NA,NA,NA,NA,NA,NA
897,1984,NA,NA,NA,NA,NA,NA,NA,NA,14,0.01539384,0.0427499342809936,20
897,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
897,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
897,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
898,1964,61,0.29224734,1,1,NA,NA,NA,NA,NA,NA,NA,NA
898,1984,NA,NA,NA,NA,NA,NA,NA,NA,61,0.29224734,0.391422766683517,20
898,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
898,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
898,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
899,1964,2,0.00031416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,1984,5,0.0019635,NA,NA,NA,NA,NA,NA,2,0.00031416,9.98621156126493e-05,20
899,1988,5,0.0019635,NA,NA,1.5,0.82467,3,0.2625,5,0.0019635,0.000860287069527236,4
899,1996,5.4,0.0022902264,NA,NA,0,0,0,0,5,0.0019635,0.000938670177576453,12
899,2014,NA,NA,NA,NA,0.5,0.408408,0.925925925925927,0.0208,5.4,0.0022902264,0.000994090579118481,18
900,1964,1.5,0.000176715,1,1,NA,NA,NA,NA,NA,NA,NA,NA
900,1984,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.000176715,7.84173923832036e-05,20
900,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
900,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
900,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
901,1964,10,0.007854,1,1,NA,NA,NA,NA,NA,NA,NA,NA
901,1984,NA,NA,NA,NA,NA,NA,NA,NA,10,0.007854,0.0169751667189557,20
901,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
901,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
901,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
902,1964,7,0.00384846,0,0,NA,NA,NA,NA,NA,NA,NA,NA
902,1984,NA,NA,NA,1,NA,NA,NA,NA,7,0.00384846,0.00563813195728613,20
902,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
902,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
902,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
903,1964,14,0.01539384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,1984,NA,NA,NA,NA,NA,NA,NA,NA,14,0.01539384,0.0427499342809936,20
903,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
903,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
903,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
904,1964,13,0.01327326,0,0,NA,NA,NA,NA,NA,NA,NA,NA
904,1984,NA,NA,NA,1,NA,NA,NA,NA,13,0.01327326,0.0329789393057643,20
904,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
904,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
904,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
905,1964,6,0.00282744,0,0,NA,NA,NA,NA,NA,NA,NA,NA
905,1984,NA,NA,NA,1,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20
905,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
905,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
905,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
906,1964,8,0.00502656,0,0,NA,NA,NA,NA,NA,NA,NA,NA
906,1984,8.3,0.0054106206,0,0,NA,NA,NA,NA,8,0.00502656,0.00853049710131806,20
906,1988,8.2,0.0052810296,0,0,0.15,0.192030300000001,0.180722891566265,0.00382031250000001,8.3,0.0054106206,0.00589319746441567,4
906,1996,9.5,0.007088235,0,0,-0.250000000000004,-0.323977500000005,-0.304878048780492,-0.00598780664827995,8.2,0.0052810296,0.00528046162904423,12
906,2014,15.27887454,0.0183346923261996,0,0,1.625,2.25900675,1.71052631578947,0.0427758774538965,9.5,0.007088235,0.00755589552387459,18
907,1964,5,0.0019635,0,0,NA,NA,NA,NA,NA,NA,NA,NA
907,1984,5.4,0.0022902264,0,0,NA,NA,NA,NA,5,0.0019635,0.00142996945422693,20
907,1988,5.1,0.0020428254,0,0,0.2,0.1633632,0.370370370370371,0.00832000000000001,5.4,0.0022902264,0.00142142098630452,4
907,1996,NA,NA,NA,1,-0.750000000000002,-0.618502500000001,-1.47058823529412,-0.0270061728395062,5.1,0.0020428254,0.0012411798339872,12
907,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
908,1964,15,0.0176715,0,0,NA,NA,NA,NA,NA,NA,NA,NA
908,1984,20.1,0.0317309454,0,0,NA,NA,NA,NA,15,0.0176715,0.0462650710324063,20
908,1988,21.6,0.0366436224,0,0,2.55,7.0297227,1.26865671641791,0.03978,20.1,0.0317309454,0.0573993252893769,4
908,1996,25.5,0.051070635,0,0,3.75,12.2816925,1.73611111111111,0.0387057251058142,21.6,0.0366436224,0.0567050547963399,12
908,2014,33.42253805,0.0877343675437284,0,0,4.875,18.03376575,1.91176470588235,0.0492139274691358,25.5,0.051070635,0.0800617849560054,18
909,1964,8,0.00502656,0,0,NA,NA,NA,NA,NA,NA,NA,NA
909,1984,10.2,0.0081713016,0,0,NA,NA,NA,NA,8,0.00502656,0.00853049710131806,20
909,1988,10.3,0.0083323086,0,0,1.1,1.5723708,1.07843137254902,0.03128125,10.2,0.0081713016,0.0120356850971083,4
909,1996,11.5,0.010386915,0,0,0.250000000000004,0.402517500000003,0.242718446601945,0.00492599000384471,10.3,0.0083323086,0.0108804426003225,12
909,2014,14.64225476,0.0168386323448326,0,0,1.5,2.568258,1.30434782608696,0.0308228862286737,11.5,0.010386915,0.0130463145125616,18
910,1964,10,0.007854,0,0,NA,NA,NA,NA,NA,NA,NA,NA
910,1984,12.1,0.0114990414,0,0,NA,NA,NA,NA,10,0.007854,0.0169751667189557,20
910,1988,12.6,0.0124690104,0,0,1.05,1.8225207,0.867768595041322,0.023205,12.1,0.0114990414,0.0193847694896031,4
910,1996,13.4,0.0141026424,0,0,1.25,2.4249225,0.992063492063492,0.0210880404343965,12.6,0.0124690104,0.0191136059111286,12
910,2014,18.62112834,0.0272334638782242,0,0,1,2.04204,0.746268656716419,0.0163769211388259,13.4,0.0141026424,0.0184449671737985,18
911,1964,11,0.00950334,0,0,NA,NA,NA,NA,NA,NA,NA,NA
911,1984,NA,NA,NA,1,NA,NA,NA,NA,11,0.00950334,0.021794762984788,20
911,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
911,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
911,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
912,1964,7.5,0.004417875,0,0,NA,NA,NA,NA,NA,NA,NA,NA
912,1984,NA,NA,NA,1,NA,NA,NA,NA,7.5,0.004417875,0.00825717406166783,20
912,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
912,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
912,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
913,1964,30,0.070686,0,0,NA,NA,NA,NA,NA,NA,NA,NA
913,1984,38,0.11341176,NA,1,NA,NA,NA,NA,30,0.070686,0.139658031170326,20
913,1988,39,0.11945934,NA,NA,4,21.36288,1.05263157894737,0.0302222222222222,38,0.11341176,0.163821687591132,4
913,1996,40.4,0.1281898464,NA,NA,2.5,15.11895,0.641025641025641,0.0133310249307479,39,0.11945934,0.164921047659048,12
913,2014,45,0.1590435,NA,NA,1.75,10.913133,0.433168316831683,0.00913543721236028,40.4,0.1281898464,0.187211563920317,18
914,1964,6,0.00282744,0,0,NA,NA,NA,NA,NA,NA,NA,NA
914,1984,7.6,0.0045364704,0,0,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20
914,1988,NA,NA,NA,1,0.8,0.8545152,1.05263157894737,0.0302222222222222,7.6,0.0045364704,0.00424450919673777,4
914,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
914,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
915,1964,5,0.0019635,0,0,NA,NA,NA,NA,NA,NA,NA,NA
915,1984,NA,NA,NA,1,NA,NA,NA,NA,5,0.0019635,0.00142996945422693,20
915,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
915,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
915,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
916,1964,3,0.00070686,0,0,NA,NA,NA,NA,NA,NA,NA,NA
916,1984,NA,NA,NA,1,NA,NA,NA,NA,3,0.00070686,0.000195926053281715,20
916,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
916,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
916,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
917,1964,37,0.10752126,1,1,NA,NA,NA,NA,NA,NA,NA,NA
917,1984,NA,NA,NA,NA,NA,NA,NA,NA,37,0.10752126,0.185260664336146,20
917,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
917,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
917,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
918,1964,2,0.00031416,0,0,NA,NA,NA,NA,NA,NA,NA,NA
918,1984,NA,NA,NA,1,NA,NA,NA,NA,2,0.00031416,9.98621156126493e-05,20
918,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
918,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
918,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
919,1964,2,0.00031416,0,0,NA,NA,NA,NA,NA,NA,NA,NA
919,1984,NA,NA,NA,1,NA,NA,NA,NA,2,0.00031416,9.98621156126493e-05,20
919,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
919,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
919,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
920,1964,11,0.00950334,0,0,NA,NA,NA,NA,NA,NA,NA,NA
920,1984,13.7,0.0147411726,0,0,NA,NA,NA,NA,11,0.00950334,0.021794762984788,20
920,1988,NA,NA,NA,1,1.35,2.6189163,0.985401459854014,0.0275578512396694,13.7,0.0147411726,0.0252752935125212,4
920,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
920,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
921,1964,9,0.00636174,0,0,NA,NA,NA,NA,NA,NA,NA,NA
921,1984,10.2,0.0081713016,0,0,NA,NA,NA,NA,9,0.00636174,0.0119476100876367,20
921,1988,NA,NA,NA,1,0.6,0.9047808,0.588235294117647,0.0142222222222222,10.2,0.0081713016,0.0120356850971083,4
921,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
921,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
922,1964,8,0.00502656,0,0,NA,NA,NA,NA,NA,NA,NA,NA
922,1984,9.2,0.0066476256,0,0,NA,NA,NA,NA,8,0.00502656,0.00853049710131806,20
922,1988,NA,NA,NA,1,0.6,0.810532799999999,0.652173913043478,0.016125,9.2,0.0066476256,0.00891183471820903,4
922,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
922,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
923,1964,7.5,0.004417875,0,0,NA,NA,NA,NA,NA,NA,NA,NA
923,1984,8.3,0.0054106206,0,0,NA,NA,NA,NA,7.5,0.004417875,0.00825717406166783,20
923,1988,NA,NA,NA,1,0.4,0.496372800000001,0.481927710843374,0.0112355555555556,8.3,0.0054106206,0.00589319746441567,4
