"ID2","Year","DBH","BA","Dead","Dead2","Dead_cum","Dead3","GR","BAGR","relGR","relBAGR","DBH2","BA2","relSize","SL","Easting","Northing","Species","Dead_cum2","Dead_No","Dead_dist"
152,1988,NA,NA,NA,0,1,NA,2.5,23.75835,0.396825396825397,0.00899227110582639,63,0.31172526,0.402536983762573,4,433053.6,106802.1,"Q",1,0,18.2164760587881
188,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433047.6,106784.9,"Q",1,1,45.1536266539087
192,1988,48.7,0.1862725326,0,0,0,0,1.5,11.42757,0.3,0.00658669081032141,50,0.19635,0.27042919396795,4,433052.2,106763.8,"Q",0,0,21.5956014039886
195,1988,63.6,0.3176911584,0,0,0,0,2.35,22.2774783,0.374800637958533,0.00843177764565993,62.7,0.3087635166,0.396049283870837,4,433042.5,106761.8,"Q",0,0,23.656288804446
203,1988,95.1,0.7103165454,0,0,0,0,4.9,65.3468508,0.5456570155902,0.0130003125,89.8,0.6333497016,0.704754379047665,4,433036.4,106755.5,"Q",0,0,31.4610870759199
208,1988,NA,NA,NA,0,1,NA,-5.75,-40.8702525,-1.45569620253165,-0.0200067281814687,39.5,0.122542035,0.178589943450441,4,433048.5,106742.5,"Q",1,0,42.4095508111033
210,1988,49,0.18857454,0,0,0,0,1.6,11.2092288,0.346320346320347,0.00771876690102759,46.2,0.1676389176,0.238910737947086,4,433047.4,106737.5,"Q",0,0,47.4004219390443
242,1988,83.1,0.5423666094,0,0,0,0,2.7,34.2261612,0.323741007194245,0.00716272189349113,83.4,0.5462896824,0.620238031348973,4,433046.7,106698.5,"Q",0,0,30.801623333841
244,1988,26.5,0.055154715,1,1,1,1,1.05,3.9666627,0.418326693227092,0.00954725897920606,25.1,0.0494809854,0.0843984357264727,4,433046.6,106698.3,"Q",0,0,30.5942805112301
245,1988,48,0.18095616,1,1,1,1,0.550000000000001,4.62639870000001,0.101663585951941,0.00209700961196156,54.1,0.2298716574,0.308166281196009,4,433046.5,106688.5,"Q",0,0,20.8273858177119
269,1988,68,0.36316896,1,1,1,1,-0.649999999999999,-7.28497769999997,-0.0919377652050917,-0.00178925540123456,70.7,0.3925814046,0.479215510607853,4,433038.5,106687.5,"Q",0,0,20.5080472010384
296,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433044.2,106667.8,"Q",1,1,29.6006756679775
316,1988,57.2,0.2569703136,0,0,0,0,2.25,20.2338675,0.378151260504202,0.00851652892561984,59.5,0.278051235,0.365470303246819,4,433035.8,106669.8,"Q",0,1,8.63481325799181
319,1988,39,0.11945934,1,1,1,1,0.399999999999999,2.47558079999999,0.100502512562814,0.0020723208415516,39.8,0.1244105016,0.182452200021216,4,433034.3,106678.2,"Q",0,0,14.3586211037251
320,1988,52,0.21237216,1,1,1,1,-0.399999999999999,-3.30496319999998,-0.0766283524904212,-0.00149804200783196,52.2,0.2140089336,0.289648020303369,4,433034,106671.9,"Q",0,0,10.9931797038057
347,1988,75.7,0.4500726846,0,0,0,0,0.5,6.00831000000002,0.0649350649350649,0.00132444598337951,77,0.46566366,0.546503838236854,4,433034.5,106657,"Q",0,0,14.5165422880343
373,1988,69,0.37392894,0,0,0,0,1.7,17.8113012,0.248538011695907,0.00536757396449705,68.4,0.3674541024,0.451633507410681,4,433045,106637,"Q",0,0,16.8866811422475
381,1988,72.8,0.4162494336,0,0,0,0,2.8,30.2598912,0.391061452513966,0.00884481175390265,71.6,0.4026400224,0.487534682952612,4,433037,106630,"Q",0,0,14.7566933965525
399,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433029,106642.4,"Q",1,1,29.6006756679775
402,1988,126.8,1.2627849696,0,0,0,0,-0.299999999999997,-5.92348679999988,-0.0239234449760763,-0.000475056689342394,125.4,1.2350540664,0.957216552655939,4,433043.9,106611.4,"Q",0,0,32.8732413978434
420,1988,58.2,0.2660338296,0,0,0,0,1.65,14.6826603,0.283018867924528,0.00618000000000001,58.3,0.2669488206,0.359861208449686,4,433033.5,106613.2,"Q",0,0,29.544711878775
422,1988,38,0.11341176,1,1,1,1,-2.1,-13.4916012,-0.541237113402062,-0.00929042725797729,38.8,0.1182372576,0.171020968494779,4,433029.7,106605.9,"Q",0,0,23.7170824512608
450,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433028.8,106582.2,"Q",1,1,14.5437271701716
501,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433036.4,106569.8,"Q",1,1,14.5437271701716
517,1988,72.6,0.4139654904,0,0,0,0,1.05,11.8010277,0.144628099173553,0.0030230873698506,72.6,0.4139654904,0.500260536775564,4,433026.2,106563.8,"Q",0,0,11.8338497539996
545,1988,22.8,0.0408282336,0,0,0,0,1.15,3.8205783,0.515695067264574,0.01216125,22.3,0.0390571566,0.0653720724247844,4,433016.8,106533.5,"Q",0,0,41.2534847013144
552,1988,35.5,0.098980035,0,0,0,0,1.8,9.1326312,0.527859237536657,0.0124998656275195,34.1,0.0913270974,0.135119471149705,4,433014.4,106533.4,"Q",0,0,42.531870403271
562,1988,88.3,0.6123677406,0,0,0,0,-0.899999999999999,-12.4548732,-0.103211009174312,-0.00200201994697639,87.2,0.5972055936,0.679061525328416,4,433030.8,106524.5,"Q",0,0,45.6448244601801
593,1988,114.3,1.0260850446,0,0,0,0,-2.05,-37.9815512999999,-0.176876617773943,-0.0033582986111111,115.9,1.0550128974,0.910278816514317,4,433030.4,106504.5,"Q",0,0,36.8274354252401
605,1988,49,0.18857454,0,0,0,0,-0.149999999999999,-1.12744169999998,-0.0314465408805028,-0.00062304687499999,47.7,0.1787012766,0.254945891524418,4,433024.1,106502.8,"Q",0,0,34.8281495345398
611,1988,102.8,0.8299981536,0,0,0,0,-2.8,-47.1491327999999,-0.268199233716475,-0.00496132231404958,104.4,0.8560357344,0.851730464222323,4,433020.7,106494.3,"Q",0,0,26.7344347237798
611,1988,102.8,0.8299981536,0,0,0,0,-2.8,-47.1491327999999,-0.268199233716475,-0.00496132231404958,104.4,0.8560357344,0.851730464222323,4,433021.4,106494.9,"Q",0,0,27.2106596759339
635,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433025.5,106468,"Q",1,1,102.381883162995
679,1988,84.4,0.5594686944,0,0,0,0,1.55,19.8553047,0.186522262334536,0.00395007812499999,83.1,0.5423666094,0.614539962108423,4,433016.5,106457.5,"Q",0,0,13.8293166859393
708,1988,118.9,1.1103364734,0,0,0,0,-0.950000000000003,-17.7653553,-0.0804403048264185,-0.00157079861111111,118.1,1.0954452894,0.921362715181511,4,433018.6,106443.8,"Q",0,0,25.1644590643268
718,1988,81.5,0.521682315,0,0,0,0,2.25,28.0093275,0.276073619631902,0.00601492663180975,81.5,0.521682315,0.603374837027336,4,433011.2,106447.2,"Q",0,0,25.2414341906277
722,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,12.4,0.0120763104,0.0205928514946815,4,433018,106425,"Q",1,0,43.6491695224548
723,1988,39.9,0.1250364654,0,0,0,0,NA,NA,NA,NA,39.2,0.1206877056,0.173518193891576,4,433016,106413.4,"Q",0,0,55.4203031388374
725,1988,19,0.02835294,1,1,1,1,NA,NA,NA,NA,20.4,0.0326852064,0.0587327784985068,4,433015,106412,"Q",0,0,56.975872086349
728,1988,43.8,0.1506742776,0,0,0,0,NA,NA,NA,NA,44.6,0.1562286264,0.217156713443972,4,433013.5,106413,"Q",0,0,56.2938717801503
735,1988,29.5,0.068349435,0,0,0,0,NA,NA,NA,NA,29,0.06605214,0.100367017309973,4,433008.8,106421.2,"Q",0,0,49.6903411137483
739,1988,31,0.07547694,1,1,1,1,NA,NA,NA,NA,31.8,0.0794227896,0.122009186341051,4,433007.8,106423.8,"Q",0,0,47.6122883298015
740,1988,32.3,0.0819399966,0,0,0,0,NA,NA,NA,NA,32.5,0.082957875,0.12703146898085,4,433005.5,106410.8,"Q",0,0,60.5957094190642
744,1988,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,433025.4,106386.4,"Q",0,0,39.3859111866066
754,1988,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,433010,106399,"Q",0,0,53.4551213636177
769,1988,47.4,0.1764605304,1,1,1,1,0.449999999999999,3.0713067,0.10250569476082,0.00211492698756084,43.9,0.1513630734,0.213932526495291,4,433010.8,106370.4,"Q",0,0,24.9929990197183
772,1988,62,0.30190776,0,0,0,0,2,19.16376,0.317460317460317,0.00700948003447285,63,0.31172526,0.402536983762573,4,433009.7,106372.4,"Q",0,0,27.1271082129938
804,1988,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,432999.3,106377.6,"Q",0,0,35.1732853171412
807,1988,97.6,0.7481531904,0,0,0,0,4.75,67.7112975,0.49738219895288,0.0116566387236344,95.5,0.716304435,0.732150503798498,4,433018.5,106365.3,"Q",0,0,18.7010694881281
816,1988,70.4,0.3892568064,0,0,0,0,-0.350000000000001,-3.93917370000002,-0.0490883590462835,-0.000967496141975314,71.3,0.3992730126,0.483339945975358,4,433016.8,106348.1,"Q",0,2,3.82883794378888
825,1988,47.1,0.1742339214,1,1,1,1,1.55,11.0902407,0.329087048832272,0.00729364669421488,47.1,0.1742339214,0.253115400983549,4,433013.9,106356.3,"Q",0,0,10.6999999999971
847,1988,99.7,0.7806946686,0,0,0,0,-0.75,-12.0460725,-0.0738916256157635,-0.0014457064756339,101.5,0.809138715,0.816882484357232,4,433007.7,106353.5,"Q",0,0,10.0424100693037
872,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433022.8,106347.1,"Q",1,2,9.02551937560262
889,1988,99.9,0.7838299854,0,0,0,0,3.05,44.5796966999999,0.317377731529656,0.00700746913580246,96.1,0.7253333934,0.769872458027464,4,433018.8,106337,"Q",0,0,9.89797959180346
898,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433013.9,106345.6,"Q",1,2,9.02551937560262
917,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433018.2,106320.4,"Q",1,1,25.5642328263628
930,1988,79.5,0.496392435,0,0,0,0,1.8,21.9974832,0.226130653266331,0.00484903047091412,79.6,0.4976420064,0.571542738460915,4,433012,106332.2,"Q",0,0,13.3296661623693
990,1988,78.3,0.4815201006,0,0,0,0,5.3,61.8565332,0.665829145728643,0.0165423230413779,79.6,0.4976420064,0.571542738460915,4,433004.4,106301.4,"Q",0,0,23.4827596333923
1043,1988,NA,NA,NA,0,1,1,3.95,55.1904507000001,0.42518837459634,0.00972602076124568,92.9,0.6778324014,0.725029239528674,4,433008.2,106250.4,"Q",1,0,48.9350590068076
1179,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432987.2,106206.2,"Q",1,1,27.6470613266531
1183,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433010.4,106179.2,"Q",1,2,8.20731381149711
1186,1988,35.7,0.1000984446,0,0,0,0,0.350000000000001,1.94347230000001,0.0980392156862749,0.00202000000000001,35.7,0.1000984446,0.146032624369654,4,433007.8,106170.5,"Q",0,2,4.03608721412017
1189,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433004.8,106173.2,"Q",1,3,8.20731381149711
1193,1988,42.9,0.1445458014,0,0,0,0,1.35,8.76859830000001,0.31615925058548,0.00697781250000001,42.7,0.1432011966,0.206324910408355,4,433003.5,106177.3,"Q",0,3,4.30116263352334
1196,1988,23.1,0.0419097294,0,0,0,0,-0.9,-3.4070652,-0.387931034482759,-0.0069408,23.2,0.0422733696,0.0720680284583557,4,433001.8,106184.2,"Q",0,1,2.88444102035343
1197,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433000.2,106181.8,"Q",1,2,9.75294827218344
1217,1988,49.2,0.1901170656,0,0,0,0,2.55,18.2452347,0.53014553014553,0.0125638182801514,48.1,0.1817109294,0.260601854061383,4,432991.2,106177.7,"Q",0,0,9.88989383158625
1218,1988,30.7,0.0740231646,0,0,0,0,-1.2,-5.9941728,-0.392156862745098,-0.00700826446280991,30.6,0.0735417144,0.111761654043072,4,433010.7,106166.6,"Q",0,1,8.85268320907054
1220,1988,33.3,0.0870922206,0,0,0,0,-0.100000000000001,-0.516793200000004,-0.0304878048780492,-0.000604224058769518,32.8,0.0844964736,0.12790301916039,4,433009.7,106172.4,"Q",0,2,4.96487663494601
1222,1988,35.7,0.1000984446,0,0,0,0,1,5.34072,0.285714285714286,0.00624426078971534,35,0.0962115,0.140961262624832,4,433009.2,106162.4,"Q",0,0,11.6619037897021
1225,1988,51.8,0.2107416696,0,0,0,0,2.35,17.4786843,0.472837022132797,0.0109898765432099,49.7,0.1940008686,0.266352872296037,4,433004.9,106175.6,"Q",0,3,2.40208242990304
1229,1988,90.9,0.6489610974,0,0,0,0,-1,-14.45136,-0.10989010989011,-0.00212741357382356,91,0.65038974,0.718196286121083,4,433003.4,106173,"Q",0,3,1.41421356233811
1248,1988,29,0.06605214,0,0,0,0,-0.199999999999999,-0.904780800000005,-0.0699300699300697,-0.00136979785969085,28.6,0.0642425784,0.0976673034738303,4,433002.4,106135.1,"Q",0,0,10.7489534374382
1249,1988,30,0.070686,1,1,1,1,-0.9,-4.3966692,-0.298013245033113,-0.005466796875,30.2,0.0716316216,0.110256539485444,4,433001.2,106149.4,"Q",0,2,3.95600808896903
1250,1988,42.7,0.1432011966,0,0,0,0,1.7,10.6013292,0.410628019323671,0.00934764542936288,41.4,0.1346144184,0.191934368925553,4,433000.5,106139.3,"Q",0,2,6.31268564083903
1251,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433000.1,106145.6,"Q",1,2,5.60802995710089
1256,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432994.5,106145.3,"Q",1,2,5.60802995710089
1257,1988,24,0.04523904,1,1,1,1,0.300000000000001,1.0979892,0.127118644067797,0.00264272211720228,23.6,0.0437436384,0.073844513830703,4,432992.7,106138.6,"Q",0,2,4.88262224629515
1259,1988,31.8,0.0794227896,0,0,0,0,-0.6,-3.0536352,-0.188679245283019,-0.0035702479338843,31.8,0.0794227896,0.122009186341051,4,432992.3,106131.3,"Q",0,1,5.76281181367502
1261,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432988.7,106135.8,"Q",1,1,11.130588483987
1265,1988,23.9,0.0448628334,0,0,0,0,-0.550000000000001,-2.1123333,-0.230125523012553,-0.0043032,23.9,0.0448628334,0.0756827854065476,4,432999.8,106112.6,"Q",0,0,10.8074048688732
1273,1988,36.4,0.1040623584,0,0,0,0,0.350000000000001,1.94347230000001,0.0980392156862749,0.00202000000000001,35.7,0.1000984446,0.146032624369654,4,432995,106107.9,"Q",0,3,7.87464284904778
1278,1988,45.6,0.1633129344,0,0,0,0,1.75,12.0264375,0.384615384615385,0.00868055555555555,45.5,0.162597435,0.232017434073098,4,432990,106124.3,"Q",0,0,10.4479663092959
1281,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432989,106113.9,"Q",1,2,0.899999999994179
1282,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432989,106113,"Q",1,2,0.899999999994179
1284,1988,56.2,0.2480638776,0,0,0,0,3.5,29.41323,0.614035087719298,0.01498,57,0.25517646,0.340839597932882,4,432985.3,106108,"Q",0,2,6.22012861604052
1298,1988,NA,NA,NA,0,1,NA,-0.949999999999999,-2.9919813,-0.497382198952879,-0.00863832199546485,19.1,0.0286521774,0.0536203992299696,4,433002.5,106103.8,"Q",1,1,9.00000000001455
1300,1988,38.2,0.1146087096,0,0,0,0,0.350000000000001,2.13589530000001,0.0892857142857146,0.00183471074380166,39.2,0.1206877056,0.173518193891576,4,432999.2,106099.2,"Q",0,1,3.98120584750227
1301,1988,29.6,0.0688136064,0,0,0,0,0.300000000000001,1.3807332,0.101351351351352,0.00209036860879904,29.6,0.0688136064,0.107335276562242,4,432998.3,106105,"Q",0,1,7.24982758416204
1306,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432995.3,106098.4,"Q",1,1,15.9012578118847
1307,1988,43.7,0.1499870526,0,0,0,0,3.1,20.9874588,0.670995670995671,0.01670125,46.2,0.1676389176,0.238910737947086,4,432995,106104.2,"Q",0,1,5.80775343829495
1311,1988,29.4,0.0678868344,0,0,0,0,0.449999999999999,2.08170269999999,0.150501672240802,0.00315160523186681,29.9,0.0702155454,0.108781179341519,4,432994,106106,"Q",0,3,7.71038261048427
1316,1988,NA,NA,NA,0,1,NA,5,13.3518,2.27272727272727,0.118055555555556,22,0.03801336,0.0633752426643241,4,432991.2,106092,"Q",1,1,7.60065786624649
1318,1988,22,0.03801336,1,1,1,1,-1.5,-5.53707,-0.681818181818182,-0.01128,22,0.03801336,0.0633752426643241,4,432990.6,106102.5,"Q",0,1,6.23698645181767
1340,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433004.3,106074.5,"Q",1,1,18.1958786542382
1351,1988,75,0.4417875,1,1,1,1,-1.1,-13.1146092,-0.147058823529412,-0.00281632653061225,74.8,0.4394344416,0.518043741529564,4,433001,106078.8,"Q",0,1,5.42033209314228
1368,1988,55,0.2375835,1,1,1,1,0,0,0,0,57,0.25517646,0.340839597932882,4,432992.2,106094.2,"Q",0,1,5.22015325443911
1368,1988,55,0.2375835,1,1,1,1,0,0,0,0,57,0.25517646,0.340839597932882,4,432992.2,106074.2,"Q",0,0,12.103718436887
1369,1988,63.5,0.316692915,0,0,0,0,-0.350000000000001,-3.60930570000004,-0.0535987748851457,-0.0010549816345271,65.3,0.3349016286,0.422755627709871,4,432990,106107.4,"Q",0,2,5.68858506133689
1369,1988,63.5,0.316692915,0,0,0,0,-0.350000000000001,-3.60930570000004,-0.0535987748851457,-0.0010549816345271,65.3,0.3349016286,0.422755627709871,4,432990,106087.4,"Q",0,0,12.2102416028462
1370,1988,71.6,0.4026400224,0,0,0,0,-0.549999999999997,-6.25924529999999,-0.0764951321279551,-0.00149549634077688,71.9,0.4060211694,0.495994904090451,4,432990,106106,"Q",0,3,7.07106781186548
1370,1988,71.6,0.4026400224,0,0,0,0,-0.549999999999997,-6.25924529999999,-0.0764951321279551,-0.00149549634077688,71.9,0.4060211694,0.495994904090451,4,432990,106086,"Q",0,0,13.4851770474003
1377,1988,61.7,0.2989931406,0,0,0,0,1.75,16.1497875,0.289256198347107,0.00632887042166821,60.5,0.287476035,0.37433253902416,4,433000.7,106053.5,"Q",0,2,3.45398320784599
1383,1988,45.4,0.1618835064,0,0,0,0,-0.0500000000000007,-0.353037300000011,-0.0111358574610247,-0.000221975308641983,44.9,0.1583374254,0.227004681757155,4,432999,106052.8,"Q",0,2,1.61554944214251
1390,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432997.5,106052.2,"Q",1,2,8.09567785920626
1415,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432994,106059.5,"Q",1,2,8.09567785920626
1448,1988,98.3,0.7589233806,0,0,0,0,-0.950000000000003,-14.4823833000001,-0.0988553590010409,-0.00191998125780926,96.1,0.7253333934,0.769872458027464,4,432986.3,106066.6,"Q",0,0,10.4737767782334
1490,1988,97,0.73898286,1,1,1,1,-0.450000000000003,-6.89541930000009,-0.0463439752832135,-0.000914150354019171,97.1,0.7405073214,0.792781029694806,4,432972.5,106011.5,"Q",0,0,47.764945305106
1500,1988,80.9,0.5140293774,0,0,0,0,1.95,24.1828587,0.241038318912238,0.00519320290099512,80.9,0.5140293774,0.592574116874809,4,432983,105976,"Q",0,0,16.9543504741323
1507,1988,86.9,0.5931034494,0,0,0,0,0.350000000000001,4.9672623,0.0385887541345095,0.000780802469135802,90.7,0.6461085246,0.711408310891277,4,432981.5,105992.8,"Q",0,0,33.3178630767302
1511,1988,65,0.3318315,1,1,1,1,-1.1,-12.0778812,-0.159883720930233,-0.00305058520134895,68.8,0.3717643776,0.463214855977746,4,432979.7,105980.7,"Q",0,0,21.1236833909153
1519,1988,85.7,0.5768362446,0,0,0,0,2.8,36.4174272,0.327102803738317,0.00724499999999999,85.6,0.5754908544,0.673015454868248,4,432976.8,105984.3,"Q",0,0,24.7729691397689
1541,1988,120,1.130976,1,1,1,1,0,0,0,0,120,1.130976,0.932871393997748,4,432988,105964.3,"Q",0,0,10.4201727432781
1559,1988,82.7,0.5371578366,0,0,0,0,3.45,41.9721687,0.426452410383189,0.00975903944485026,80.9,0.5140293774,0.592574116874809,4,432979.4,105959.8,"Q",0,3,0.728010988938446
1563,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432978.7,105959.6,"Q",1,4,0.583095189486027
1568,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432978.2,105959.3,"Q",1,4,0.583095189486027
1579,1988,41.5,0.135265515,0,0,0,0,18.45,64.4833035,4.53316953316953,5.68576869806094,40.7,0.1301007246,0.186413052124254,4,432973,105951,"Q",0,5,3.70000000000378
1587,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432969.3,105957.8,"Q",1,3,9.02551937566002
1595,1988,51.6,0.2091174624,0,0,0,0,1.2,8.8970112,0.247933884297521,0.00535349716446125,48.4,0.1839846624,0.264419941087911,4,432988.4,105951.4,"Q",0,1,6.35688603012705
1599,1988,78,0.47783736,0,0,0,0,1.55,18.1509867,0.203679369250985,0.00433674235316193,76.1,0.4548416334,0.527314188719754,4,432986.8,105936,"Q",0,0,12.0950403058542
1600,1988,88.8,0.6193224576,0,0,0,0,4.2,52.9108272,0.497630331753555,0.0116634349030471,84.4,0.5594686944,0.63749724982083,4,432986.5,105935.5,"Q",0,0,12.1247680390373
1601,1988,39.4,0.1219223544,0,0,0,0,2.6,14.9477328,0.663265306122449,0.0164636678200692,39.2,0.1206877056,0.173518193891576,4,432985,105952,"Q",0,2,3.00166620394056
1613,1988,31.6,0.0784269024,0,0,0,0,0.6,2.8839888,0.192307692307692,0.00408,31.2,0.0764539776,0.120402745050123,4,432983,105946.5,"Q",0,3,7.02566722809813
1614,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432982.4,105953.5,"Q",1,3,7.1344235927058
1616,1988,26.9,0.0568323294,0,0,0,0,0.199999999999999,0.823099199999996,0.0757575757575755,0.00155029585798816,26.4,0.0547392384,0.0897812781598379,4,432980.3,105948.3,"Q",0,3,5.60802995713436
1618,1988,33.5,0.088141515,0,0,0,0,-0.100000000000001,-0.516793200000004,-0.0304878048780492,-0.000604224058769518,32.8,0.0844964736,0.12790301916039,4,432979.6,105943.5,"Q",0,3,3.16227766016838
1622,1988,47.8,0.1794513336,0,0,0,0,1.1,7.7927388,0.238095238095238,0.005125,46.2,0.1676389176,0.238910737947086,4,432977.5,105945.7,"Q",0,4,3.32415402772243
1625,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432976.6,105942.5,"Q",1,3,5.54616984952971
1635,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432974.2,105947.5,"Q",1,2,5.54616984952971
1638,1988,43.1,0.1458966894,0,0,0,0,2.7,16.4132892,0.652173913043478,0.016125,41.4,0.1346144184,0.191934368925553,4,432973.3,105936.5,"Q",0,2,1.06301458128332
1639,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432972.6,105937.3,"Q",1,2,6.56048778674038
1641,1988,NA,NA,NA,0,1,NA,-6.8,-50.4163968,-1.68316831683168,-0.0220137174211248,40.4,0.1281898464,0.185066297718538,4,432971.6,105953.5,"Q",1,4,4.87647413609172
1642,1988,50.7,0.2018862846,0,0,0,0,-0.149999999999999,-1.17456569999999,-0.0301810865191144,-0.000598199999999995,49.7,0.1940008686,0.266352872296037,4,432971.6,105945.8,"Q",0,3,3.10644491342945
1663,1988,29.2,0.0669663456,0,0,0,0,0.5,2.23839,0.172413793103448,0.00363520408163266,29,0.06605214,0.100367017309973,4,432976.6,105918.5,"Q",0,1,9.0271811768386
1667,1988,57.5,0.259672875,0,0,0,0,2.25,18.1132875,0.420560747663551,0.00960537276134944,53.5,0.224801115,0.303398437574778,4,432974.7,105914.5,"Q",0,1,4.84148737475494
1673,1988,NA,NA,NA,0,1,1,6.15,22.3638723,2.09897610921502,0.0985276816608996,29.3,0.0674258046,0.105918534098558,4,432973.4,105909.3,"Q",1,1,3.33016516106742
1679,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432970.9,105911.5,"Q",1,1,25.8559470915299
1695,1988,103.1,0.8348495694,0,0,0,0,4.25,65.5907175,0.414634146341463,0.00945139203259394,102.5,0.825160875,0.825383244439753,4,432963.8,105919.4,"Q",0,0,10.62167595064
1696,1988,31.4,0.0774372984,0,0,0,0,-0.5,-2.47401,-0.161290322580645,-0.003076171875,31,0.07547694,0.117230921248797,4,432963.7,105909.3,"Q",0,1,7.52861208989777
2,1996,31.8,0.0794227896,1,1,1,1,2.75,13.6286535,0.856697819314643,0.0180567117585848,32.1,0.0809284014,0.117199587556606,12,433050.2,106902,"Q",0,2,1.11803398872647
6,1996,47.1,0.1742339214,0,0,0,0,0.500000000000007,3.50288400000003,0.111856823266221,0.00225224087867695,44.7,0.1569299886,0.211189744030676,12,433048,106898.9,"Q",0,2,4.39317652729478
7,1996,25.5,0.051070635,0,0,0,0,1.75,6.2812365,0.754310344827585,0.0157975308641975,23.2,0.0422733696,0.0641619264699977,12,433062,106908.6,"Q",0,0,9.88989383158625
8,1996,68.8,0.3717643776,1,1,1,1,0.749999999999993,8.26437149999984,0.106685633001421,0.00214744897959179,70.3,0.3881517486,0.47670731826002,12,433059,106890.7,"Q",0,0,13.5092560861177
11,1996,25.5,0.051070635,0,0,0,0,-1.5,-5.81981400000001,-0.614754098360657,-0.011856,24.4,0.0467595744,0.0724945981714968,12,433057,106907,"Q",0,2,4.7169905660283
12,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433053,106904.5,"Q",1,2,3.1906112267125
13,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433051.3,106901.8,"Q",1,2,3.1906112267125
25,1996,84.4,0.5594686944,0,0,0,0,0.749999999999993,9.96083549999999,0.0885478158205422,0.00178040980660812,84.7,0.5634530286,0.664717743883674,12,433052,106872.7,"Q",0,0,13.8050715318742
46,1996,63.3,0.3147011406,0,0,0,0,0,0,0,0,63.3,0.3147011406,0.405480684991803,12,433048.8,106852.8,"Q",0,1,6.61891229734046
47,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433048.3,106859.4,"Q",1,1,21.4671842587608
54,1996,66.2,0.3441968376,0,0,0,0,3.24999999999999,34.4338995,0.477239353891335,0.00982522230987128,68.1,0.3642378894,0.460281986018419,12,433046.3,106867.8,"Q",0,1,8.63481325797765
69,1996,NA,NA,NA,0,1,NA,0,0,0,0,83,0.54106206,0.628457493063065,12,433043.5,106856,"Q",1,1,5.88217646792823
81,1996,52.2,0.2140089336,0,0,0,0,-3.75,-31.4258175,-0.712927756653992,-0.013671027500931,52.6,0.2173013304,0.291746362835648,12,433042.4,106859.2,"Q",0,1,5.90338885722317
98,1996,62.1,0.3028824414,0,0,0,0,-0.750000000000011,-7.18051950000007,-0.123355263157896,-0.00244896483187393,60.8,0.2903341056,0.385716294378404,12,433040.8,106850.6,"Q",0,0,11.5624391890204
